Unnamed: 0,WT,WT,WT,WT,WT,WT,WT
4680,6.936193,24.5153875,10.707231481,333.229426891,42.37872704,376.625312303001,29.21322961
4681,6.936193,24.5153875,10.707231481,333.256856891,42.37872704,376.625312303001,29.21322961
4682,6.936193,24.5153875,10.707231481,333.330301491,42.37872704,376.625312303001,29.21322961
4683,6.936193,24.5153875,10.707231481,333.449479491,42.37872704,376.625312303001,29.21322961
4684,6.936193,24.5153875,10.707231481,333.499112891,42.37872704,376.625312303001,29.21322961
4685,6.936193,24.5153875,10.707231481,333.529789291,42.37872704,376.625312303001,29.21322961
4686,6.936193,24.5153875,10.707231481,333.590970191,42.37872704,376.625312303001,29.21322961
4687,6.936193,24.5153875,10.707231481,333.677245791,42.37872704,376.625312303001,29.21322961
4688,6.936193,24.5153875,10.707231481,333.761648491,42.37872704,376.625312303001,29.21322961
4689,6.936193,24.5153875,10.707231481,333.831147191,42.37872704,376.625312303001,29.21322961
4690,6.936193,24.5153875,10.707231481,333.913616691,42.37872704,376.625312303001,29.21322961
4691,6.936193,24.5153875,10.707231481,334.029532691,42.37872704,376.625312303001,29.21322961
4692,6.936193,24.5153875,10.707231481,334.106327191,42.37872704,376.625312303001,29.21322961
4693,6.936193,24.5153875,10.707231481,334.183135791,42.37872704,376.625312303001,29.21322961
4694,6.936193,24.5153875,10.707231481,334.200054291,42.37872704,376.625312303001,29.21322961
4695,6.936193,24.5153875,10.707231481,334.239200691,42.37872704,376.625312303001,29.21322961
4696,6.936193,24.5153875,10.707231481,334.275047591,42.37872704,376.625312303001,29.21322961
4697,6.936193,24.5153875,10.707231481,334.379081591,42.37872704,376.625312303001,29.21322961
4698,6.936193,24.5153875,10.707231481,334.437694391,42.37872704,376.625312303001,29.21322961
4699,6.936193,24.5153875,10.707231481,334.583326391,42.37872704,376.625312303001,29.21322961
4700,6.936193,24.5153875,10.707231481,334.881410391,42.37872704,376.625312303001,29.21322961
4701,6.936193,24.5153875,10.707231481,335.010337391,42.37872704,376.625312303001,29.21322961
4702,6.936193,24.5153875,10.707231481,335.265150391,42.37872704,376.625312303001,29.21322961
4703,6.936193,24.5153875,10.707231481,335.447355391,42.37872704,376.625312303001,29.21322961
4704,6.936193,24.5153875,10.707231481,335.483807491,42.37872704,376.625312303001,29.21322961
4705,6.936193,24.5153875,10.707231481,335.523838991,42.37872704,376.625312303001,29.21322961
4706,6.936193,24.5153875,10.707231481,335.527523631,42.37872704,376.625312303001,29.21322961
4707,6.936193,24.5153875,10.707231481,335.564018431,42.37872704,376.625312303001,29.21322961
4708,6.936193,24.5153875,10.707231481,335.621015731,42.37872704,376.625312303001,29.21322961
4709,6.936193,24.5153875,10.707231481,335.675605331,42.37872704,376.625312303001,29.21322961
4710,6.936193,24.5153875,10.707231481,335.734389931,42.37872704,376.625312303001,29.21322961
4711,6.936193,24.5153875,10.707231481,335.762815531,42.37872704,376.625312303001,29.21322961
4712,6.936193,24.5153875,10.707231481,335.763833941,42.37872704,376.625312303001,29.21322961
4713,6.936193,24.5153875,10.707231481,335.822753641,42.37872704,376.625312303001,29.21322961
4714,6.936193,24.5153875,10.707231481,335.863160741,42.37872704,376.625312303001,29.21322961
4715,6.936193,24.5153875,10.707231481,335.980923741,42.37872704,376.625312303001,29.21322961
4716,6.936193,24.5153875,10.707231481,336.032686941,42.37872704,376.625312303001,29.21322961
4717,6.936193,24.5153875,10.707231481,336.072851441,42.37872704,376.625312303001,29.21322961
4718,6.936193,24.5153875,10.707231481,336.201382441,42.37872704,376.625312303001,29.21322961
4719,6.936193,24.5153875,10.707231481,336.229673641,42.37872704,376.625312303001,29.21322961
4720,6.936193,24.5153875,10.707231481,336.353817641,42.37872704,376.625312303001,29.21322961
4721,6.936193,24.5153875,10.707231481,336.422039141,42.37872704,376.625312303001,29.21322961
4722,6.936193,24.5153875,10.707231481,336.462903741,42.37872704,376.625312303001,29.21322961
4723,6.936193,24.5153875,10.707231481,336.592801741,42.37872704,376.625312303001,29.21322961
4724,6.936193,24.5153875,10.707231481,337.255866741,42.37872704,376.625312303001,29.21322961
4725,6.936193,24.5153875,10.707231481,337.511281741,42.37872704,376.625312303001,29.21322961
4726,6.936193,24.5153875,10.707231481,338.041367741,42.37872704,376.625312303001,29.21322961
4727,6.936193,24.5153875,10.707231481,338.119838041,42.37872704,376.625312303001,29.21322961
4728,6.936193,24.5153875,10.707231481,338.151852841,42.37872704,376.625312303001,29.21322961
4729,6.936193,24.5153875,10.707231481,338.333951841,42.37872704,376.625312303001,29.21322961
4730,6.936193,24.5153875,10.707231481,338.506704841,42.37872704,376.625312303001,29.21322961
4731,6.936193,24.5153875,10.707231481,338.592156241,42.37872704,376.625312303001,29.21322961
4732,6.936193,24.5153875,10.707231481,338.646223641,42.37872704,376.625312303001,29.21322961
4733,6.936193,24.5153875,10.707231481,338.780628641,42.37872704,376.625312303001,29.21322961
4734,6.936193,24.5153875,10.707231481,338.825426241,42.37872704,376.625312303001,29.21322961
4735,6.936193,24.5153875,10.707231481,338.898567941,42.37872704,376.625312303001,29.21322961
4736,6.936193,24.5153875,10.707231481,338.978102441,42.37872704,376.625312303001,29.21322961
4737,6.936193,24.5153875,10.707231481,338.999751941,42.37872704,376.625312303001,29.37936161
4738,6.936193,24.5153875,10.707231481,339.083238741,42.37872704,376.625312303001,29.96575161
4739,6.936193,24.5153875,10.707231481,339.191072741,42.37872704,376.625312303001,29.96575161
4740,6.936193,24.5153875,10.707231481,339.240484741,42.37872704,376.625312303001,29.96575161
4741,6.936193,24.5153875,10.707231481,339.284395041,42.37872704,376.625312303001,29.96575161
4742,6.936193,24.5153875,10.707231481,339.302653741,42.37872704,376.625312303001,29.96575161
4743,6.936193,24.5153875,10.707231481,339.457462741,42.37872704,376.625312303001,29.96575161
4744,6.936193,24.5153875,10.707231481,339.509052641,42.37872704,376.625312303001,29.96575161
4745,6.936193,24.5153875,10.707231481,339.540852841,42.37872704,376.625312303001,29.96575161
4746,6.936193,24.5153875,10.707231481,339.574962541,42.37872704,376.625312303001,29.96575161
4747,6.936193,24.5153875,10.707231481,339.634648841,42.37872704,376.625312303001,29.96575161
4748,6.936193,24.5153875,10.707231481,339.714200841,42.37872704,376.625312303001,29.96575161
4749,6.936193,24.5153875,10.707231481,339.730691841,42.37872704,376.625312303001,29.96575161
4750,6.936193,24.5153875,10.707231481,339.758434941,42.37872704,376.625312303001,29.96575161
4751,6.936193,24.5153875,10.707231481,339.885213941,42.37872704,376.625312303001,29.96575161
4752,6.936193,24.5153875,10.707231481,339.934299041,42.37872704,376.625312303001,29.96575161
4753,6.936193,24.5153875,10.707231481,340.035446041,42.37872704,376.625312303001,29.96575161
4754,6.936193,24.5153875,10.707231481,340.179383041,42.37872704,376.625312303001,29.96575161
4755,6.936193,24.5153875,10.707231481,340.202567141,42.37872704,376.625312303001,29.96575161
4756,6.936193,24.5153875,10.707231481,340.354276141,42.37872704,376.625312303001,29.96575161
4757,6.936193,24.5153875,10.707231481,340.432808141,42.37872704,376.625312303001,29.96575161
4758,6.936193,24.5153875,10.707231481,340.510803941,42.37872704,376.625312303001,29.96575161
4759,6.936193,24.5153875,10.707231481,340.571808441,42.37872704,376.625312303001,29.96575161
4760,6.936193,24.5153875,10.707231481,340.660244941,42.37872704,376.625312303001,29.96575161
4761,6.936193,24.5153875,10.707231481,340.723855141,42.37872704,376.625312303001,29.96575161
4762,6.936193,24.5153875,10.707231481,340.737237941,42.37872704,376.625312303001,29.96575161
4763,6.936193,24.5153875,10.707231481,340.796341541,42.37872704,376.625312303001,29.96575161
4764,6.936193,24.5153875,10.707231481,340.876910741,42.37872704,376.625312303001,29.96575161
4765,6.936193,24.5153875,10.707231481,340.957040941,42.37872704,376.625312303001,29.96575161
4766,6.936193,24.5153875,10.707231481,340.992770641,42.37872704,376.625312303001,29.96575161
4767,6.936193,24.5153875,10.707231481,341.121326641,42.37872704,376.625312303001,29.96575161
4768,6.936193,24.5153875,10.707231481,341.181298441,42.37872704,376.625312303001,29.96575161
4769,6.936193,24.5153875,10.707231481,341.195175741,42.37872704,376.625312303001,29.96575161
4770,6.936193,24.5153875,10.707231481,341.232674641,42.37872704,376.625312303001,29.96575161
4771,6.936193,24.5153875,10.707231481,341.343605641,42.37872704,376.625312303001,29.96575161
4772,6.936193,24.5153875,10.707231481,341.363975741,42.37872704,376.625312303001,29.96575161
4773,6.936193,24.5153875,10.707231481,341.477456741,42.37872704,376.625312303001,29.96575161
4774,6.936193,24.5153875,10.707231481,341.522590641,42.37872704,376.625312303001,29.96575161
4775,6.936193,24.5153875,10.707231481,341.574551041,42.37872704,376.625312303001,29.96575161
4776,6.936193,24.5153875,10.707231481,341.666659441,42.37872704,376.625312303001,29.96575161
4777,6.936193,24.5153875,10.707231481,341.843050441,42.37872704,376.625312303001,29.96575161
4778,6.936193,24.5153875,10.707231481,342.002543441,42.37872704,376.625312303001,29.96575161
4779,6.936193,24.5153875,10.707231481,342.078306541,42.37872704,376.625312303001,29.96575161
4780,6.936193,24.5153875,10.707231481,342.162234341,42.37872704,376.625312303001,29.96575161
4781,6.936193,24.5153875,10.707231481,342.259492741,42.37872704,376.625312303001,29.96575161
4782,6.936193,24.5153875,10.707231481,342.350641241,42.37872704,376.625312303001,29.96575161
4783,6.936193,24.5153875,10.707231481,342.400921041,42.37872704,376.625312303001,29.96575161
4784,6.936193,24.5153875,10.707231481,342.451420941,42.37872704,376.625312303001,29.96575161
4785,6.936193,24.5153875,10.707231481,342.495859541,42.37872704,376.625312303001,29.96575161
4786,6.936193,24.5153875,10.707231481,342.541575341,42.37872704,376.625312303001,29.96575161
4787,6.936193,24.5153875,10.707231481,342.640261141,42.37872704,376.625312303001,29.96575161
4788,6.936193,24.5153875,10.707231481,342.741494141,42.37872704,376.625312303001,29.96575161
4789,6.936193,24.5153875,10.707231481,342.838531441,42.37872704,376.625312303001,29.96575161
4790,6.936193,24.5153875,10.707231481,342.894900841,42.37872704,376.625312303001,29.96575161
4791,6.936193,24.5153875,10.707231481,342.930789341,42.37872704,376.625312303001,29.96575161
4792,6.936193,24.5153875,10.707231481,342.949235041,42.37872704,376.625312303001,29.96575161
4793,6.936193,24.5153875,10.707231481,343.005262241,42.37872704,376.625312303001,29.96575161
4794,6.936193,24.5153875,10.707231481,343.040629641,42.37872704,376.625312303001,29.96575161
4795,6.936193,24.5153875,10.707231481,343.119451041,42.37872704,376.625312303001,29.96575161
4796,6.936193,24.5153875,10.707231481,343.194559841,42.37872704,376.625312303001,29.96575161
4797,6.936193,24.5153875,10.707231481,343.307399841,42.37872704,376.625312303001,29.96575161
4798,6.936193,24.5153875,10.707231481,343.483235841,42.37872704,376.625312303001,30.37179161
4799,6.936193,24.5153875,10.707231481,343.572109741,42.37872704,376.625312303001,30.41900621
4800,6.936193,24.5153875,10.707231481,343.664374141,42.37872704,376.625312303001,30.47288651
4801,6.936193,24.5153875,10.707231481,343.938936141,42.37872704,376.625312303001,30.49312461
4802,6.936193,24.5153875,10.707231481,344.298998141,42.37872704,376.625312303001,30.51442841
4803,6.936193,24.5153875,10.707231481,344.562880141,42.37872704,376.625312303001,30.53982551
4804,6.936193,24.5153875,10.707231481,344.716737141,42.37872704,376.625312303001,30.57378621
4805,6.936193,24.5153875,10.707231481,344.722029231,42.37872704,376.625312303001,30.61275041
4806,6.936193,24.5153875,10.707231481,344.752431831,42.37872704,376.625312303001,30.71678041
4807,6.936193,24.5153875,10.707231481,344.762867831,42.37872704,376.625312303001,30.76425731
4808,6.936193,24.5153875,10.707231481,344.802368431,42.37872704,376.625312303001,30.92176831
4809,6.936193,24.5153875,10.707231481,344.898419731,42.37872704,376.625312303001,31.19249231
4810,6.936193,24.5153875,10.707231481,344.999507731,42.37872704,376.625312303001,31.19249231
4811,6.936193,24.5153875,10.707231481,345.078100831,42.37872704,376.625312303001,31.19249231
4812,6.936193,24.5153875,10.707231481,345.082332211,42.37872704,376.625312303001,31.19249231
4813,6.936193,24.5153875,10.707231481,345.163889111,42.37872704,376.625312303001,31.19249231
4814,6.936193,24.5153875,10.707231481,345.231543911,42.37872704,376.625312303001,31.19249231
4815,6.936193,24.5153875,10.707231481,345.322354811,42.37872704,376.625312303001,31.19249231
4816,6.936193,24.5153875,10.707231481,345.378768211,42.37872704,376.625312303001,31.19249231
4817,6.936193,24.5153875,10.707231481,345.415208011,42.37872704,376.625312303001,31.19249231
4818,6.936193,24.5153875,10.707231481,345.436754611,42.37872704,376.625312303001,31.19249231
4819,6.936193,24.5153875,10.707231481,345.475748811,42.37872704,376.625312303001,31.19249231
4820,6.936193,24.5153875,10.707231481,345.490099011,42.37872704,376.625312303001,31.19249231
4821,6.936193,24.5153875,10.707231481,345.585580811,42.37872704,376.625312303001,31.19249231
4822,6.936193,24.5153875,10.707231481,345.624173511,42.37872704,376.625312303001,31.19249231
4823,6.936193,24.5153875,10.707231481,345.665750811,42.37872704,376.625312303001,31.19249231
4824,6.936193,24.5153875,10.707231481,345.673414501,42.37872704,376.625312303001,31.19249231
4825,6.936193,24.5153875,10.707231481,345.685597801,42.37872704,376.625312303001,31.19249231
4826,6.936193,24.5153875,10.707231481,345.750282201,42.37872704,376.625312303001,31.19249231
4827,6.936193,24.5153875,10.707231481,345.804589901,42.37872704,376.625312303001,31.19249231
4828,6.936193,24.5153875,10.707231481,345.831976501,42.37872704,376.625312303001,31.19249231
4829,6.936193,24.5153875,10.707231481,345.877531101,42.37872704,376.625312303001,31.19249231
4830,6.936193,24.5153875,10.707231481,346.248488101,42.37872704,376.625312303001,31.19249231
4831,6.936193,24.5153875,10.707231481,346.494668101,42.37872704,376.625312303001,31.19249231
4832,6.936193,24.5153875,10.707231481,346.616505101,42.37872704,376.625312303001,31.19249231
4833,6.936193,24.5153875,10.707231481,346.871269101,42.37872704,376.625312303001,31.19249231
4834,6.936193,24.5153875,10.707231481,346.900237701,42.37872704,376.625312303001,31.19249231
4835,6.936193,24.5153875,10.707231481,346.995986601,42.37872704,376.625312303001,31.19249231
4836,6.936193,24.5153875,10.707231481,347.056566801,42.37872704,376.625312303001,31.19249231
4837,6.936193,24.5153875,10.707231481,347.179568801,42.37872704,376.625312303001,31.19249231
4838,6.936193,24.5153875,10.707231481,347.185048091,42.37872704,376.625312303001,31.19249231
4839,6.936193,24.5153875,10.707231481,347.245023291,42.37872704,376.625312303001,31.19249231
4840,6.936193,24.5153875,10.707231481,347.374177291,42.37872704,376.625312303001,31.19249231
4841,6.936193,24.5153875,10.707231481,347.386946091,42.37872704,376.625312303001,31.19249231
4842,6.936193,24.5153875,10.707231481,347.445192891,42.37872704,376.625312303001,31.19249231
4843,6.936193,24.5153875,10.707231481,347.473144191,42.37872704,376.625312303001,31.19249231
4844,6.936193,24.5153875,10.707231481,347.520669391,42.37872704,376.625312303001,31.19249231
4845,6.936193,24.5153875,10.707231481,347.566152291,42.37872704,376.625312303001,31.19249231
4846,6.936193,24.5153875,10.707231481,347.595323991,42.37872704,376.625312303001,31.19249231
4847,6.936193,24.5153875,10.707231481,347.630485691,42.37872704,376.625312303001,31.19249231
4848,6.936193,24.5153875,10.707231481,347.755622691,42.37872704,376.625312303001,31.19249231
4849,6.936193,24.5153875,10.707231481,347.782922391,42.37872704,376.625312303001,31.19249231
4850,6.936193,24.5153875,10.707231481,347.896692391,42.37872704,376.625312303001,31.19249231
4851,6.936193,24.5153875,10.707231481,347.952706391,42.37872704,376.625312303001,31.19249231
4852,6.936193,24.5153875,10.707231481,348.020089391,42.37872704,376.625312303001,31.19249231
4853,6.936193,24.5153875,10.707231481,348.115260191,42.37872704,376.625312303001,31.19249231
4854,6.936193,24.5153875,10.707231481,348.163827791,42.37872704,376.625312303001,31.19249231
4855,6.936193,24.5153875,10.707231481,348.238077291,42.37872704,376.625312303001,31.19249231
4856,6.936193,24.5153875,10.707231481,348.335163791,42.37872704,376.625312303001,31.19249231
4857,6.936193,24.5153875,10.707231481,348.406059291,42.37872704,376.625312303001,31.19249231
4858,6.936193,24.5153875,10.707231481,348.443701691,42.37872704,376.625312303001,31.19249231
4859,6.936193,24.5153875,10.707231481,348.921600691,42.37872704,376.625312303001,31.19249231
4860,6.936193,24.5153875,10.707231481,349.354250691,42.37872704,376.625312303001,31.19249231
4861,6.936193,24.5153875,10.707231481,349.402387991,42.37872704,376.625312303001,31.19249231
4862,6.936193,24.5153875,10.707231481,349.449415991,42.37872704,376.625312303001,31.19249231
4863,6.936193,24.5153875,10.707231481,349.651524991,42.37872704,376.625312303001,31.19249231
4864,6.936193,24.5153875,10.707231481,349.699556191,42.37872704,376.625312303001,31.19249231
4865,6.936193,24.5153875,10.707231481,349.705531611,42.37872704,376.625312303001,31.19249231
4866,6.936193,24.5153875,10.707231481,349.760729911,42.37872704,376.625312303001,31.19249231
4867,6.936193,24.5153875,10.707231481,349.782074011,42.37872704,376.625312303001,31.19249231
4868,6.936193,24.5153875,10.707231481,349.879669911,42.37872704,376.625312303001,31.19249231
4869,6.936193,24.5153875,10.707231481,350.060037911,42.37872704,376.625312303001,31.19249231
4870,6.936193,24.5153875,10.707231481,350.103247211,42.37872704,376.625312303001,31.34691131
4871,6.936193,24.5153875,10.707231481,350.211362211,42.37872704,376.625312303001,31.51530831
4872,6.936193,24.5153875,10.707231481,350.306296411,42.37872704,376.625312303001,31.51530831
4873,6.936193,24.5153875,10.707231481,350.324451511,42.37872704,376.625312303001,31.51530831
4874,6.936193,24.5153875,10.707231481,350.401778911,42.37872704,376.625312303001,31.51530831
4875,6.936193,24.5153875,10.707231481,350.417441611,42.46251104,376.625312303001,31.51530831
4876,6.936193,24.5153875,10.707231481,350.448479711,42.60146004,376.625312303001,31.51530831
4877,6.936193,24.5153875,10.707231481,350.469752211,42.70903704,376.625312303001,31.51530831
4878,6.936193,24.5153875,10.707231481,350.491347311,42.80071244,376.625312303001,31.51530831
4879,6.936193,24.5153875,10.707231481,350.555293411,42.94285344,376.625312303001,31.51530831
4880,6.936193,24.5153875,10.707231481,350.641525211,42.94285344,376.625312303001,31.51530831
4881,6.936193,24.5153875,10.707231481,350.671964111,42.94285344,376.625312303001,31.51530831
4882,6.936193,24.5153875,10.707231481,350.740758011,42.94285344,376.625312303001,31.51530831
4883,6.936193,24.5153875,10.707231481,350.771184711,42.94285344,376.625312303001,31.51530831
4884,6.936193,24.5153875,10.707231481,350.821664511,42.94285344,376.625312303001,31.51530831
4885,6.936193,24.5153875,10.707231481,350.845375211,42.94285344,376.625312303001,31.51530831
4886,6.936193,24.5153875,10.707231481,350.876081411,42.94285344,376.625312303001,31.51530831
4887,6.936193,24.5153875,10.707231481,350.924720611,42.94285344,376.625312303001,31.51530831
4888,6.936193,24.5153875,10.707231481,351.043545611,42.94285344,376.625312303001,31.51530831
4889,6.936193,24.5153875,10.707231481,351.143358111,42.94285344,376.625312303001,31.51530831
4890,6.936193,24.5153875,10.707231481,351.255722111,42.94285344,376.625312303001,31.51530831
4891,6.936193,24.5153875,10.707231481,351.386371111,42.94285344,376.625312303001,31.51530831
4892,6.936193,24.5153875,10.707231481,351.401950411,42.94285344,376.625312303001,31.51530831
4893,6.936193,24.5153875,10.707231481,351.419283611,42.94285344,376.625312303001,31.51530831
4894,6.936193,24.5153875,10.707231481,351.470468011,42.94285344,376.625312303001,31.51530831
4895,6.936193,24.5153875,10.707231481,351.490225511,42.94285344,376.625312303001,31.51530831
4896,6.936193,24.5153875,10.707231481,351.524721211,42.94285344,376.625312303001,31.51530831
4897,6.936193,24.5153875,10.707231481,351.562738411,42.94285344,376.625312303001,31.51530831
4898,6.936193,24.5153875,10.707231481,352.349722411,42.94285344,376.625312303001,31.51530831
4899,6.936193,24.5153875,10.707231481,352.641046411,42.94285344,376.625312303001,31.51530831
4900,6.936193,24.5153875,10.707231481,352.930326411,42.94285344,376.625312303001,31.51530831
4901,6.936193,24.5153875,10.707231481,353.091989411,42.94285344,376.625312303001,31.51530831
4902,6.936193,24.5153875,10.707231481,353.222270411,42.94285344,376.625312303001,31.51530831
4903,6.936193,24.5153875,10.707231481,353.232809011,42.94285344,376.625312303001,31.51530831
4904,6.936193,24.5153875,10.707231481,353.253636911,42.94285344,376.625312303001,31.51530831
4905,6.936193,24.5153875,10.707231481,353.266248211,42.94285344,376.625312303001,31.51530831
4906,6.936193,24.5153875,10.707231481,353.326666211,42.94285344,376.625312303001,31.51530831
4907,6.936193,24.5153875,10.707231481,353.337094311,42.94285344,376.625312303001,31.51530831
4908,6.936193,24.5153875,10.707231481,353.370492911,42.94285344,376.625312303001,31.51530831
4909,6.936193,24.5153875,10.707231481,353.431546011,42.94285344,376.625312303001,31.51530831
4910,6.936193,24.5153875,10.736221781,353.477646811,42.94285344,376.625312303001,31.51530831
4911,6.936193,24.5153875,10.757126981,353.505525511,42.94285344,376.625312303001,31.51530831
4912,6.936193,24.5153875,10.786691381,353.638914511,42.94285344,376.625312303001,31.51530831
4913,6.936193,24.5153875,10.786691381,353.789594511,42.94285344,376.625312303001,31.51530831
4914,6.936193,24.5153875,10.786691381,353.825369911,42.94285344,376.625312303001,31.51530831
4915,6.936193,24.5153875,10.786691381,353.875458411,42.94285344,376.625312303001,31.51530831
4916,6.936193,24.5153875,10.786691381,353.897511011,42.94285344,376.625312303001,31.51530831
4917,6.936193,24.5153875,10.786691381,353.929485111,42.94285344,376.625312303001,31.51530831
4918,6.936193,24.5153875,10.786691381,353.944115011,42.94285344,376.625312303001,31.51530831
4919,6.936193,24.5153875,10.786691381,353.948471201,42.94285344,376.625312303001,31.51530831
4920,6.936193,24.5153875,10.786691381,353.962643001,42.94285344,376.625312303001,31.51530831
4921,6.936193,24.5153875,10.786691381,353.999585601,42.94285344,376.625312303001,31.51530831
4922,6.936193,24.5153875,10.786691381,354.051215501,42.94285344,376.625312303001,31.51530831
4923,6.936193,24.5153875,10.786691381,354.172542501,42.94285344,376.625312303001,31.51530831
4924,6.936193,24.5153875,10.786691381,354.250332001,42.94285344,376.625312303001,31.51530831
4925,6.936193,24.5153875,10.786691381,354.333946201,42.94285344,376.625312303001,31.51530831
4926,6.936193,24.5153875,10.786691381,354.425236501,42.94285344,376.625312303001,31.51530831
4927,6.936193,24.5153875,10.786691381,354.552894501,42.94285344,376.625312303001,31.51530831
4928,6.936193,24.5153875,10.786691381,354.695482501,42.94285344,376.625312303001,31.51530831
4929,6.936193,24.5153875,10.786691381,354.892222501,42.94285344,376.625312303001,31.51530831
4930,6.936193,24.5153875,10.786691381,355.083726501,42.94285344,376.625312303001,31.51530831
4931,6.936193,24.5153875,10.786691381,355.144022901,42.94285344,376.625312303001,31.51530831
4932,6.936193,24.5153875,10.786691381,355.195068801,42.94285344,376.625312303001,31.51530831
4933,6.936193,24.5153875,10.786691381,355.213473501,42.94285344,376.625312303001,31.51530831
4934,6.936193,24.5153875,10.786691381,355.225914401,42.94285344,376.625312303001,31.51530831
4935,6.936193,24.5153875,10.786691381,355.349987401,42.94285344,376.625312303001,31.51530831
4936,6.936193,24.5153875,10.786691381,355.447473201,42.94285344,376.625312303001,31.51530831
4937,6.936193,24.5153875,10.786691381,355.494601201,42.94285344,376.625312303001,31.51530831
4938,6.936193,24.5153875,10.786691381,355.564636601,42.94285344,376.625312303001,31.51530831
4939,6.936193,24.5153875,10.786691381,355.579812901,42.94285344,376.625312303001,31.51530831
4940,6.936193,24.5153875,10.786691381,355.608668301,42.94285344,376.625312303001,31.51530831
4941,6.936193,24.5153875,10.786691381,355.654619401,42.94285344,376.625312303001,31.51530831
4942,6.936193,24.5153875,10.786691381,355.668955601,42.94285344,376.625312303001,31.51530831
4943,6.936193,24.5153875,10.786691381,355.688327401,42.94285344,376.625312303001,31.51530831
4944,6.936193,24.5153875,10.786691381,355.744340701,42.94285344,376.625312303001,31.51530831
4945,6.936193,24.5153875,10.786691381,355.809587701,42.94285344,376.625312303001,31.51530831
4946,6.936193,24.5153875,10.786691381,355.862914601,42.94285344,376.625312303001,31.51530831
4947,6.936193,24.5153875,10.786691381,355.895574401,42.94285344,376.625312303001,31.51530831
4948,6.936193,24.5153875,10.786691381,355.914702801,42.94285344,376.625312303001,31.51530831
4949,6.936193,24.5153875,10.786691381,355.979931201,42.94285344,376.625312303001,31.51530831
4950,6.936193,24.5153875,10.786691381,356.080868201,42.94285344,376.625312303001,31.51530831
4951,6.936193,24.5153875,10.786691381,356.111020101,42.94285344,376.625312303001,31.51530831
4952,6.936193,24.5153875,10.786691381,356.129229701,42.94285344,376.625312303001,31.51530831
4953,6.936193,24.5153875,10.786691381,356.172135701,42.94285344,376.625312303001,31.51530831
4954,6.936193,24.5153875,10.786691381,356.198220301,42.94285344,376.625312303001,31.51530831
4955,6.936193,24.5153875,10.786691381,356.237099201,42.94285344,376.625312303001,31.51530831
4956,6.936193,24.5153875,10.786691381,356.300401901,42.94285344,376.625312303001,31.51530831
4957,6.936193,24.5153875,10.786691381,356.316146101,42.94285344,376.625312303001,31.51530831
4958,6.936193,24.5153875,10.786691381,356.384725901,42.94285344,376.625312303001,31.51530831
4959,6.936193,24.5153875,10.786691381,356.474410001,42.94285344,376.625312303001,31.51530831
4960,6.936193,24.5153875,10.786691381,356.484513401,42.94285344,376.625312303001,31.51530831
4961,6.936193,24.5153875,10.786691381,356.520505101,42.94285344,376.625312303001,31.51530831
4962,6.936193,24.5153875,10.786691381,356.534544901,42.94285344,376.625312303001,31.51530831
4963,6.936193,24.5153875,10.786691381,356.553927301,42.94285344,376.625312303001,31.51530831
4964,6.936193,24.5153875,10.786691381,356.586486501,42.94285344,376.625312303001,31.51530831
4965,6.936193,24.5153875,10.786691381,356.625542501,42.94285344,376.625312303001,31.51530831
4966,6.936193,24.5153875,10.786691381,356.653517401,42.94285344,376.625312303001,31.51530831
4967,6.936193,24.5153875,10.786691381,356.703617101,42.94285344,376.625312303001,31.51530831
4968,6.936193,24.5153875,10.786691381,356.773085801,42.94285344,376.625312303001,31.51530831
4969,6.936193,24.5153875,10.786691381,356.847812701,42.94285344,376.625312303001,31.51530831
4970,6.936193,24.5153875,10.786691381,356.862964101,42.94285344,376.625312303001,31.51530831
4971,6.936193,24.5153875,10.786691381,356.931437601,42.94285344,376.625312303001,31.51530831
4972,6.936193,24.5153875,10.786691381,356.971907301,42.94285344,376.625312303001,31.51530831
4973,6.936193,24.5153875,10.786691381,357.017039501,42.94285344,376.625312303001,31.51530831
4974,6.936193,24.5153875,10.786691381,357.065162901,42.94285344,376.625312303001,31.51530831
4975,6.936193,24.5153875,10.786691381,357.127443501,42.94285344,376.625312303001,31.51530831
4976,6.936193,24.5153875,10.786691381,357.204309401,42.94285344,376.625312303001,31.51530831
4977,6.936193,24.5153875,10.786691381,357.238421901,42.94285344,376.625312303001,31.51530831
4978,6.936193,24.5153875,10.786691381,357.265694001,42.94285344,376.625312303001,31.51530831
4979,6.936193,24.5153875,10.786691381,357.269305161,42.94285344,376.625312303001,31.51530831
4980,6.936193,24.5153875,10.786691381,357.319439761,42.94285344,376.625312303001,31.51530831
4981,6.936193,24.5153875,10.786691381,357.464191761,42.94285344,376.625312303001,31.51530831
4982,6.936193,24.5153875,10.786691381,357.519169861,42.94285344,376.625312303001,31.51530831
4983,6.936193,24.5153875,10.786691381,357.568006761,42.94285344,376.625312303001,31.51530831
4984,6.936193,24.5153875,10.786691381,357.582895961,42.94285344,376.625312303001,31.51530831
4985,6.936193,24.5153875,10.786691381,357.659777961,42.94285344,376.625312303001,31.51530831
4986,6.936193,24.5153875,10.786691381,357.708653061,42.94285344,376.625312303001,31.51530831
4987,6.936193,24.5153875,10.786691381,357.793730861,42.94285344,376.625312303001,31.51530831
4988,6.936193,24.5153875,10.786691381,357.808875161,42.94285344,376.625312303001,31.51530831
4989,6.936193,24.5153875,10.786691381,357.868018561,42.94285344,376.625312303001,31.51530831
