Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
29,1332.52086,269.047976,236.635084,252.07619,259.25406,130.203697,383.29056,135.38655,163.765686,172.02,230.76563,1412.449867
30,1337.71628,280.396476,246.898784,273.97719,261.04354,140.467597,385.04647,140.23025,165.688256,182.9454,231.273809,1420.430647
31,1347.90908,281.844926,249.611864,289.24459,263.06057,145.694927,392.32309,144.39083,167.210196,184.39406,235.169169,1422.958217
32,1350.76177,293.758326,265.098864,293.49079,268.24279,146.69174,398.90212,151.92768,180.386196,185.027914,237.826609,1432.053087
33,1354.37255,305.351926,269.928924,295.92493,279.40399,152.4709,400.16456,159.57567,246.182296,187.347584,240.412309,1441.547477
34,1361.92518,311.245406,273.044814,302.57326,279.617436,153.71033,401.3958,162.11349,300.049596,191.942454,248.125289,1449.148717
35,1371.32816,319.120716,286.840614,306.34985,280.328679,164.39593,406.79159,164.59213,355.714596,192.741937,258.131889,1453.903957
36,1374.23332,323.636726,291.058154,315.13648,304.436079,170.68087,410.23251,172.8609,379.612296,197.230217,260.283959,1454.446795
37,1383.52856,326.384996,299.926764,324.95812,324.093279,174.68353,420.47391,176.23885,396.495496,209.529317,269.087119,1460.120205
38,1388.3661,329.076996,318.459564,349.80272,329.920979,184.28699,426.08247,179.81749,404.007846,210.698037,288.983219,1464.195145
39,1397.83384,339.217596,319.908824,368.79492,346.100979,198.80669,427.98454,186.0904,411.673786,211.916217,342.863819,1468.004685
40,1401.65567,349.426196,321.154304,385.73332,348.372829,202.23502,438.45204,196.8631,417.368486,214.140867,367.918819,1473.779825
41,1404.92621,350.749976,325.152144,389.19535,374.189029,208.14823,451.03974,201.7476,421.139326,216.964147,377.882819,1483.155885
42,1409.94329,355.981316,330.026584,393.1961,415.825529,217.68825,460.68382,208.42091,431.616026,220.878337,391.035619,1484.549905
43,1418.05221,366.146616,333.359154,395.68991,439.198729,222.32543,464.99058,215.99231,434.072006,223.360527,401.388719,1488.909895
44,1423.35727,383.415416,339.355024,398.75141,446.809819,228.92377,469.4382,218.05825,440.726536,223.593189,403.013909,1491.675275
45,1430.45258,397.654916,347.718664,402.79369,450.848469,229.323118,470.195661,218.230802,449.062576,226.603539,407.090619,1500.993655
46,1432.36197,425.594316,359.736364,405.30085,460.540589,231.102718,475.419621,226.336782,449.927448,229.366959,407.428509,1508.905445
47,1436.72062,442.062516,360.413754,408.04704,466.211099,236.574258,476.13823,228.980582,452.488178,235.961549,416.355659,1519.803345
48,1444.04543,446.694876,362.540364,410.34165,477.373699,237.083404,483.52139,235.558532,453.988088,242.076919,418.985079,1527.017145
49,1448.63013,454.657626,369.075694,412.92767,478.267348,242.424204,484.125423,240.096542,459.238168,244.097349,422.719049,1529.905855
50,1456.58332,464.129786,370.214694,418.11966,500.577248,243.19749,499.552323,242.020302,465.916528,246.235159,426.265479,1536.230685
51,1465.23403,465.205286,374.476754,420.87755,519.081148,247.50683,507.758473,248.332032,475.934928,251.257649,438.005079,1543.168755
52,1472.58703,480.881486,380.653584,425.03287,521.526898,248.59154,511.903293,251.262342,483.816318,252.417749,439.975889,1546.132865
53,1486.03133,486.370946,386.341804,429.04052,529.176258,258.04462,517.775183,256.628762,502.979018,256.411249,443.861459,1558.126965
54,1489.00277,495.098446,394.780434,433.52157,531.299688,260.73648,596.232883,261.259082,506.179398,263.406689,449.631959,1566.158045
55,1494.81586,498.749706,408.824434,437.17139,534.470988,264.5406,628.341383,264.440372,517.726998,272.460929,452.910589,1572.779545
56,1506.06816,513.848106,415.100404,463.27269,534.470988,266.60572,643.122083,268.095932,527.419808,279.154819,460.355199,1577.102545
57,1515.94594,521.619776,422.613894,484.35179,539.054648,272.99741,667.071983,268.959083,530.661348,285.314719,463.964899,1588.761545
58,1523.74622,526.620436,435.523094,494.02361,543.895708,276.50195,671.703233,272.098843,536.604828,290.435469,465.294099,1592.294135
59,1527.10158,548.845236,458.867094,498.29999,549.414638,281.73624,679.735173,273.818543,543.830828,297.206369,469.489729,1600.584925
60,1530.40601,572.120136,461.095674,505.0192,555.584158,284.75456,691.364773,275.174323,549.547708,301.450169,481.873829,1610.821825
61,1531.69445,602.788036,464.755184,507.00618,557.029048,289.05558,695.532933,278.392193,558.128318,301.852312,485.856079,1617.151395
62,1536.68578,633.737836,476.354784,521.94558,557.029048,291.93217,696.599903,282.776153,563.358118,309.942642,493.004379,1621.687855
63,1544.17699,661.211436,500.231384,538.48278,557.029048,295.34564,697.883663,284.508253,564.464848,313.039012,497.683759,1622.044738
64,1550.61319,698.146136,515.913584,543.20893,561.489508,302.48495,700.042103,290.563463,568.482748,321.769762,581.757759,1630.588378
65,1552.6876,719.799436,526.400884,551.79346,567.141858,312.61725,703.570073,292.622193,573.291088,329.696522,608.541259,1633.910358
66,1567.9269,721.232606,528.545144,554.03401,568.315628,319.95787,704.786943,304.578493,585.355588,339.017462,628.250459,1638.841188
67,1575.0771,731.018016,533.297644,559.62942,574.169788,323.78052,708.062183,309.260573,594.934378,345.461522,640.973959,1642.476568
68,1579.65658,733.707976,546.851644,572.81442,577.104978,329.89728,713.776653,315.522363,600.463838,350.984292,648.082389,1651.179938
69,1582.32725,742.523306,556.446194,574.2689,580.526958,337.99989,714.76368,320.015233,615.858138,356.952212,649.289929,1659.912828
70,1585.61682,756.225206,563.538324,592.5927,581.587618,347.27357,718.62321,321.000311,635.643838,358.881492,656.078799,1670.022828
71,1588.10964,768.907006,570.172994,608.749,590.768078,354.49013,721.46953,326.564991,651.136538,368.572372,659.116329,1671.158288
72,1597.26607,782.681406,579.742354,616.58398,598.184938,361.66372,724.49533,328.842271,658.143008,375.275192,660.699429,1671.965088
73,1603.29325,789.764506,595.880254,618.95249,612.023538,370.02097,729.94518,329.35343,664.850748,378.958242,664.210099,1681.443078
74,1610.20807,799.722676,599.915124,623.76534,622.492438,373.53431,734.19111,338.09474,675.817148,379.781424,672.081759,1687.476188
75,1618.62588,805.045356,607.467824,627.13378,628.416778,381.102,739.53828,343.19448,686.399848,381.112194,675.556889,1696.933478
76,1631.01538,808.908706,617.139524,632.34997,628.961798,382.36266,742.79181,349.40394,690.593678,382.407734,678.696219,1707.758278
77,1639.68914,814.400726,623.501324,639.93607,640.081398,393.47506,750.12274,363.54814,691.156682,386.294184,681.609439,1713.252708
78,1650.77154,814.518633,630.126314,660.90467,642.527148,407.04766,756.77549,370.73882,692.216152,391.562814,686.969799,1714.005734
79,1654.728,828.473133,637.933574,670.68736,654.942548,409.9559,760.47803,373.35035,694.072902,396.943344,689.825659,1717.999404
80,1658.58268,832.630073,646.829744,677.06456,668.084248,415.10534,763.38935,374.75727,695.515922,402.505054,693.478249,1719.617514
81,1659.501978,836.766673,661.445444,686.13371,671.182298,416.80832,766.4017,375.638022,701.111172,407.090914,725.817949,1722.356954
82,1662.437408,844.039173,667.953924,691.81522,671.182298,418.69763,768.36962,379.322282,710.463832,413.548014,781.332849,1728.226564
83,1671.381848,844.391828,668.291448,696.36495,688.558198,420.93034,776.93669,390.971482,713.905452,414.508968,839.246249,1733.990284
84,1677.642178,847.610518,672.631058,700.12954,692.437398,423.52766,790.63089,405.369082,727.111052,418.058298,857.959549,1736.516884
85,1682.403098,850.989958,679.938988,711.83824,707.834798,431.37527,799.91504,413.897552,736.804652,419.307568,882.326149,1740.047564
86,1687.596138,852.707438,695.636688,726.97144,709.693838,442.38827,801.75263,420.254902,744.945882,425.701928,889.283899,1747.363714
87,1690.026468,855.097998,703.885368,735.17497,713.430208,444.16845,805.77093,434.098802,745.52609,432.060088,900.940399,1751.468864
88,1691.577078,866.066698,721.215668,747.44507,717.166578,446.22373,812.43335,439.545712,745.653514,435.814788,905.971379,1753.325494
89,1694.930118,867.603328,737.911768,766.13217,717.166578,451.45497,817.89709,441.481822,749.850014,440.015798,911.556389,1757.892964
90,1699.819728,872.535578,743.237338,779.88007,726.567458,453.03449,821.48675,451.723622,756.429944,442.959638,913.770959,1758.358126
91,1706.025858,883.707778,749.077278,781.55558,730.695588,454.88795,826.91147,461.286522,763.407574,449.170308,919.733799,1761.012966
92,1710.842118,884.977898,757.239488,796.65588,735.983678,456.49844,831.58371,466.465072,766.511134,451.887088,922.421249,1765.304086
93,1712.019888,888.857668,762.670788,798.81855,735.983678,459.04373,832.06948,470.345082,767.936054,459.672308,923.893759,1766.677706
94,1718.488718,892.271578,773.055088,799.352403,735.983678,460.04396,835.90068,470.862278,778.372554,462.840888,928.739759,1767.913846
95,1725.459998,900.307198,795.318188,802.290343,744.804528,462.57335,848.251379999999,472.843978,791.355754,467.365308,939.915859,1771.076786
96,1734.257018,905.826748,817.975588,810.811393,757.023828,463.407883,866.29108,475.866068,796.993214,473.222038,942.401339,1772.760166
97,1738.912378,913.220718,826.702998,819.859213,760.760198,465.442783,882.630079999999,479.478728,804.506954,483.630838,950.662419,1774.381726
98,1757.580678,917.927488,830.522928,832.742713,760.760198,474.801193,926.531979999999,479.80386,807.970394,496.599538,951.583569,1774.932139
99,1772.978878,933.536788,834.279548,848.536413,763.404888,484.028303,990.215579999999,483.90856,816.544584,508.338938,953.421679,1777.010269
100,1777.478588,944.653788,837.341288,855.545973,765.085168,488.205923,1023.00698,485.32296,828.416484,521.644638,954.179728,1782.713859
101,1786.241808,944.931772,840.272208,869.405873,767.321368,492.071303,1038.56958,494.67468,834.920884,533.334838,958.551658,1786.832259
102,1792.596568,947.729672,845.422928,877.296753,769.815528,494.321803,1065.30878,500.07633,841.138694,541.016078,983.538658,1792.476219
103,1802.966568,953.130982,851.835608,879.185933,775.073688,501.815893,1069.85722,501.99312,850.828394,542.465458,1002.180558,1795.474099
104,1816.658068,955.040632,852.639055,888.054443,787.632088,505.070593,1071.75333,502.390311,876.891494,551.532018,1042.536858,1797.126209
105,1829.416368,956.351712,860.260955,894.447983,795.535208,511.983783,1086.79723,505.616401,912.839694,556.089248,1057.759358,1797.787919
106,1834.542698,957.740112,863.644505,902.543883,795.535208,516.909923,1095.27755,509.695231,943.532594,567.431748,1061.079758,1802.856039
107,1837.641898,960.842762,867.498605,917.930483,801.329348,528.572523,1097.02192,513.901751,945.559164,583.757448,1069.333798,1804.117579
108,1839.448648,964.593682,870.791185,920.582533,811.814248,533.814283,1103.29374,518.275881,948.802424,585.101288,1076.929108,1809.163829
109,1841.602278,972.339042,883.669085,927.613023,816.810268,535.777973,1103.750138,522.191891,952.505894,594.306418,1078.005478,1818.882869
110,1850.496498,978.889922,888.142845,930.761283,818.669308,539.901563,1108.527518,525.033471,958.817784,597.860638,1081.169188,1830.746069
111,1858.367828,989.580322,898.210645,933.299983,822.870598,547.259383,1127.587218,531.667221,960.557974,600.139818,1083.973048,1841.688669
112,1865.881778,1012.266622,912.246945,936.828233,825.316348,554.222533,1143.946618,533.459381,966.425604,606.300048,1090.658028,1842.902339
113,1870.492028,1031.180222,924.577345,943.872813,825.316348,560.278903,1152.146728,538.969671,972.784994,609.901558,1091.923518,1843.784398
114,1880.635828,1051.734022,936.687745,944.915253,841.655448,566.494943,1159.980808,544.347581,974.316274,612.799308,1095.125268,1850.518038
115,1896.552028,1073.280622,938.450605,948.630543,854.533448,567.984263,1166.990708,547.148801,981.263334,613.882948,1096.714388,1861.305138
116,1908.826928,1078.656882,955.430305,957.746703,864.803848,569.668353,1170.641528,555.569171,987.739074,615.569018,1098.452988,1862.414178
117,1911.854778,1089.590582,967.852205,962.406563,870.240388,573.819373,1178.643118,567.870571,988.322461,619.275788,1107.750318,1864.305818
118,1919.932618,1101.728682,968.50902,967.888453,875.528478,577.949003,1186.907138,585.508571,990.665681,625.028138,1110.823918,1870.220918
119,1923.326038,1105.314652,987.65922,973.397123,880.816568,582.219523,1198.761238,599.823571,992.702831,626.367418,1114.933108,1881.331518
120,1928.463808,1108.411742,994.00454,984.589823,887.161018,582.774449,1204.856348,603.309571,995.177641,628.258058,1121.710948,1881.502844
121,1931.182678,1124.159942,1003.54401,988.790453,898.430918,583.975419,1208.396548,609.055961,998.871411,634.524798,1124.352658,1888.122614
122,1937.612338,1148.698942,1010.03836,995.335863,903.426938,585.497759,1210.345168,613.270691,1005.631851,640.329648,1133.638568,1893.900514
123,1941.142978,1167.326542,1019.75891,996.850373,908.422958,586.370953,1235.100368,621.857001,1016.405751,642.384778,1142.677228,1901.888334
124,1941.930243,1174.098172,1026.29601,1001.760273,916.046558,588.780693,1296.493168,628.760371,1020.754391,647.531508,1143.448186,1920.030834
125,1948.585503,1176.422542,1026.667047,1005.210813,925.088588,593.969483,1354.053568,633.766491,1025.939171,651.053658,1148.562206,1933.141334
126,1953.516753,1194.539242,1027.451782,1007.794223,945.551688,603.848073,1408.608168,637.611301,1026.48554,654.985218,1174.060206,1935.395404
127,1960.238743,1199.782672,1031.625692,1016.487813,954.200438,612.991193,1420.248268,643.563201,1031.6095,656.499308,1214.415606,1946.569104
128,1962.622703,1205.539072,1039.361942,1020.230323,959.211788,625.826693,1442.970668,650.038751,1033.25858,657.356667,1223.989546,1952.669514
129,1963.968793,1215.590072,1042.663392,1023.133733,960.548538,634.217553,1444.910238,658.222481,1036.33014,662.812107,1251.799346,1963.983414
130,1964.933368,1227.433072,1044.061232,1023.788015,964.284908,638.647333,1455.484038,660.787551,1041.69167,665.387677,1255.441136,1971.381724
131,1967.789128,1232.830632,1048.985982,1026.581935,975.750508,641.168233,1464.250638,666.267041,1047.15785,666.486597,1259.696246,1974.952464
132,1968.52161,1233.830162,1059.944582,1027.966395,999.199608,643.172923,1476.115838,668.726211,1049.81014,670.606607,1265.264596,1978.183534
133,1970.70624,1248.467762,1066.651832,1029.236645,1008.532718,654.053523,1485.055568,671.340381,1052.1629,672.936677,1267.787196,1983.736194
134,1978.33709,1264.158162,1074.043922,1031.324885,1008.532718,665.225523,1489.316798,672.701521,1058.79829,677.368067,1275.210276,1986.790644
135,1982.05051,1264.319524,1074.704476,1036.706375,1014.654548,667.507713,1504.075898,677.312081,1060.29538,683.288187,1275.861864,1991.622644
136,1990.6446,1264.795136,1079.360806,1044.318635,1031.511548,669.704093,1520.766698,689.130981,1062.01913,684.765827,1279.344344,2001.944644
137,1995.41539,1270.558256,1079.814564,1050.186975,1045.148548,671.728673,1525.109898,698.470971,1063.48292,686.569117,1281.775914,2004.852984
138,2001.38977,1274.982146,1083.932034,1052.442215,1045.544447,675.696313,1530.925398,700.199491,1065.73434,690.981967,1282.193826,2011.061204
139,2012.15207,1284.485846,1085.280734,1056.557325,1048.056757,682.500973,1537.816488,703.602881,1069.07002,702.646967,1283.087909,2021.688804
140,2020.99654,1299.813946,1089.517154,1057.109934,1055.541807,686.466373,1547.613508,704.594071,1078.00019,705.582587,1288.252499,2029.717734
141,2030.34006,1310.260046,1101.365054,1060.859414,1064.160987,692.185143,1552.236638,709.932691,1087.88194,706.073938,1290.323449,2048.685534
142,2034.27869,1314.398136,1109.023764,1062.046354,1071.331597,706.588643,1558.421058,718.552011,1089.6451,709.057648,1292.934649,2071.055034
143,2043.34687,1328.203136,1113.373054,1066.317854,1076.180687,714.044183,1563.604098,718.890202,1095.49522,709.368201,1295.646349,2084.061834
144,2047.43842,1339.086336,1121.132814,1074.080164,1079.377887,720.570073,1576.021698,722.294422,1097.08952,710.862371,1302.550669,2091.810534
145,2048.27153,1350.759836,1127.066994,1090.884764,1080.708107,726.501183,1583.196828,724.194352,1099.81542,711.937711,1363.232269,2092.426788
146,2061.22213,1362.378136,1133.337314,1107.307064,1082.860127,727.199764,1583.417385,728.208892,1104.48447,717.625801,1399.949769,2097.268468
147,2071.85923,1369.602356,1133.705848,1115.758994,1093.590627,731.685674,1589.178175,730.614782,1119.80477,732.037801,1437.551869,2099.137958
148,2094.11813,1387.704156,1140.908558,1125.648784,1104.847727,742.608574,1591.730865,736.221852,1124.39366,745.745101,1446.139899,2104.034978
149,2127.63323,1401.045656,1144.194328,1127.155034,1116.831627,754.323274,1592.829265,738.833062,1128.79831,749.641151,1453.669559,2112.203728
150,2134.82321,1405.605956,1146.346078,1132.008884,1128.815527,755.239415,1593.369559,739.902612,1143.38291,757.073041,1456.141859,2125.504928
151,2155.23011,1409.668466,1149.280918,1141.514424,1146.887127,755.521188000001,1595.551119,741.529222,1197.05341,760.947331,1460.393959,2129.289918
152,2159.47516,1412.623436,1150.504298,1150.116084,1168.811927,759.717418000001,1599.343449,745.516622,1231.15261,762.719961,1468.495649,2130.501468
153,2180.71276,1414.705716,1159.157348,1153.372404,1173.536247,766.384248000001,1608.776729,746.173679,1262.17631,762.964774,1469.13134,2135.914338
154,2190.06003,1424.515646,1162.504618,1154.066711,1177.699987,770.128028000001,1615.616699,747.452339,1273.75171,768.364634,1470.069063,2151.707938
155,2199.33815,1434.073906,1171.009428,1156.057521,1186.331127,772.450338000001,1621.776189,749.766199,1279.14649,778.132514,1476.326673,2158.222038
156,2210.61155,1443.738346,1179.699438,1156.836228,1192.887417,779.166368000001,1622.666414,760.099399,1284.73935,779.151994,1476.636963,2165.421698
157,2213.59429,1443.873112,1195.941038,1165.775788,1199.030027,783.985248000001,1632.270324,765.937639,1286.92075,780.734724,1481.422743,2170.091608
158,2222.30538,1451.122732,1200.715368,1168.251588,1201.681837,787.461628000001,1638.446614,767.314319,1287.744127,785.101924,1482.031189,2175.046918
159,2231.17766,1452.686962,1202.863218,1171.190388,1203.620947,791.934068000001,1655.799114,774.747699,1288.825077,793.579094,1483.836099,2177.445718
160,2232.31093,1455.825832,1209.509638,1184.043688,1210.420977,801.873948000001,1671.466114,788.754699,1289.496468,806.486894,1491.304629,2180.394218
161,2233.69035,1458.998452,1225.741538,1195.834588,1216.857997,805.327418000001,1683.161714,798.188929,1292.990518,807.005209,1496.591549,2185.925458
162,2237.90203,1467.343292,1230.564558,1199.063238,1219.401067,806.364438000001,1748.269414,800.992259,1298.944698,808.488819,1498.631009,2199.778558
163,2242.25684,1470.716082,1239.570408,1200.160288,1223.602357,807.189299000001,1790.735114,805.468759,1303.661768,813.311189,1500.724469,2209.923058
164,2245.31925,1475.733472,1251.040808,1213.833588,1225.461397,817.207099000001,1805.862214,811.366189,1310.455598,821.707159,1501.459255,2213.390168
165,2254.4148,1487.943772,1264.951108,1222.538208,1228.471757,821.710709000001,1830.612414,819.312649,1315.832348,849.074159,1502.14877,2219.301418
166,2259.31233,1502.316972,1265.653638,1233.630308,1234.422737,836.565409000001,1832.713554,823.670219,1326.833148,867.573259,1508.91966,2232.279018
167,2274.04553,1516.655472,1271.563888,1241.038638,1235.586487,846.647609000001,1847.722354,829.880189,1336.991448,877.530919,1509.95716,2239.255728
168,2292.92423,1536.628072,1274.637618,1245.457258,1250.073387,851.718779000001,1858.207854,834.649019,1343.188768,913.932219,1517.69912,2249.482928
169,2298.58192,1553.132372,1275.444428,1249.459908,1271.236187,857.023599000001,1866.398064,838.486579,1346.175098,945.874719,1519.53296,2260.980428
170,2312.92132,1560.261782,1307.196828,1257.948508,1283.239187,859.844839000001,1870.329664,840.996029,1350.973728,972.973619,1521.60225,2266.154498
171,2328.58462,1567.004032,1328.234328,1259.284298,1289.791767,862.248479000001,1875.312864,847.841229,1357.474328,991.262019,1524.44806,2278.294698
172,2346.19782,1574.280202,1333.362348,1264.265078,1294.665557,865.840439000001,1877.413324,855.301669,1362.766468,1000.160269,1526.59935,2283.101708
173,2357.57612,1578.900072,1337.229098,1277.747378,1301.614567,866.564142000001,1882.066354,865.361569,1366.314018,1017.696769,1528.4517,2290.653478
174,2372.93832,1590.600272,1340.123808,1289.313978,1303.562457,873.143622000001,1884.833924,873.460249,1368.291998,1037.485969,1579.711,2303.706778
175,2381.99911,1595.390812,1341.835318,1294.052358,1316.241457,879.532872,1890.459314,880.745579,1371.849618,1051.617869,1597.87,2305.873468
176,2384.26526,1596.265184,1344.046458,1300.316678,1328.937257,882.365782,1897.049494,885.317219,1379.055208,1055.762009,1623.0205,2306.428371
177,2387.46186,1598.783064,1347.877358,1307.576328,1341.018357,888.192432,1899.424504,889.238299,1385.985918,1065.807109,1650.4798,2310.287521
178,2394.30328,1611.494264,1349.260408,1308.800088,1345.000307,897.563952,1903.437244,891.690829,1389.032988,1079.792209,1668.7763,2316.332741
179,2412.52008,1614.618734,1353.897598,1323.783388,1354.705447,900.546432,1913.217584,896.140369,1396.909488,1085.393039,1672.1694,2332.440041
180,2427.32688,1621.546424,1361.365498,1339.898788,1372.343447,901.730172,1920.660124,898.664369,1404.127318,1088.553689,1672.870668,2345.472241
181,2433.23123,1629.782254,1384.887198,1345.509448,1375.622007,909.666202,1926.925014,899.618294,1404.500323,1100.139889,1675.340478,2346.007019
182,2441.60022,1651.284754,1398.172798,1346.716768,1395.176507,911.794442,1934.080804,906.418574,1407.293883,1112.796889,1678.449498,2352.249829
183,2451.58619,1663.327554,1402.547578,1347.043527,1416.245207,913.709462,1944.454404,907.634874,1411.249543,1119.472689,1683.189428,2359.913899
184,2466.19679,1670.122254,1406.775488,1356.321537,1422.492537,924.726962,1946.248224,913.730964,1414.580053,1121.388979,1686.829398,2366.526259
185,2472.84812,1683.707054,1425.345188,1357.224192,1424.629037,931.412602,1948.929174,921.091674,1418.048493,1123.549109,1689.224328,2367.508418
186,2487.15022,1702.141254,1428.859038,1364.646092,1436.434037,935.282832,1959.025974,925.706254,1421.217773,1126.936319,1690.455608,2376.081588
187,2489.73535,1709.327894,1438.052308,1372.733032,1449.231237,936.101217,1974.549374,934.906404,1426.391393,1130.304769,1696.373908,2381.973098
188,2491.22438,1714.363944,1442.859668,1382.255862,1463.440437,937.545237,1989.322074,938.730994,1436.673393,1135.971189,1698.298588,2390.331778
189,2497.2847,1728.054444,1446.664788,1390.706992,1474.232637,943.971567000001,2007.818374,946.555634,1438.337643,1138.555199,1703.268278,2390.894986
190,2502.06344,1734.133734,1455.697788,1391.898822,1495.838037,948.350037,2020.415374,947.401113,1439.030998,1144.383649,1704.12266,2410.668486
191,2503.20239,1739.107844,1470.985388,1405.344822,1509.130537,953.032177000001,2025.421404,952.229933,1446.828898,1151.475949,1705.18995,2424.343986
192,2507.86396,1744.537264,1478.557238,1420.985522,1513.370887,954.627437000001,2028.005814,962.728133,1448.779368,1158.404659,1710.86555,2426.004696
193,2514.03947,1745.754054,1484.705308,1428.668222,1524.235487,959.759027000001,2029.947264,965.707633,1453.192378,1162.726929,1719.09041,2432.029806
194,2527.76457,1752.538204,1492.436478,1432.272052,1531.149647,965.397187,2042.920064,968.212373,1459.972308,1171.402859,1722.19169,2449.222106
195,2529.90259,1759.091404,1494.258168,1442.961752,1545.439947,971.023147,2046.084354,970.327323,1466.459128,1177.440709,1723.171144,2463.434406
196,2534.46883,1764.973384,1507.398568,1451.044622,1548.266057,973.719937,2049.831964,976.021273,1476.775228,1182.700289,1726.734144,2463.98971
197,2541.78865,1766.342514,1528.410068,1456.695282,1559.684957,975.395177,2061.041064,977.762843,1483.942678,1192.430499,1729.510964,2466.30987
198,2555.96235,1780.193514,1535.020958,1466.112612,1571.148057,977.565577,2100.806964,990.186543,1489.222488,1204.570999,1735.303624,2473.29667
199,2566.75625,1791.716014,1540.858438,1477.130512,1577.131317,980.462547,2143.123864,998.168083,1496.250618,1207.554889,1736.094403,2481.24125
200,2571.62056,1807.937814,1543.123138,1479.079262,1601.300117,984.440177,2207.420964,999.737243,1501.002888,1219.593689,1741.032543,2482.37128
201,2580.55402,1810.149104,1557.307938,1484.801832,1618.413117,985.28603,2244.247864,1003.663893,1503.776408,1221.281679,1781.504143,2483.282235
202,2588.07991,1836.187204,1562.024088,1488.623272,1628.394327,990.00857,2264.860164,1004.116326,1504.829828,1227.434509,1839.457543,2484.949325
203,2591.8258,1858.210604,1562.747435,1489.501464,1634.620307,997.07805,2271.684484,1007.671356,1511.117218,1230.943859,1866.903743,2489.696015
204,2597.33823,1866.768514,1567.124845,1494.698554,1636.968567,1007.68885,2282.525884,1011.121756,1517.512998,1239.775859,1906.375443,2491.016335
205,2609.56913,1870.025374,1576.015635,1500.022784,1644.554917,1017.51012,2297.666184,1024.615656,1527.706598,1242.780739,1923.084843,2496.469995
206,2613.18238,1872.862414,1581.141115,1503.307354,1668.183917,1022.51226,2303.682894,1034.934256,1536.816708,1251.905959,1926.053923,2502.082755
