Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
TEMP,238.86799,239.54196,218.73404,250.80024,199.37081,118.1399,563.99303,109.51366,247.60774,144.9336,138.79111,195.63919
TEMP,235.18359,282.28626,269.11074,255.86636,213.23309,117.8207,586.2549,101.06701,253.52974,159.17105,140.17481,211.82953
TEMP,221.25097,323.65386,272.3763,260.44356,164.85919,124.54921,574.8739,99.36474,250.64804,165.48279,166.66171,223.55433
TEMP,199.1858,412.3442,270.5704,258.13311,113.73223,124.52421,562.7717,90.09229,246.33894,151.63534,143.41251,221.73063
TEMP,192.1077,458.1203,286.8228,290.45371,106.40217,129.89458,553.54719,94.44896,238.39194,172.40565,158.92977,226.4431
TEMP,174.266,524.008,341.3345,328.00571,83.47657,111.79348,539.7963,83.55668,184.27687,169.71687,161.30887,191.5656
TEMP,184.65011,608.5461,363.0441,328.74031,90.48083,125.1228,311.12228,87.82718,186.72702,174.91767,395.98927,193.1017
TEMP,173.44505,662.4994,352.3844,343.53001,97.91664,144.0889,225.46478,84.46282,166.52902,171.53857,466.4348,183.21288
TEMP,185.39425,621.54389,340.00139,272.01779,101.4345,159.89991,184.81323,109.34062,173.63712,179.41207,503.1926,185.03458
TEMP,177.21955,627.57919,331.72659,225.61209,105.2423,152.20031,122.85004,120.7862,192.63023,180.26377,530.5071,160.98738
TEMP,167.56665,620.65388,333.65899,236.14119,99.53026,160.02931,126.09654,130.14313,191.38943,181.46867,547.8278,176.48448
TEMP,165.51463,580.46478,292.45099,227.68375,93.24556,168.62581,104.98252,138.45448,215.87023,179.06207,538.87228,177.80948
TEMP,165.47009,551.77408,307.02739,262.46345,77.93402,187.37351,81.69522,137.34346,258.03553,172.12535,522.10318,177.42908
TEMP,169.07971,497.86868,315.94409,304.92964,101.11798,196.11161,77.73361,144.37701,278.75163,199.9643,519.27174,161.86203
TEMP,181.56281,446.39288,309.85929,283.63724,123.34678,208.99,83.60435,138.06317,284.07643,195.8059,502.5925,150.68396
TEMP,177.17501,385.28138,286.66599,241.1726,164.82188,223.8068,96.09044,134.40393,300.863,197.56418,499.0898,178.02046
TEMP,178.60951,304.43168,251.75799,241.4324,182.82948,212.9395,102.34676,142.45433,321.688,173.86471,270.7067,170.49626
TEMP,197.62107,255.48778,242.96289,225.7994,183.64468,205.253,107.79896,151.56838,338.9941,154.09611,200.8501,188.88418
TEMP,189.08007,262.77119,265.5231,234.71762,181.76028,187.03099,113.90295,134.34468,315.4052,130.04341,151.18908,206.54878
TEMP,193.64627,249.90359,270.3462,240.68382,197.54118,208.87879,126.05804,162.70338,288.38436,122.37801,121.7872,212.12048
TEMP,213.13607,242.194973,249.5795,264.01172,196.07428,231.22449,128.87014,165.48728,274.98745,121.61631,116.5481,188.29285
TEMP,216.98969,257.597473,244.2228,288.97186,223.02818,215.65666,137.00866,159.84881,234.41464,119.85591,121.48822,174.08915
TEMP,218.68335,228.990473,249.6296,253.16716,259.23582,203.29606,134.16686,161.11311,179.44036,130.74253,112.08852,148.63843
TEMP,213.96739,203.379773,273.5492,231.92666,241.00649,186.7715,134.66447,147.07508,149.77696,115.44243,199.90896,153.44566
TEMP,195.32264,183.893073,264.3755,225.47256,218.77769,170.93417,131.49392,151.29182,156.80866,114.70593,361.5463,168.61923
TEMP,204.06584,163.721503,217.02068,232.0098,229.37929,152.57853,140.83632,184.67304,147.01986,106.54767,524.5946,157.48733
TEMP,202.10424,143.522823,217.93408,228.8681,209.62959,149.83317,169.15342,201.62534,153.73106,114.71814,557.0877,146.97811
TEMP,191.14434,137.698823,217.20048,253.8645,238.02089,150.67217,180.95282,211.90154,151.06636,114.47388,619.7006,129.21571
TEMP,169.57624,131.267533,235.26088,283.5862,241.95909,179.90068,176.70916,212.34484,162.89696,129.75538,631.14462,118.70001
TEMP,150.86429,121.972273,240.91598,285.4367,219.83099,151.9315,166.78106,211.44464,162.94852,137.16328,657.3488,114.53621
TEMP,122.29676,154.4927,273.00048,259.367,223.69903,117.41329,166.81006,206.21844,160.155127,132.62598,656.3617,117.84378
TEMP,120.48826,117.27549,299.64098,286.0543,186.48923,124.37552,172.08856,204.19416,167.167537,129.09088,664.5411,119.56348
TEMP,123.59006,119.59919,288.93968,308.1448,175.27773,113.67624,174.12156,230.67282,182.563217,121.24495,660.23132,116.10802
TEMP,139.43507,140.68539,262.63828,285.98561,178.36496,114.12724,181.35156,256.69375,186.706317,126.11465,581.17822,115.85445
TEMP,145.07202,122.69592,267.59458,314.21421,194.21376,113.29161,189.45658,261.17225,167.977367,114.9047,422.85068,111.12365
TEMP,121.79487,133.26689,282.861,307.06008,142.13706,114.22844,165.23646,237.88765,161.933237,135.35746,253.6939,97.96629
TEMP,122.41977,133.85197,300.9773,297.37737,130.51086,109.44186,135.67636,196.28712,153.634037,134.21631,212.1327,94.09869
TEMP,129.04437,147.80687,345.799,271.09077,110.80066,93.50281,144.86706,176.66599,163.493137,144.03217,172.6001,92.99652
TEMP,139.84567,159.20186,366.6576,251.27387,141.851,62.99716,193.42578,166.66998,155.989137,142.42087,159.19645,76.11483
TEMP,146.51422,174.19742,368.0924,253.80427,141.851,63.76057,230.35178,136.00638,176.769417,154.56087,149.02015,68.67135
TEMP,197.81715,155.43012,327.601,255.64247,130.6529,85.64848,341.96108,120.656121,186.76772,182.17587,136.70269,64.75653
TEMP,233.91725,197.60663,288.8205,246.97047,138.5792,97.62428,516.44988,127.155471,199.88792,204.76897,125.47302,57.29582
TEMP,232.74865,216.14273,282.03563,226.77517,115.44011,105.41096,603.96928,100.699221,215.74822,235.824,121.10772,72.9957
TEMP,240.41235,183.492066,273.31709,263.29256,109.76983,111.44082,634.35298,100.066321,214.32992,252.2466,116.33972,77.38209
TEMP,245.02335,188.070906,264.29149,241.68566,101.39619,113.35897,700.48908,100.735021,223.66357,267.12545,183.17286,81.43659
TEMP,272.573,192.631106,267.23269,240.86597,117.15519,128.19088,712.6652,94.851171,248.4337,248.13655,234.63064,86.30459
TEMP,294.2198,188.122736,238.51827,265.84548,154.79369,134.94765,706.86566,94.491511,295.2675,265.8131,341.05684,87.55129
TEMP,311.5638,167.968836,194.63757,276.20208,152.04309,148.0862,714.93726,98.221031,364.0951,265.9114,353.18394,80.05495
TEMP,300.5625,155.587566,136.87257,274.92788,115.42109,160.34895,686.28726,101.388141,439.1877,282.3525,355.68623,90.19924
TEMP,295.89859,142.726216,122.26697,293.92568,121.58839,189.20372,642.54615,103.167941,422.74226,300.0857,355.66513,89.12022
TEMP,245.36333,139.861416,120.68644,263.26145,153.01219,176.86592,529.76615,115.3031,422.08231,265.24516,375.66799,102.5945
TEMP,205.66848,116.292816,148.02354,236.99765,160.05929,155.09701,340.27,114.7376,407.48441,257.64966,373.38501,125.49481
TEMP,218.83908,102.607816,152.25541,225.42509,160.59504,154.93511,256.3103,119.01493,390.82071,228.42396,380.59494,143.95571
TEMP,216.16608,133.81448,173.64505,191.49474,166.48452,165.40211,266.7916,110.86903,376.54208,200.2184,375.89529,164.40821
TEMP,219.64028,193.42111,200.27585,178.41964,166.33942,179.52622,235.6827,100.05116,375.49248,195.6598,321.04299,151.13036
TEMP,202.37798,233.91811,218.01165,193.87076,150.58042,175.21722,246.627,110.82111,365.51128,202.1098,268.96475,144.78911
TEMP,191.74538,289.79578,251.89927,170.41552,161.91112,184.09259,264.42344,125.7486,291.98793,183.62155,157.6106,160.01883
TEMP,201.20988,350.44298,234.33937,162.38872,176.82112,167.83689,240.34504,124.47523,205.06973,173.21099,116.7507,190.36524
TEMP,222.63448,362.39485,275.08787,165.44652,207.60212,158.12031,225.87064,137.48713,132.48953,144.27014,112.00996,178.49959
TEMP,222.42065,385.8649,300.76607,133.29772,206.53032,135.60771,244.62395,161.74783,128.16422,106.45054,115.13676,180.38805
TEMP,241.21551,411.002,292.86652,141.77895,190.95532,132.27461,250.59475,201.50033,125.46674,119.66308,101.58492,182.99205
TEMP,244.93126,398.5361,311.66502,137.21795,191.83072,139.18832,284.7544,232.66663,120.47271,96.08869,110.67447,187.16255
TEMP,233.67296,388.18488,317.27422,161.32781,205.27376,128.49277,288.7037,234.59805,108.97276,91.10286,121.50622,152.121124
TEMP,218.23068,403.34338,315.69082,166.30866,226.45896,110.04034,242.1907,231.93855,114.82779,103.05382,121.02023,139.165424
TEMP,214.98098,408.89618,293.08702,175.35126,234.1023,93.73389,199.00063,239.19912,117.50369,101.98872,128.81533,152.844674
TEMP,211.74538,408.03928,285.26512,158.77724,249.0757,78.19961,248.61723,248.41812,130.73429,97.35416,152.11197,174.141084
TEMP,183.70316,366.73328,268.56162,170.36828,222.9549,66.79187,409.13603,252.99002,139.17804,104.09451,144.82673,208.334184
TEMP,155.94746,309.12296,264.39024,169.57478,211.4583,77.87937,560.63893,259.5983,133.89634,111.40287,155.39103,215.297684
TEMP,133.93826,347.30676,215.85294,149.99573,242.0065,102.43885,713.20023,245.885,116.12564,118.13272,226.59943,218.729414
