Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
16,0.84515631,0.95651219,0.69979534,1.20282256,0.995741,1.59491927,0.50862216,0.62451642,0.7614652,0.47825725,0.67567241,1.7880012
17,0.86908751,0.99828889,0.75015134,1.33188856,1.0449769,1.65589857,0.54272966,0.68619122,0.8196905,0.50743005,0.72345621,1.9371432
18,0.91102521,1.01300719,0.83163284,1.36323136,1.0612586,1.94087557,0.57352066,0.83725322,0.9130133,0.56123195,0.79633771,1.9784272
19,0.95110271,1.02688499,0.86368304,1.41259486,1.0937427,2.05449657,0.63279806,0.87858272,0.9352454,0.60938745,0.87327691,2.0016472
20,1.00043171,1.10236939,0.96927204,1.42193365,1.109722,2.09738197,0.65190356,0.92099062,0.9576425,0.66290505,0.91766921,2.0800645
21,1.03463051,1.17494539,1.07601704,1.42989247,1.1298427,2.16879057,0.68228216,1.00112852,0.992864,0.69687575,0.96778791,2.093353
22,1.19880351,1.23622869,1.08604904,1.52404057,1.1471673,2.25735497,0.74859536,1.06659262,1.0147899,0.75638185,1.13144691,2.1260765
23,1.34602851,1.38442269,1.10693954,1.63302757,1.2203909,2.31652797,0.86769136,1.14543572,1.0292065,0.7647629,1.15347151,2.2262275
24,1.49782651,1.54500469,1.13286174,1.67611597,1.2974752,2.33157697,0.93053996,1.16186722,1.1274738,0.7764456,1.24968801,2.3032389
25,1.60669951,1.64279749,1.18322504,1.70661657,1.3433066,2.41761017,0.94501616,1.25738442,1.2579108,0.8175849,1.27556201,2.3493795
26,1.62014291,1.6479341,1.23704104,1.83973157,1.3768865,2.66889917,0.96291166,1.28337932,1.2692717,0.8801157,1.30672261,2.3719597
27,1.65556821,1.7145421,1.27439794,1.90586427,1.4203125,2.87148417,1.05854066,1.34957572,1.3019113,0.9640644,1.37320851,2.3767878
28,1.6603651,1.8546911,1.31669944,1.93115977,1.4998391,2.89260047,1.12598396,1.38653952,1.3189707,1.1032704,1.40535341,2.4968868
29,1.6962921,1.935463,1.33002224,1.99585337,1.6148381,3.01201447,1.15709506,1.41669622,1.4221727,1.1475023,1.53834041,2.6198108
30,1.7516963,1.9562516,1.36438734,2.00454299,1.6650538,3.16239047,1.23465036,1.48399002,1.4777961,1.206524,1.55099221,2.660751
31,1.7896833,1.992758,1.39038274,2.16591999,1.693888,3.26919047,1.28350836,1.51136382,1.5158358,1.2692299,1.56041452,2.6653099
32,1.8283053,2.0468965,1.46316064,2.22705579,1.70748,3.38590447,1.36696296,1.55621242,1.5320017,1.3107447,1.5642462,2.7293712
33,1.83490193,2.0833504,1.48279074,2.25294799,1.7851343,3.42419397,1.50502496,1.58948582,1.5739464,1.3287405,1.585623,2.7598545
34,1.88859793,2.0989282,1.54060394,2.28361259,1.7958716,3.43435287,1.68002196,1.61712152,1.6274006,1.405761,1.6275468,2.7723833
35,1.94471723,2.10476083,1.57438044,2.34968339,1.8922719,3.47724187,1.72047016,1.62928842,1.63631937,1.4849584,1.7129542,2.8121728
36,2.00403063,2.13459943,1.61863234,2.46381139,1.9273954,3.48707847,1.79587586,1.68451832,1.64785987,1.5353418,1.7430052,2.8546182
37,2.07022073,2.16737153,1.63290804,2.59437739,1.959268,3.67910547,1.86077396,1.82632732,1.68667967,1.6161558,1.7808488,2.9043973
38,2.20095873,2.18173943,1.70659954,2.61634039,2.000257,3.70318617,1.94587636,1.91329742,1.85769367,1.7976528,1.7936111,2.9487655
39,2.31480273,2.22676983,1.73684794,2.70945809,2.0166787,3.81264817,1.96471206,1.95358472,1.87910557,1.8580449,1.9077331,2.9603365
40,2.32891273,2.24014233,1.75814824,2.84195709,2.0581667,3.89667387,2.15308506,1.99309182,2.03396157,1.9303132,2.0488751,2.9848461
41,2.36857993,2.25708043,1.80950854,2.95418409,2.0859723,3.94252337,2.25912606,2.03227082,2.04829057,2.0375532,2.0751935,3.0639381
42,2.37276043,2.32966313,1.83121064,2.98530859,2.2090413,3.95445457,2.28224896,2.11571132,2.07607027,2.1532482,2.1132916,3.1979321
43,2.40006913,2.39097203,1.87399644,3.00331939,2.3111113,4.14539657,2.31313986,2.18745372,2.11193877,2.2084589,2.1611961,3.2185006
44,2.48675593,2.50551303,1.93162364,3.03870139,2.3381202,4.34060057,2.38208196,2.23146542,2.14083247,2.2521945,2.2234503,3.3589276
45,2.49115431,2.55900293,1.96640324,3.12390939,2.4168431,4.43319027,2.45820546,2.26955422,2.18664357,2.3359039,2.2638411,3.5029536
46,2.52986671,2.58271553,2.02473804,3.20008139,2.4989714,4.53906927,2.46265603,2.27526908,2.20330017,2.4346536,2.2794557,3.546743
47,2.55783891,2.60266413,2.07349354,3.44358239,2.539522,4.68429227,2.50251103,2.29792658,2.23149547,2.4740887,2.3340626,3.5990495
48,2.66406391,2.63403153,2.14130514,3.70683039,2.613885,4.71922447,2.54358053,2.31807518,2.23836629,2.5394099,2.3893178,3.6923822
49,2.71711111,2.66226373,2.28734514,3.85022539,2.61917979,4.79908847,2.55837853,2.36626948,2.26845189,2.5699405,2.4237547,3.7496738
50,2.90026611,2.76230173,2.31992524,3.91819159,2.63549259,4.84525627,2.61222183,2.43572898,2.29264419,2.6421328,2.4760521,3.8780008
51,3.04268811,2.90261373,2.34831804,3.92927399,2.70314599,4.95315227,2.63442003,2.49043128,2.33297339,2.6907191,2.6066201,3.9604254
52,3.10652901,2.98297253,2.37439004,3.99925759,2.74209989,5.07665527,2.65937053,2.49736011,2.37979349,2.7326104,2.7072591,3.9951406
53,3.26269301,3.03888083,2.44457364,4.14267959,2.86287389,5.15501137,2.79102953,2.50280049,2.42578979,2.7964718,2.7596642,4.086571
54,3.30649551,3.09923093,2.51645914,4.16672929,2.86659191,5.24028127,2.93127453,2.59150639,2.57131279,2.8826806,2.76107652,4.1586225
55,3.41450751,3.13152143,2.55648794,4.20204829,2.89593891,5.30872947,2.96197853,2.60729469,2.70514779,2.9366058,2.76821225,4.1973782
56,3.58050251,3.22253633,2.63439304,4.23885749,2.91751951,5.39771637,2.96969707,2.63322609,2.74463809,3.0599868,2.78157805,4.2836035
57,3.67003341,3.30474473,2.70100724,4.39703449,3.00821551,5.45587177,3.02453737,2.64505309,2.83517279,3.0742118,2.81891395,4.3390622
58,3.79011541,3.42774573,2.72037454,4.52417049,3.06349421,5.56291277,3.05746797,2.70041149,2.86709019,3.0963589,2.84900475,4.3752167
59,3.88841051,3.53194173,2.74334234,4.53743999,3.18019921,5.60123137,3.17123797,2.76812909,2.95820099,3.1354312,2.87863735,4.3993417
60,3.97373311,3.57667773,2.76289404,4.58100529,3.31824221,5.68883357,3.20539207,2.78918919,2.97946749,3.14101235,2.91787665,4.40738788
61,4.01889901,3.59266543,2.85263584,4.59313809,3.38329851,5.72329937,3.27197277,2.84152599,3.02401409,3.20288785,2.99668715,4.50571828
62,4.11380301,3.69041773,2.89047084,4.60629939,3.48624151,5.81821937,3.33760697,2.89266109,3.10921049,3.23386175,3.02582115,4.54688468
63,4.14823411,3.78533613,2.90657764,4.64829929,3.53707691,5.89131857,3.38184997,2.90744489,3.21334649,3.24122645,3.05218995,4.56488178
64,4.28950911,3.83128473,2.96726424,4.70354499,3.62554551,5.89131857,3.38948428,2.93667049,3.22094265,3.27227145,3.08139125,4.59477158
65,4.33928921,3.88775093,3.18516624,4.83623099,3.67750231,5.97286867,3.41352308,3.06563549,3.28525635,3.29577465,3.12979215,4.67794808
66,4.37758821,4.00333993,3.26393274,4.92452459,3.78573931,5.98563927,3.42525738,3.13430649,3.31223255,3.30147104,3.13902723,4.69520748
67,4.47642501,4.04013493,3.29230984,4.95688069,3.80503691,5.99353728,3.48529668,3.14980429,3.32186053,3.43966304,3.15650803,4.82634148
68,4.49409961,4.07223523,3.34137954,5.01506429,3.88695591,6.04107558,3.55949018,3.20906489,3.33487763,3.53631594,3.24580953,4.89559328
69,4.51458491,4.13696233,3.45470854,5.20423129,3.89776721,6.07704158,3.59533598,3.23062739,3.33850172,3.61802284,3.32638823,4.99818228
70,4.60064601,4.18884683,3.50009674,5.41110729,3.97807871,6.11046668,3.60903638,3.26393969,3.38220662,3.64780584,3.38312153,5.05956808
71,4.60971298,4.27074133,3.62012374,5.46136189,4.02365241,6.20086278,3.70837108,3.27039787,3.41399152,3.74646784,3.52666853,5.10843488
72,4.65522928,4.36350993,3.70538344,5.58660789,4.05976371,6.34703278,3.77503898,3.30441507,3.45553492,3.77010524,3.60662863,5.24035388
73,4.74789208,4.44764103,3.73192664,5.61415799,4.08727101,6.52586078,3.87104018,3.39418487,3.48299392,3.79146004,3.61668163,5.31118848
74,4.80745278,4.49583773,3.76101814,5.65260419,4.12439931,6.55325698,3.93140018,3.48138057,3.52199912,3.85770134,3.68761863,5.34143308
75,4.84515378,4.59861073,3.79225774,5.80764619,4.15715641,6.61219208,3.97104318,3.50301187,3.68863512,3.87639954,3.73393743,5.35134747
76,4.96088278,4.77997373,3.88932884,5.95445819,4.24795281,6.63217308,4.03630508,3.55743377,3.80806112,3.89938844,3.77562333,5.39225657
77,5.22939678,4.83414373,3.92141734,5.97436999,4.33384161,6.63774814,4.09264838,3.59930297,3.92383912,4.08008544,3.84579343,5.50321257
78,5.33228778,4.88081983,4.07744934,6.01392929,4.34486731,6.66383534,4.09754457,3.65581907,3.98678182,4.20864044,3.87544243,5.53976297
79,5.45673278,4.95978163,4.17599554,6.08761629,4.39982191,6.78747634,4.11347207,3.67640487,4.07986552,4.22543154,3.92712333,5.56388997
80,5.53309938,4.97925373,4.19732814,6.22479729,4.46139251,6.86991654,4.16123887,3.75066317,4.26693452,4.25447644,3.99764843,5.61381717
81,5.59173028,5.02747483,4.24332774,6.34052329,4.48988391,6.90847134,4.18723697,3.77459917,4.39219652,4.28284374,4.00483002,5.70636307
82,5.62505048,5.07813183,4.31453904,6.38083819,4.50548711,6.94746554,4.20894447,3.79010367,4.40612722,4.37529934,4.04572572,5.87846707
83,5.68226318,5.19329183,4.33244174,6.67623119,4.51336909,6.98704424,4.24895727,3.79169248,4.41694972,4.42770674,4.08467292,5.93929557
84,5.73177698,5.22417913,4.37246644,6.93211719,4.58855239,7.01515844,4.28774227,3.81778348,4.43741802,4.46859224,4.12004402,6.01563437
85,5.86018898,5.26103123,4.44313434,7.13649819,4.62375309,7.08535384,4.30045307,3.89175908,4.56745102,4.50648954,4.17516182,6.14636537
86,6.06744498,5.32170623,4.50799474,7.20202059,4.68409379,7.17616894,4.36660947,3.94822598,4.69998202,4.53303454,4.24998102,6.18986227
87,6.29754598,5.35669093,4.64912874,7.23342029,4.71486919,7.21285284,4.49704947,4.03058558,4.71521292,4.56759884,4.28271742,6.22037507
88,6.42004398,5.36642925,4.79248074,7.30509629,4.72903819,7.28114574,4.63592647,4.11498338,4.73877942,4.58430064,4.38052612,6.26619337
89,6.44145298,5.44775495,4.80802114,7.73540729,4.74440779,7.34800944,4.69389447,4.13203808,4.76698812,4.59966004,4.40420502,6.27142952
90,6.61591998,5.47679035,4.87068864,7.91182529,4.77572139,7.35576062,4.71564737,4.17350738,4.78005182,4.62575484,4.42007712,6.31244512
91,6.86339098,5.58695935,4.89842454,7.98507789,4.85284769,7.36381466,4.77626117,4.18703208,4.85739492,4.66909594,4.60569112,6.42700312
92,6.97068098,5.63402205,4.93046654,8.15407989,4.89902049,7.38018726,4.82165777,4.26027768,4.91508832,4.67183342,4.73770512,6.50262622
93,7.24885998,5.65740305,4.94862484,8.25532589,4.92293769,7.39555206,4.94307177,4.36517068,4.99671902,4.68508242,4.77950982,6.56245842
94,7.35506098,5.69915895,5.01112494,8.48749889,4.98913579,7.40385176,5.13750077,4.39185058,5.03056102,4.71334092,4.81363632,6.56669496
95,7.44353788,5.81046595,5.09679864,8.60883689,5.03728139,7.41918406,5.18340267,4.41755128,5.08151322,4.74681762,4.83322732,6.62371076
96,7.51318698,5.88379715,5.12302344,8.79934689,5.06857019,7.49101096,5.21469917,4.46961718,5.21061422,4.80351212,4.93627032,6.67094236
97,7.64708498,5.95436925,5.19246874,9.11712989,5.08021329,7.60222596,5.23881147,4.52631188,5.30139592,4.80800811,4.96966372,6.70962146
98,7.85945698,6.00429585,5.28098984,9.34729489,5.09110169,7.68444406,5.25606207,4.56691138,5.35631622,4.86911171,5.06520192,6.76423136
99,8.00607898,6.08265045,5.42777184,9.38390259,5.13985819,7.72176926,5.35139687,4.59531158,5.38125392,4.88460171,5.12513482,6.85849396
100,8.03941118,6.09654115,5.45975974,9.40154449,5.16614059,7.73891666,5.43390697,4.65902698,5.42478092,4.89827591,5.18681002,6.94347666
101,8.05986908,6.16919965,5.53982314,9.41926209,5.29827659,7.74765158,5.44941087,4.76335998,5.45558032,4.90211901,5.36272202,6.96819996
102,8.08012068,6.18331215,5.56817594,9.50111669,5.52460059,7.79217288,5.51588167,4.84278598,5.47406622,4.96979471,5.44758032,7.01554856
103,8.23848768,6.20876345,5.63224384,9.60617469,5.56335359,7.80345448,5.63914467,4.90046508,5.48887782,5.03524661,5.45787682,7.10859616
104,8.33426388,6.28893365,5.66470314,9.70485339,5.68156359,7.86678638,5.70210597,5.04001208,5.53539992,5.23821061,5.49383202,7.12613466
105,8.42644748,6.41253365,5.67410239,9.77838929,5.78851159,7.91238898,5.78485537,5.12174978,5.56775992,5.28042221,5.56970422,7.15318826
106,8.55472048,6.52845965,5.74927419,9.91716929,5.83719729,7.99056828,5.93411037,5.14512448,5.59428162,5.37814021,5.63203882,7.16145614
107,8.67273948,6.54512565,5.90124919,10.16721729,5.86171729,8.07202328,6.06779437,5.16417408,5.62879892,5.48566821,5.64782802,7.21871474
108,8.88793048,6.58346615,5.98892229,10.23517929,5.91349449,8.12767578,6.13998957,5.21083068,5.64137722,5.4874546,5.70563802,7.29391134
109,9.07464048,6.61414435,6.02128299,10.42216729,5.99362539,8.14860678,6.15718697,5.28621038,5.66027682,5.5019906,5.76734472,7.31248574
110,9.17996648,6.63827715,6.03353139,10.45523549,6.09418739,8.20158578,6.23804077,5.29123171,5.68885502,5.5837801,5.80526512,7.41183574
111,9.21314488,6.70975075,6.06232019,10.61739449,6.21941339,8.26652748,6.26724927,5.29631379,5.71591142,5.58695369,5.96437012,7.59639874
112,9.27809518,6.77872245,6.09009719,10.83798849,6.32458339,8.31574768,6.32731377,5.37542939,5.79866382,5.67317429,5.99674772,7.75948274
113,9.32373698,6.81514055,6.14001029,10.93728569,6.36357669,8.32263253,6.41927037,5.41519359,5.83812722,5.72530789,6.13954472,7.84938164
114,9.38600778,6.83705875,6.25950129,10.97061549,6.38594449,8.38292483,6.49090997,5.47016179,5.88270792,5.74975499,6.41341072,7.87826334
115,9.46305898,6.88839335,6.29166949,11.08488549,6.42385929,8.42847753,6.58674917,5.51293149,5.93667232,5.82017409,6.67325872,7.89286754
116,9.57698698,6.89105566,6.29621062,11.17487929,6.45810919,8.47456693,6.67721487,5.52554919,5.98756152,5.90561219,6.73533192,8.01882454
117,9.65804428,6.94293236,6.32992592,11.45389729,6.47296779,8.52335683,6.70261747,5.5327895,6.06315162,5.99590409,6.76158812,8.12470554
118,9.66806718,6.97021816,6.42854852,11.61114429,6.49055239,8.69269283,6.75094817,5.5837478,6.07362642,6.05679369,6.78733632,8.18740524
119,9.72000258,7.00370406,6.43934462,11.91086029,6.56372199,8.72621933,6.78254367,5.6373123,6.15448312,6.07499489,6.84950392,8.24060174
120,9.77525858,7.11628206,6.45845552,12.02073329,6.71115699,8.79190513,6.82343497,5.7151296,6.23183542,6.09676109,6.86680492,8.32481934
121,9.82778838,7.12733876,6.50274982,12.17566829,6.82788999,8.84042533,6.88935337,5.7264379,6.25135552,6.15110099,7.02151192,8.38852324
122,9.89323228,7.15659576,6.61921682,12.23312349,6.90373739,8.87882033,6.91524587,5.7505495,6.29799272,6.25399599,7.04758132,8.41970304
123,9.893914299,7.17459176,6.71528912,12.30854399,6.97853309,8.89416843,6.92509892,5.7678817,6.35206362,6.33031039,7.18133132,8.50848474
124,9.983283699,7.22611156,6.88877712,12.33727269,7.08748309,8.96173063,6.94716992,5.7854148,6.48475162,6.36750549,7.21702202,8.55652264
125,10.049319199,7.30437606,6.91286042,12.57010869,7.21504709,9.00981323,7.02040512,5.8091624,6.59686962,6.39200859,7.23453722,8.63084694
126,10.059288739,7.31722326,6.97423812,12.90978769,7.25662149,9.13131623,7.04058602,5.840047,6.62308562,6.41920019,7.34092922,8.64379864000001
127,10.072685839,7.34377576,7.01338982,12.94909469,7.32039059,9.22745353000001,7.04781165,5.8717898,6.66051752,6.45165609,7.40995842,8.65300697000001
128,10.086608339,7.38833346,7.04268462,13.00669989,7.43513359,9.23177664,7.09000615,5.9067101,6.75333022,6.46865319,7.45603052,8.67454517000001
129,10.165262139,7.42261266,7.15936562,13.08836449,7.50784399,9.23795541,7.13303405,5.9257162,6.82453002,6.48929859,7.48866472,8.77005677000001
130,10.183829539,7.50358496,7.29032862,13.13554409,7.60690929,9.25198461,7.21367595,5.9613295,6.84187152,6.51136719,7.62732772,8.78503237000001
131,10.205516039,7.55331666,7.33626022,13.16367959,7.63535919,9.32249951,7.25069715,5.9772826,7.00593052,6.53056479,7.64306642,8.87342187
132,10.305663039,7.56390866,7.41542732,13.23584209,7.67167649,9.33956241,7.26884995,5.98291072,7.05459032,6.63501479,7.66045562,8.99797887
133,10.333783439,7.56677251,7.48284292,13.26661209,7.74591209,9.37832891,7.30574755,5.99539372,7.12199492,6.70592589,7.75236132,9.14010287000001
134,10.471635439,7.59560441,7.56042842,13.33419079,7.78693679,9.44107051,7.32933775,6.01728132,7.14925422,6.75062559,7.82270312,9.32860487
135,10.527186339,7.68570671,7.61057612,13.40175819,7.90098979,9.48935311000001,7.37607385,6.05094312,7.22542192,6.77555039,8.00251312,9.41340557000001
136,10.538552739,7.90300471,7.61532145,13.44940079,7.96660699,9.55396911,7.39765125,6.05457733,7.26248852,6.81984399,8.14554412,9.48916837000001
137,10.659802739,8.09951671,7.62406071,13.57320279,8.09892499,9.61217531,7.46301785,6.08136283,7.31827162,6.87302379,8.33375112,9.58847817000001
138,10.729046739,8.14569161,7.63302354,13.62881319,8.15615429,9.70628411000001,7.50780605,6.08850219,7.35274952,6.96979759,8.38571072,9.62473747
139,10.950281739,8.22077701,7.66763514,13.67105879,8.19863519,9.81117711000001,7.54218365,6.09130178,7.36539052,7.12733959,8.39463141,9.67637627
140,11.104802739,8.26104391,7.70020044,13.68995659,8.24611169,9.91524911000001,7.55518415,6.09841278,7.46880052,7.15871549,8.48614741,9.83378327
141,11.108747499,8.28615281,7.73749864,13.78307619,8.31001339,9.94155611000001,7.60126115,6.12369728,7.60003752,7.19168179,8.59694841,9.87516477
142,11.120502999,8.33832921,7.80640824,13.83908969,8.43590739,10.00487191,7.62083775,6.16147258,7.70447152,7.22670769,8.63816251,9.97360847
143,11.175071899,8.34625221,7.92945324,13.86831009,8.51658199,10.12779391,7.69244385,6.21523278,7.71379388,7.28098149,8.73451791,10.02728897
144,11.257109099,8.34788951,8.00407484,14.07820209,8.54559749,10.14933631,7.81681485,6.24519818,7.75853098,7.34470679,8.85711091,10.08703007
145,11.333230099,8.45985951,8.04530034,14.30552609,8.60927839,10.19049701,7.90811235,6.28866938,7.80431678,7.37431029,8.90376571,10.16558977
146,11.349166999,8.53966721,8.06983514,14.36725859,8.62385189,10.28259741,7.92937705,6.37254858,7.83972228,7.40522579,8.90642472,10.20253427
147,11.358134319,8.58014431,8.07414935,14.64172959,8.64040689,10.31570121,8.01102285,6.46454138,7.86007738,7.44217229,8.98652252,10.30505427
148,11.395091319,8.60162751,8.15513075,14.91839859,8.66978229,10.32054005,8.10346795,6.49875068,7.92568218,7.46091709,9.07683232,10.36710777
149,11.407505519,8.66041931,8.16753175,15.04173159,8.69029679,10.34080235,8.20086625,6.54442938,7.99555268,7.51136549,9.11310332,10.38118707
150,11.457389319,8.79055531,8.25147455,15.09499209,8.71713069,10.35239275,8.22274345,6.57763868,8.02386848,7.52383719,9.12306682,10.46866207
151,11.500691819,8.82351161,8.27397455000001,15.16209379,8.78112939,10.38234395,8.32304245,6.59603998,8.03749108,7.58979909,9.14275782,10.63191407
152,11.549376619,8.85285571,8.29622055000001,15.31693779,8.83723399,10.45376905,8.37043295,6.65517868,8.08894188,7.66435469,9.15323402,10.66802747
153,11.689754619,8.90140811,8.33420445000001,15.60243979,8.92779799,10.46102272,8.44661375,6.67454688,8.11661568,7.69891929,9.15977733,10.77126047
154,11.837659619,8.91356011,8.45487545000001,15.93519279,8.94918799,10.49415502,8.47039505,6.70197968,8.16540488,7.72958459,9.16940508,10.80340857
155,11.843593169,8.96202451,8.52074785000001,16.00322369,9.02225979,10.54411132,8.55818535,6.75175398,8.17657908,7.82301999,9.20285718,10.89614677
156,11.905582569,8.99740761,8.53635965000001,16.14836269,9.05526629,10.55437702,8.63357005,6.77841258,8.30981808,7.91992029,9.22703378,11.00869677
157,11.909395509,9.05574841,8.56867505000001,16.32958669,9.20966429,10.60578602,8.66200135,6.83976598,8.39936828,7.95655209,9.28071548,11.10161777
158,11.949528809,9.09571621,8.58554295000001,16.58965869,9.27452579,10.62528932,8.70284185,6.88563978,8.44864258,7.97413689,9.33728368,11.13260107
159,11.997992909,9.25626221,8.63941455000001,16.73477369,9.29794079,10.70166942,8.73124415,6.91370988,8.50669858,7.99548809,9.45247468,11.15350347
160,12.085772509,9.45125721,8.71275965000001,16.97288969,9.33968029,10.82403842,8.74374605,6.93381468,8.59371368,8.04459349,9.51145508,11.21338617
161,12.246838509,9.47393941,8.72496955000001,17.22890969,9.38023099,10.86142902,8.78439395,6.94549318,8.67796998,8.06711419,9.53915248,11.22971617
162,12.341535109,9.50914831,8.80447355000001,17.42235269,9.39309819,10.87384322,8.85093015,6.99069328,8.73418928,8.12549199,9.61418278,11.33609117
163,12.376911409,9.57114651,8.95055255000001,17.53964469,9.42335859,10.96741992,9.04153715,7.01387158,8.76202278,8.14736949,9.65371098,11.37504937
164,12.429710909,9.64517981,9.12118955000001,17.84915869,9.46417259,11.02027032,9.17128215,7.02345939,8.80884908,8.17789199,9.71230458,11.42457647
165,12.441855509,9.67571941,9.19469045000001,18.09539269,9.48395679,11.10372222,9.20289535,7.10178499,8.94740308,8.24035679,9.76057598,11.48520647
166,12.549201509,9.70726651,9.24455045000001,18.12798029,9.57347259,11.11497612,9.30057925,7.12241479,9.12719708,8.33880869,9.77574648,11.51593927
167,12.632369309,9.72412031,9.27367795000001,18.38751929,9.62026439,11.20073872,9.38749805,7.12670305,9.15018488,8.41905849,9.80549318,11.53952217
168,12.652185409,9.73354339,9.37105045000001,18.58372129,9.83419039,11.30480572,9.46927255,7.15860855,9.17981068,8.44103039000001,9.83426108,11.61030267
169,12.657877329,9.75660509,9.40873805000001,18.61614879,9.89097009,11.35863452,9.57267255,7.19259545,9.27008798,8.46200149000001,9.88786308,11.61971413
170,12.731620729,9.77733799,9.48255645000001,18.69731759,9.95238899,11.46397852,9.62108665,7.22343435,9.32424538,8.52922059000001,9.94131178,11.76964413
171,12.891933729,9.82011469,9.49025767000001,19.01244559,10.00066399,11.49479862,9.67782015,7.29856435,9.33946018,8.62932959000001,10.08075978,11.81258153
172,13.070160729,9.86963869,9.59771967000001,19.25014559,10.03143379,11.52605242,9.77359245,7.40505935,9.41156048,8.76322359000001,10.10734808,11.90876703
173,13.097396229,9.92633769,9.70215967000001,19.37524559,10.07314839,11.55289052,9.78848375,7.41593875,9.43014128,8.77743409000001,10.19752458,11.91606247
174,13.149995729,9.98313589,9.80698067000001,19.40025789,10.12760709,11.55926172,9.80471965,7.41956781,9.55554428,8.85568309000001,10.28706658,11.99289157
175,13.289901729,10.02638019,9.82124707000001,19.45362189,10.14538069,11.56944842,9.86612095,7.46746501,9.58585098,8.87001089000001,10.38825658,12.08982687
176,13.446771729,10.03300183,9.83340027000001,19.50460139,10.16182409,11.57746253,9.98575195,7.49461521,9.63450348,8.87152203000001,10.49340858,12.21399787
177,13.524731729,10.05828723,9.84976757000001,19.67013839,10.28302309,11.66763193,10.00912525,7.50987071,9.64453778,8.95073423000001,10.56275828,12.38822087
178,13.683432729,10.06823306,9.88618087000001,19.74709709,10.30797689,11.79671493,10.02402185,7.54814261,9.66674908,9.01515783000001,10.63045268,12.48644137
179,13.711574729,10.10342296,9.93115487000001,19.79369199,10.36824599,11.81002433,10.04635565,7.60080091,9.71327578,9.05447073000001,10.69224718,12.54892977
180,13.814679729,10.11613446,9.94699747000001,19.99865199,10.42651239,11.81765042,10.10649545,7.64609951,9.76845928,9.07723083000001,10.78773838,12.62418767
181,13.893434029,10.13485236,9.96852347000001,20.00925839,10.54177139,11.89390612,10.15808405,7.69716261,9.80355838,9.18961483000001,10.80951348,12.69525597
182,13.953179829,10.19027396,10.00699557,20.25050439,10.55808809,11.95525482,10.22959865,7.79697891,9.97005438,9.21497053000001,10.85697578,12.70581007
183,14.112701829,10.28272396,10.12334857,20.58174139,10.57951319,12.03314592,10.24988285,7.90940791,10.13353038,9.39075453000001,10.86892368,12.72480077
184,14.140301629,10.32271256,10.20133347,20.93095439,10.63453939,12.10164052,10.37073485,7.94970851,10.20149288,9.51643853000001,10.89997308,12.77226307
185,14.193975729,10.38613216,10.21648997,21.15405039,10.68345909,12.11009494,10.42553575,7.99221891,10.27510768,9.52929943000001,10.96530268,12.92471007
186,14.300413729,10.39035187,10.25323727,21.33030439,10.72706729,12.13685634,10.44787675,8.02533091,10.32280838,9.55851603000001,11.02770668,13.05663707
187,14.435899729,10.41546887,10.35008427,21.66481239,10.72811102,12.21242534,10.54633295,8.03773641,10.41341408,9.60136263000001,11.21763768,13.06937507
