"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"74",3.24653444,2.85049068,5.50432341,2.754368714,2.18155619,2.60324137,31.4631224,2.97297964,5.55954359,4.14328202,55.3120132,31.7678089
"75",3.26919594,2.86890418,5.51987471,2.780608414,2.18835821,2.63675937,31.7902264,3.02191244,5.65137259,4.18333112,55.5628192,31.9813009
"76",3.28934414,2.90401308,5.63697671,2.792087514,2.19384847,2.64461869,32.0492274,3.04415064,5.80234659,4.23099322,55.7581622,32.1039989
"77",3.32469074,2.97336428,5.74251371,2.814475114,2.23230937,2.67751199,32.1981514,3.07755874,5.81358809,4.23653057,56.0508202,32.2152799
"78",3.40763504,2.99832378,5.76169211,2.859294114,2.29224047,2.71278249,32.3618824,3.15287704,5.85829549,4.26202877,56.2052622,32.3800699
"79",3.50710354,3.01173898,5.81495981,2.916149014,2.44949647,2.73459929,33.1200684,3.17163874,5.92310259,4.32126367,56.6414152,32.4242257
"80",3.52829844,3.05660688,5.85425331,2.946619414,2.61724247,2.75117049,33.3351374,3.22136954,6.06233059,4.33199077,56.9848502,32.5258977
"81",3.54858694,3.06429543,5.92561031,3.008434714,2.93154847,2.79308289,33.5429174,3.24728974,6.06895916,4.33538584,58.0473202,32.6345147
"82",3.55949544,3.06959307,5.94328741,3.010980254,3.03456247,2.80806129,33.7736764,3.29369854,6.08158836,4.36978744,59.3950502,32.723501
"83",3.58084274,3.08668987,5.96851461,3.014558754,4.24674247,2.84597039,34.1504514,3.34821484,6.17453716,4.41510794,60.0596832,32.7420311
"84",3.58905483,3.09342409,5.99289871,3.027632654,5.58298247,2.850157,34.2596954,3.36713334,6.26224336,4.45022094,60.4017852,32.8479521
"85",3.61802923,3.12081889,6.04924821,3.062102454,6.10314747,2.8672523,34.5232274,3.39648144,6.2708471,4.46101284,60.7260722,32.9051459
"86",3.66918813,3.12734258,6.10131421,3.094743454,7.05113247,2.9045431,34.7857944,3.42203624,6.3040496,4.46630616,60.8991002,32.9908587
"87",3.75809963,3.17642608,6.1104796,3.138476954,7.78648047,2.9165736,35.0353844,3.44274104,6.3255689,4.48238816,61.1458352,33.0715327
"88",3.79051673,3.22353688,6.1759412,3.201702154,9.17604047,2.9546201,35.2312694,3.48272744,6.3706689,4.51258096,61.227282,33.1618378
"89",3.82194243,3.25831688,6.1908798,3.242945754,9.49746447,2.96373583,35.4005494,3.50774644,6.4333078,4.52073253,61.412594,33.2630798
"90",3.86611903,3.27746638,6.2784411,3.300979754,10.40719547,2.97723543,35.4132503,3.54826304,6.4857561,4.53388553,61.58324,33.3958258
"91",3.94632483,3.29701878,6.3314991,3.326412554,11.08896247,2.98926273,35.4705919,3.56623484,6.5561561,4.56186403,61.697614,33.416476
"92",3.98883443,3.31572198,6.4442031,3.375642754,11.72841647,3.01189593,35.5061234,3.61174464,6.6660511,4.57404913,61.7298208,33.558217
"93",4.09174443,3.35027638,6.5192095,3.439615154,12.06417947,3.02355233,35.5416549,3.67916424,6.7279434,4.59485463,61.7823522,33.5744297
"94",4.11305043,3.36235078,6.5571716,3.444096464,12.22557147,3.05271333,35.7995819,3.69270244,6.817577,4.62590123,61.8361901,33.6944917
"95",4.12066846,3.37702118,6.6589506,3.489839464,12.67456747,3.07438903,35.8497941,3.74022354,6.8356986,4.64989233,61.907154,33.7237137
"96",4.23847446,3.39514398,6.8406946,3.523129864,13.23083047,3.08204371,35.9325372,3.74284626,7.0192916,4.66537943,61.918794,33.8615587
"97",4.35982946,3.42427208,6.9175921,3.651390864,13.33284747,3.09780191,35.9966534,3.80397396,7.1568906,4.71561013,61.9901185,33.9994247
"98",4.36732859,3.43281597,6.9663219,3.732681364,13.61235147,3.11080651,36.0553923,3.90030076,7.2095955,4.7200271,62.0677424,34.1633647
"99",4.43316659,3.45588897,7.0119643,3.778332664,13.80963947,3.14378651,36.1165374,3.92434046,7.2551242,4.7501672,62.1798284,34.2402033
"100",4.48053619,3.48955917,7.0778536,3.822170664,13.96865647,3.17990831,36.12288929,3.97564096,7.3477293,4.7672471,62.1937786,34.6506053
"101",4.56080129,3.49429664,7.132809,3.860561964,14.23159547,3.22141841,36.12909213,4.02428096,7.3878807,4.7979697,62.2204591,34.7244581
"102",4.62341899,3.51894254,7.14191165,3.884619864,14.67656347,3.23281451,36.17118493,4.03560426,7.4726423,4.8160364,62.22930613,34.7759143
"103",4.70197079,3.52121064,7.15164241,3.890318434,16.28741347,3.30052291,36.21295943,4.07742946,7.4759855,4.8557847,62.27974323,34.8863883
"104",4.73351649,3.53348814,7.1582098,3.926172834,17.35710347,3.30575911,36.27174053,4.0826026,7.5188119,4.8737394,62.35436173,35.0079893
"105",4.75960309,3.54293351,7.2208013,3.991885634,18.08361447,3.39229841,36.30454113,4.097356,7.5426098,4.885214,62.39781043,35.2103983
"106",4.79390579,3.60375251,7.2822412,4.007442934,18.86788247,3.50794041,36.31397267,4.210435,7.6137282,4.8988869,62.40048216,35.2246024
"107",4.81326829,3.68751521,7.3043157,4.095786434,19.95461247,3.55366081,36.37571887,4.2823261,7.7451602,4.930956,62.42245036,35.5360264
"108",4.85109679,3.72506231,7.3350115,4.203085434,20.73054747,3.57525061,36.41700807,4.28974323,7.8219788,4.9521083,62.46627996,35.6513594
"109",4.88503739,3.72713687,7.4145361,4.249004934,21.02494647,3.59572101,36.43081847,4.33921163,7.8617491,4.9871887,62.50573416,35.7087031
"110",4.94351639,3.73643427,7.5528161,4.266417234,21.32472847,3.60518453,36.45275357,4.41312473,7.8792133,5.0574383,62.53229766,35.7621868
"111",4.97398109,3.75175647,7.6034783,4.296911134,21.59605347,3.64851553,36.48849437,4.45900763,8.0624653,5.0748858,62.64094366,35.8386533
"112",5.00023549,3.76308157,7.670417,4.318270534,21.75711547,3.68667663,36.50230477,4.49146623,8.2373583,5.0888941,62.68233866,36.0008973
"113",5.00733164,3.78271807,7.7025948,4.366937234,21.80634527,3.74733693,36.51611517,4.51497663,8.316314,5.1145481,62.74396526,36.2688483
"114",5.01994434,3.7894254,7.8578168,4.420654534,21.90581567,3.75762623,36.54312037,4.52945993,8.3807262,5.141893,62.87676926,36.2806474
"115",5.04645824,3.79911916,7.8737872,4.465041434,22.01810867,3.81333753,36.58501317,4.5343294,8.4040669,5.1633537,62.95316556,36.3068845
"116",5.09634954,3.82182656,7.9652319,4.485517034,22.04424817,3.84469123,36.60039157,4.5800409,8.4632825,5.2246779,62.98127356,36.366786
"117",5.14712774,3.83143801,8.0248403,4.527399334,22.09716047,3.85466566,36.63591267,4.6041988,8.519698,5.2893567,63.03165216,36.475855
"118",5.15749384,3.83968134,8.03361611,4.587440534,22.12625757,3.90155566,36.66211757,4.6712928,8.5443788,5.3699717,63.17197716,36.777715
"119",5.20880694,3.84173702,8.05205481,4.593972434,22.19568417,3.97076166,36.71606417,4.6850765,8.5640333,5.3757436,63.34240216,36.7914533
"120",5.21238891,3.85538412,8.13489961,4.606183634,22.21111567,4.01435976,36.73645497,4.6963985,8.5840236,5.4102248,63.63628516,36.8351121
"121",5.31244891,3.86179974,8.21964511,4.661803134,22.28060837,4.07154286,36.76252827,4.7146797,8.6067325,5.4813017,63.78457716,36.9045803
"122",5.36190271,3.86586962,8.26639751,4.699099334,22.30710447,4.08853826,36.78472497,4.72058781,8.61197878,5.49113,63.80293666,37.0185853
"123",5.38026400999999,3.88959272,8.28047301,4.712036334,22.34710357,4.12151126,36.78472497,4.76805601,8.69314618,5.5305954,63.81996516,37.1941103
"124",5.40710070999999,3.91473232,8.30749451,4.727777934,22.36712087,4.15497566,36.83639537,4.80776651,8.79499418,5.5493867,63.8293074,37.2462024
"125",5.41850550999999,3.91879141,8.39983351,4.738467134,22.44048707,4.17112116,36.87366827,4.81292627,8.84056688,5.5795027,63.874909,37.2785092
"126",5.46530971,3.93845941,8.47385831,4.742989464,22.48513757,4.21389076,36.90253237,4.82098517,8.84491531,5.6862087,63.9173507,37.3565627
"127",5.53933231,3.97882281,8.49512351,4.823999264,22.52416117,4.23517786,36.93946897,4.83042013,8.91575041,5.8232637,64.0080727,37.5321507
"128",5.57740791,3.98267797,8.55949711,4.911160864,22.57975387,4.25151566,37.03941417,4.83880145,8.94083561,5.8480077,64.0399563,37.7459847
"129",5.58691622,3.99058801,8.59765001,4.990668464,22.59022747,4.28284506,37.06048047,4.87559165,8.97148681,5.9145725,64.1092319,37.76513
"130",5.65885582,4.01609341,8.63177631,5.020064864,22.62034377,4.31168006,37.09972377,4.88854295,8.99616921,5.9328485,64.1975503,38.019921
"131",5.71324052,4.04157111,8.65850691,5.038222664,22.63301277,4.33909916,37.14444497,4.91646815,9.00219367,5.9812569,64.4622323,38.249984
"132",5.74947012,4.10518891,8.79225791,5.051023564,22.66386217,4.35836816,37.16866487,4.95281165,9.05432837,5.9993802,64.7191763,38.350392
"133",5.76695352,4.15177541,8.86156281,5.057254464,22.68317427,4.38684886,37.20819457,4.98761765,9.08703367,6.00241556,64.7652129,38.3938904
"134",5.78652712,4.16399471,8.91796071,5.092663464,22.79536827,4.38897807,37.25350767,4.98876259,9.13902737,6.01135423,65.0792759,38.7942674
"135",5.79692442,4.18880451,9.10305771000001,5.102882164,22.81117117,4.41943617,37.25538835,5.03376799,9.22316627,6.02250113,65.1869779,38.9332664
"136",5.83831722,4.19936291,9.23337571000001,5.162574864,22.87971367,4.4283447,37.27285555,5.09700529,9.24030067,6.09875833,65.4076839,39.0187286
"137",5.87139022,4.21932451,9.26206491000001,5.230082164,22.96320407,4.43790375,37.32720835,5.48846829,9.35566567,6.13829813,65.4973712,39.4979446
"138",5.89979452,4.23877471,9.29348751000001,5.258427164,23.07333707,4.46017165,37.38788985,6.21374729,9.44914497,6.15144293,65.8138572,39.5975083
"139",5.92415812,4.25349391,9.34105111000001,5.294169464,23.09327897,4.47250485,37.41241985,6.59114929,9.48630317,6.17956843,66.1762662,39.8757453
"140",5.93350395,4.28447571,9.38561991000001,5.323861264,23.11591197,4.47982349,37.44887435,6.76498529,9.51453267,6.20964183,66.3677852,40.0377003
"141",5.95433055,4.32373821,9.46384511000001,5.335609164,23.12436265,4.48495086,37.52994165,7.24061629,9.54296657,6.21907872,66.6697802,40.1724923
"142",5.98272435,4.36744051,9.50660401000001,5.355254064,23.16249595,4.51060156,37.57502445,7.47243729,9.55842747,6.24485842,66.8023782,40.2336095
"143",6.03434915,4.37382804,9.55170681000001,5.406443564,23.17127539,4.56116136,37.62424305,8.16169029,9.58842377,6.26549422,66.8543239,40.3472135
"144",6.04352858,4.42699104,9.57487471000001,5.429328664,23.23960679,4.60976896,37.70550205,8.68081629,9.61537547,6.28288912,66.9530752,40.34867647
"145",6.15273058,4.46316594,9.61114911000001,5.440512464,23.26709619,4.66489536,37.72602955,9.77614629,9.63191097,6.43639012,66.9743387,40.43240587
"146",6.24950748,4.47580944,9.61946825000001,5.464945764,23.28446659,4.67454719,37.73646265,10.16605029,9.64132514,6.57404712,67.0512523,40.56422687
"147",6.29637348,4.50323244,9.70084755000001,5.473918774,23.29976279,4.70526089,37.78404555,10.29381829,9.66042474,6.61616842,67.05938968,40.72941887
"148",6.35168808,4.55555924,9.76093735000001,5.526841774,23.33976919,4.75655179,37.78731737,10.35972499,9.67483344,6.69080742,67.0607606,40.94966387
"149",6.36284718,4.61598304,9.82286175000001,5.638201774,23.39425299,4.80093799,37.81376917,10.59403199,9.71272374,6.71443272,67.0724061,41.02471437
"150",6.37977098,4.62931174,9.96489475000001,5.644078554,23.43494009,4.82293229,37.87418557,11.30405099,9.73334694,6.75740452,67.1285721,41.25354037
"151",6.42016848,4.66030274,9.97885225000001,5.660758754,23.50347529,4.85498709,37.94557127,11.61929699,9.77615164,6.80149872,67.2289511,41.40672337
"152",6.52714548,4.69604214,10.03333555,5.676761654,23.57944799,4.87192119,37.99519997,12.07719499,9.78871994,6.87423902,67.2395647,41.61603637
"153",6.62513488,4.73161374,10.04665465,5.683994264,23.60283829,4.88317999,38.00985177,13.73482499,9.84833664,6.95454902,67.3088407,41.71936437
"154",6.63658268,4.74871884,10.08702295,5.718223264,23.62087989,4.90995699,38.08165957,14.80799499,9.95213864,6.96669592,67.3448139,41.76020547
"155",6.70716878,4.76413424,10.12152055,5.765284364,23.70558529,4.91565114,38.09328437,16.00666499,9.98123374,6.98663762,67.382487,41.81190537
"156",6.78164588,4.78344034,10.24850455,5.794108564,23.80256079,4.95031164,38.14258547,17.37135499,9.99171894,7.05314082,67.4003919,41.86873567
"157",6.78740845,4.79278187,10.31702535,5.882298764,23.82643679,5.01473234,38.20256957,18.35647199,10.04835804,7.18971182,67.4464456,41.90347717
"158",6.79645388,4.88224047,10.38817215,5.964575164,23.84061699,5.03139404,38.24488807,19.24748999,10.14299654,7.26761882,67.5013157,41.96581217
"159",6.82065888,4.96545407,10.50410415,5.973894334,23.85278539,5.10727744,38.28573837,19.65709099,10.22872254,7.27951902,67.5161447,42.04189227
"160",6.84810838,4.97485425,10.59427855,6.031920834,23.86477569,5.12118564,38.34762767,21.57301099,10.37229154,7.39132502,67.52228383,42.06919987
"161",6.86949348,4.98579865,10.66362145,6.145089834,23.90809829,5.17560464,38.34876519,22.56596499,10.52506654,7.50567202,67.58119393,42.14767797
"162",6.90128188,4.99321313,10.70619875,6.177506934,23.93321449,5.22351314,38.35097724,23.26949999,10.56920574,7.54110232,67.60430293,42.39427597
"163",6.94026118,5.08224483,10.71756815,6.202315434,23.98013269,5.25490714,38.37128494,24.82154999,10.64762424,7.77309032,67.6782884300001,42.52401897
"164",6.94783034,5.12340593,10.73641595,6.217758534,24.08577569,5.29912734,38.44712854,26.24357999,10.69902464,7.98838832,67.7248752300001,42.62147347
"165",6.95661556,5.19287373,10.76929265,6.242568034,24.14155399,5.35203724,38.51875644,27.48922999,10.73974784,7.9950414,67.9130492300001,42.75551447
"166",6.95899453,5.21843413,10.79779605,6.302259934,24.14730394,5.37122974,38.54314604,28.15779999,10.82278414,8.0097167,68.15240223,42.89382747
"167",7.00893983,5.24045563,10.84519295,6.325717734,24.19706734,5.45768704,38.56676464,28.47253199,10.85233174,8.0365645,68.23477673,42.96952017
"168",7.07131013,5.25791363,10.85825075,6.370338134,24.24219284,5.50017174,38.58594264,28.93942299,10.91334464,8.0627157,68.4567447300001,43.12979817
"169",7.17053573,5.26798073,10.90389985,6.433335934,24.26602094,5.51951394,38.62922344,29.09229599,10.99684194,8.2282487,68.7638567300001,43.22425267
"170",7.20980773,5.28377823,10.95775235,6.502446234,24.32668554,5.52595529,38.66709514,29.20320699,11.01747434,8.3858437,68.9627477300001,43.24629247
"171",7.25694743,5.32298243,11.01355045,6.520467034,24.35796004,5.56885379,38.70174754,29.30412799,11.05417134,8.415108,69.1793097300001,43.27155867
"172",7.29211583,5.34304573,11.04996585,6.536608234,24.40724234,5.57671242,38.73172564,29.32741959,11.14596444,8.594494,69.4830897300001,43.31566357
"173",7.30000768,5.41890963,11.07480355,6.554210234,24.51794334,5.64471572,38.74270164,29.35278489,11.21431634,8.718373,69.6189857300001,43.35868227
"174",7.31602928,5.45169573,11.08054458,6.574550634,24.54751504,5.66833002,38.75767754,29.36885879,11.25171154,8.7922612,69.7214507300001,43.37323387
"175",7.44255228,5.46305523,11.17545458,6.620205334,24.57684544,5.68676102,38.78301434,29.39663519,11.26234644,8.9305262,69.7373266300001,43.43220067
"176",7.55003128,5.49425663,11.30298058,6.692610634,24.58416573,5.70596252,38.79602104,29.41999189,11.28479544,8.9379668,69.7542591300001,43.48742177
"177",7.60620898,5.68667963,11.34522988,6.704016834,24.61723603,5.74447502,38.81255464,29.43404829,11.33352794,8.9511526,69.79965423,43.65535577
"178",7.71367198,5.83595563,11.38369808,6.766176134,24.63383583,5.75147335,38.82995484,29.49670119,11.35502424,8.9670247,69.80625087,43.77467777
"179",7.77242418,5.87973933,11.51706108,6.825272734,24.65523113,5.77524025,38.85677324,29.51375699,11.42498784,8.9899911,69.81563457,43.80170147
"180",7.84388798,5.92428293,11.63613908,6.900267534,24.6578862,5.83894995,38.92066654,29.56910289,11.45117784,9.0684304,69.82025614,43.90568647
"181",7.92553378,5.99576663,11.72043398,6.918830234,24.66522121,5.87888825,38.94542054,29.58882739,11.50120684,9.142201,69.83331124,43.93022937
"182",7.94967368,6.09929663,11.92387598,6.920492534,24.68900121,5.91643025,39.01016894,29.62086179,11.56681314,9.1633741,69.84155694,43.98828727
"183",7.97271368,6.13812663,11.94118798,6.962332734,24.72335661,5.97355395,39.06488324,29.64314039,11.60642574,9.1896027,69.8481256800001,44.06432437
"184",8.04551508,6.14290968,12.13096598,7.007731734,24.74423461,5.99133585,39.09970964,29.64515135,11.67506404,9.4204927,69.8571905500001,44.10717837
"185",8.06905868,6.15612428,12.16686598,7.032797434,24.7528936,6.01846435,39.10222324,29.72246305,11.73448254,9.5527767,69.8781620500001,44.21232837
