Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
44,3.3710471,6.888338,2.69311783,3.12341018,2.35254732,1.99121205,8.6815448,2.89370232,2.25127479,1.66350183,1.814324261,3.39019377
45,3.5539441,6.9170907,2.69458878,3.13906128,2.36478152,2.08667235,8.9609338,2.90571002,2.32795929,1.74786683,1.873359461,3.40932817
46,3.5770714,7.2442327,2.73207118,3.19709958,2.46192802,2.11618085,9.0979438,3.00469052,2.33397086,1.79213063,1.913764461,3.45586387
47,3.6258659,7.2607846,2.87539118,3.29125418,2.50451662,2.14341145,9.1435902,3.15720752,2.49523086,1.83468233,1.929198261,3.66987787
48,3.6647721,7.4728416,2.90605348,3.32291698,2.54158182,2.16603345,9.2593952,3.15997175,2.49523086,1.94330433,1.999936661,3.67308852
49,3.8689231,7.4929037,2.96811108,3.42887998,2.60553102,2.17636095,9.4424482,3.20987545,2.58479366,2.04594833,2.119471661,3.83992452
50,3.9772361,7.6547907,3.08416608,3.45334538,2.68102122,2.20923495,9.4818971,3.23017365,2.64988906,2.12583163,2.144825461,3.90536522
51,4.0906191,7.6665984,3.20976908,3.52758848,2.68935266,2.24788505,9.6285691,3.25712485,2.66456366,2.14217863,2.214038561,4.03800322
52,4.1850653,7.7523276,3.24429728,3.56187058,2.74726476,2.28778475,9.6639183,3.28407605,2.68338566,2.15853783,2.328071561,4.07295892
53,4.3100973,7.8927146,3.30708948,3.62278868,2.77532156,2.40644775,10.3034853,3.32484705,2.74198336,2.20713413,2.407767961,4.22067492
54,4.3840707,8.1224536,3.36353148,3.75021868,2.79402036,2.44178445,10.7678583,3.39059805,2.76361766,2.25444003,2.465029661,4.22410885
55,4.4844777,8.3520176,3.41102328,3.86886068,2.90435036,2.63000845,10.9355843,3.54512405,2.90120766,2.34136573,2.490245461,4.33274885
56,4.6564307,8.4685746,3.47516128,3.97292668,2.93841146,2.68268765,11.0462983,3.57428245,2.95372316,2.39003513,2.524911961,4.35638215
57,4.7197111,8.5863406,3.52135208,3.99880628,2.97996356,2.74903655,11.2684583,3.61569665,3.04321896,2.42372203,2.607862561,4.49345215
58,4.7779962,8.6593082,3.56257968,4.08223898,3.01740376,2.77254575,11.4906183,3.66314255,3.10810886,2.43536113,2.750516561,4.59420415
59,4.9032382,8.7964762,3.61901968,4.15088248,3.05853106,2.79181275,11.5817986,3.81718155,3.13262546,2.45068233,2.841023561,4.62988695
60,4.9862979,9.0619372,3.77213368,4.23478508,3.11083556,2.86795885,11.6729789,3.99770255,3.18335046,2.47025363,2.853578961,4.73259795
61,5.0396367,9.1650222,3.81130338,4.23949537,3.14518606,2.98916785,11.7038525,4.11615355,3.30150846,2.52216683,2.879618261,4.89598295
62,5.1402837,9.2127676,3.82941908,4.24932868,3.20014776,3.08576925,12.0280665,4.20226825,3.41636946,2.53137816,2.935567561,4.91381745
63,5.1749035,9.5161896,3.91050738,4.30816968,3.22060276,3.15887275,12.2264685,4.42032625,3.42698156,2.55183466,2.985638161,5.03005545
64,5.2442973,9.8666086,3.94975748,4.35470238,3.22468902,3.33205875,12.3531155,4.56327325,3.42829932,2.56083735,3.070756461,5.04939135
65,5.3508683,9.9057655,3.96777778,4.39786388,3.23647602,3.53172275,12.5752295,4.70994425,3.46599092,2.58018755,3.085111561,5.10825465
66,5.4000373,9.998424,4.02701508,4.42711848,3.30160752,3.60337385,12.7392775,4.96321325,3.56418272,2.58342636,3.111082661,5.19342855
67,5.5146373,10.104857,4.08810478,4.42919784,3.36267922,3.66778755,12.7670471,4.97155346,3.65600662,2.63873006,3.124937961,5.25482045
68,5.7104383,10.122709,4.14193018,4.48682124,3.50475622,3.81467155,12.7770484,5.04687946,3.86580062,2.66866256,3.131729911,5.35980245
69,5.768582,10.29259,4.18109078,4.58814024,3.62458822,3.88264815,12.8134333,5.07593696,3.91401262,2.71290906,3.205601511,5.37988045
70,5.810635,10.565899,4.26745638,4.69244724,3.66458052,4.05392615,12.8134333,5.15432016,3.93592172,2.76162446,3.258467011,5.40119835
71,5.9075459,11.011016,4.35673868,4.70987724,3.70450122,4.24289415,12.9292883,5.15432016,3.96891612,2.87547646,3.265464821,5.41133645
72,6.0017073,11.0834134,4.38120238,4.84516224,3.81007022,4.40756915,13.0759603,5.18127136,4.03313882,2.89847306,3.284821521,5.44777865
73,6.1027763,11.1371571,4.40343238,4.95941924,3.87145592,4.44745995,13.1325879,5.18127136,4.05199042,2.93738916,3.311370421,5.47726185
74,6.1441532,11.4894981,4.49711548,4.97175384,3.91860572,4.55859295,13.3300219,5.23918596,4.06602132,2.99664406,3.317775631,5.63918685
75,6.201285,11.5047953,4.51472238,4.98639324,3.96695242,4.58852285,13.3300219,5.27190536,4.07453936,3.07790026,3.326729501,5.77290585
76,6.312611,11.6540243,4.53202428,5.01157124,3.98196532,4.63420715,13.3300219,5.29712996,4.07453936,3.08175687,3.368995701,5.87040165
77,6.420258,11.751014,4.63460028,5.09828144,3.987703,4.66213655,13.4766939,5.29712996,4.07927376,3.10838997,3.417446701,5.90449095
78,6.4759525,12.032207,4.64924788,5.15532324,4.0259396,4.76764755,13.5924989,5.29712996,4.10410596,3.13875417,3.440296401,5.91712435
79,6.5542047,12.136417,4.69327488,5.27620824,4.0575299,4.90881955,13.618284,5.36045356,4.11590646,3.23002047,3.561751401,6.00473025
80,6.7112967,12.2303279,4.71204858,5.34796464,4.1002819,4.94447735,13.7084341,5.37453356,4.14368546,3.31019107,3.739321401,6.08137055
81,6.8881777,12.3424499,4.74582598,5.42009424,4.10872066,5.04899635,13.7694534,5.46197206,4.29810246,3.35587637,3.809701601,6.09893045
82,6.9479709,12.5671949,4.81433048,5.51621104,4.21194566,5.18521435,13.7938988,5.49294596,4.40080746,3.46461937,3.919189601,6.10824943
83,6.9637583,12.7822499,4.84195818,5.59102324,4.22768976,5.26500725,13.8518265,5.52410816,4.49900846,3.48025137,4.053155601,6.19217333
84,7.0077905,12.8076552,4.88067898,5.60236114,4.25758086,5.30757565,13.9300752,5.62200006,4.52199276,3.62924537,4.119802601,6.33132233
85,7.1903145,12.8228457,4.99897398,5.70555414,4.34927026,5.37131245,13.9578448,5.62200006,4.54584576,3.72574047,4.150119601,6.48561233
86,7.2793436,12.8951504,5.21362098,5.75660964,4.40013686,5.42573035,14.3032588,5.62814743,4.60621426,3.78257997,4.203889801,6.54055443
87,7.3276545,12.9224583,5.22272326,5.78040124,4.44009356,5.43328922,14.6486728,5.71552173,4.63862286,3.80759137,4.239513201,6.56527233
88,7.3518776,13.0526693,5.33084326,5.87242124,4.50054766,5.49224082,14.6486728,5.72572973,4.67050866,3.82960157,4.253635301,6.60407673
89,7.3915682,13.1275045,5.41520306,5.92295324,4.55736256,5.51035482,14.9522638,5.73408592,4.70496166,3.88270057,4.330840601,6.64415563
90,7.4303625,13.4580695,5.64546806,6.04073224,4.57328456,5.52955172,15.2558548,5.90393492,4.75953906,3.96529607,4.376935201,6.69283873
91,7.4651344,13.6773495,5.81363006,6.09643414,4.58593106,5.54891852,15.3131024,6.03878292,4.86823806,4.00806337,4.433727701,6.71808673
92,7.5148225,13.7056847,5.88142336,6.11206064,4.59802596,5.60605622,15.4353294,6.07108612,4.91955096,4.02339957,4.544439701,6.77057723
93,7.5641761,13.8540177,5.91606366,6.20618134,4.64429036,5.64777842,15.6136954,6.07359617,4.97795456,4.06615397,4.582630801,6.79290743
94,7.5936127,13.9216432,5.92950176,6.26349474,4.72066216,5.67432022,15.7853104,6.10032247,5.16038156,4.12199017,4.604461701,6.87747263
95,7.6167673,14.0388632,5.97393326,6.34727974,4.76902596,5.74034482,15.9043464,6.16688087,5.25733996,4.13042044,4.626292601,6.90853483
96,7.6880364,14.04618051,5.99081396,6.36643304,4.78736946,5.84593382,15.9471941,6.18181787,5.28835676,4.19692134,4.661493901,6.95865563
97,7.7413898,14.17308951,6.03879516,6.40834744,4.80546836,5.85131699,16.006958,6.22215917,5.34625646,4.28016054,4.727642601,6.99764303
98,7.7553621,14.31949751,6.09339676,6.60624844,4.83368036,5.89103599,16.300302,6.35087117,5.40026916,4.33412064,4.732789221,7.05041213
99,7.7980788,14.38706261,6.12388326,6.63353834,4.83999913,5.91410579,16.45467,6.47882517,5.56759216,4.39081554,4.746845021,7.07615193
100,7.8462066,14.47214851,6.24871826,6.65513064,4.88351423,5.96231209,16.665814,6.53696417,5.68833316,4.45109334,4.857142021,7.10916823
101,7.8664607,14.66803551,6.30899326,6.67744304,4.92732643,5.98696049,17.058172,6.58737867,5.71043766,4.48141934,4.962460021,7.13494483
102,7.9047811,14.74571591,6.40153986,6.71556944,4.97448333,5.99609929,17.1063708,6.70257667,5.71524898,4.49008796,4.964832031,7.22753513
103,7.9193493,14.98707291,6.45216746,6.75828564,5.04135733,5.99952509,17.4531018,6.74834507,5.82763998,4.50450926,5.034991331,7.36962313
104,7.9688385,15.21918291,6.53136576,6.85165014,5.06298193,6.06551959,17.6334018,6.85019407,6.07054398,4.58433266,5.040561921,7.41089883
105,8.1072375,15.23031451,6.69198176,6.92894594,5.08155893,6.12063769,17.7878478,6.95300507,6.10611188,4.67349936,5.126518421,7.46334373
106,8.1938727,15.38437851,6.79114446,7.01985924,5.09936013,6.15538059,18.1649678,7.02991017,6.14887838,4.67758486,5.132870961,7.49917003
107,8.2183611,15.40971821,6.84638876,7.07239584,5.16737623,6.22756249,18.4024558,7.28934317,6.16969768,4.70703316,5.148461161,7.50689915
108,8.22343213,15.52140721,6.89096586,7.07776386,5.22056823,6.37240049,18.5106358,7.42772517,6.20911678,4.74688456,5.170020661,7.59586265
109,8.35476713,15.68207021,7.01456386,7.10527916,5.24639273,6.39712489,18.5826742,7.45995387,6.26922718,4.78854406,5.229145961,7.60640695
110,8.45964013,15.70350971,7.21293686,7.12313626,5.29378273,6.42666379,18.5826742,7.56360187,6.32446828,4.80295576,5.241070061,7.66188785
111,8.52279773,15.97177571,7.26981516,7.23985826,5.40446173,6.45309219,18.8560532,7.64570457,6.50083928,4.84084496,5.266301761,7.67441985
112,8.61458243,16.18348771,7.30003536,7.26739286,5.53202173,6.59857219,19.1360112,7.65980967,6.58852918,4.87140766,5.341649261,7.72998455
113,8.64469363,16.23192631,7.35677806,7.33335776,5.59566653,6.80615919,19.3639982,7.73561327,6.69466618,4.87996095,5.430556761,7.74574825
114,8.67035213,16.27001461,7.48830306,7.35022886,5.5985353,6.87942779,19.3755041,7.78690837,6.81203718,4.89118495,5.569555761,7.75709275
115,8.71823843,16.39381861,7.54099806,7.37998416,5.7143053,6.8858697,19.7357981,7.80646647,6.91215818,4.90130355,5.800612761,7.79756565
116,8.87607243,16.54563561,7.55267956,7.38315944,5.8041451,6.88699022,19.9837111,7.83657737,7.01447718,4.92580275,5.851659261,7.89110555
117,8.90471323,16.69283361,7.69284656,7.42232164,5.8544149,6.92657552,20.0074408,7.84761557,7.10479938,4.97540025,5.886860561,7.90002961
118,8.92245963,16.81429861,7.85284756,7.42608232,5.9748039,7.07633452,20.0447861,7.91493737,7.18565348,4.99119155,5.886860561,7.91386681
119,8.94045443,16.87888451,7.89442066,7.45179092,6.0402578,7.15520342,20.1232007,8.10943837,7.26218698,5.01096165,5.928758961,7.99215321
120,8.97978563,16.91355001,7.9023337,7.52024912,6.0782507,7.16516867,20.3549747,8.27066137,7.44022598,5.01431139,5.948780461,8.08548641
121,9.14153763,16.92082465,7.922988,7.55186052,6.155887,7.17300529,20.6267357,8.30926077,7.69071998,5.06856719,6.002544361,8.13645031
122,9.26082263,16.96849405,7.9562997,7.57881842,6.15733238,7.22235829,20.8724217,8.32183957,7.71217858,5.11761399,6.022707161,8.16232201
123,9.30618893,17.12300105,8.0235875,7.63175592,6.21317558,7.24290879,20.9032953,8.33286587,7.87883158,5.12323195,6.045504761,8.20469861
124,9.37077443,17.35002405,8.1089456,7.68122422,6.22577788,7.28750179,20.9357686,8.35052757,8.03318358,5.18216285,6.046518231,8.21584021
125,9.37921046999999,17.39071285,8.2148586,7.69656782,6.28230438,7.32803719,21.0863126,8.37549767,8.06670698,5.21515245,6.144559631,8.22573622
126,9.40884886999999,17.42012865,8.2286806,7.71963612,6.35682498,7.36550979,21.2009956,8.45414747,8.09676218,5.26012965,6.283539631,8.28372822
127,9.42579786999999,17.44057915,8.2715203,7.75627012,6.38021068,7.40521359,21.5541766,8.57919147,8.14637798,5.37580165,6.317608831,8.32806042
128,9.47609697,17.45246455,8.308981,7.78697152,6.39981068,7.50031469,21.6251867,8.59007697,8.23905318,5.39115155,6.360361631,8.42166642
129,9.52600407,17.46033629,8.31840518,7.84555012,6.40958281,7.53273119,21.8473467,8.68922537,8.27857638,5.45089875,6.409634531,8.45380512
130,9.54148637,17.52254909,8.45951518,7.87182762,6.41814041,7.59104049,21.9633427,8.74470107,8.30585458,5.45638717,6.505410231,8.50533242
131,9.56413937,17.64484509,8.50754208,8.04731462,6.47197301,7.68860069,22.0079965,8.77518337,8.39834268,5.46832347,6.582568331,8.54258032
132,9.57238723,17.70775979,8.52791668,8.13144732,6.47550436,7.74781569,22.0079965,8.80612107,8.41275888,5.50229537,6.598712931,8.56780202
133,9.65702833,17.90503579,8.70323568,8.30038932,6.53619516,7.84626829,22.3336365,8.86314157000001,8.46031348,5.51282877,6.635641531,8.59741112
134,9.74685173,18.10959379,8.85776768,8.39938052,6.55647906,7.96558629,22.3738249,9.02414957000001,8.57675848,5.56314867,6.658680931,8.64272332
135,9.77444423,18.41018379,8.91342468,8.47228762,6.57246106,8.11732429,22.5874109,9.19202157,8.67484428,5.57777127,6.668557201,8.70096662
136,9.83873363,18.59564879,8.98529708,8.53769952,6.59068676,8.16295449,22.8575889,9.36229857000001,8.80944928,5.59207887,6.677667451,8.73330162
137,9.92294923,18.69679479,9.07819168,8.56779952,6.62258606,8.23974539,23.0767909,9.54474157,8.85437828,5.61251117,6.733946251,8.77927742
138,10.00587473,18.81356079,9.09583438,8.60188392,6.66925726,8.32931119,23.1670684,9.57322317,8.8564456,5.64849317,6.834572251,8.83383632
139,10.11017773,18.85513029,9.23999938,8.60443121,6.71274756,8.38422539,23.2958114,9.64794067,8.86451443,5.65088937,6.922840051,8.85941682
140,10.25018473,18.88808759,9.27067028,8.71747721,6.75304326,8.43169129000001,23.5355374,9.65418863,8.86981802,5.67954037,6.948998251,8.94251632
141,10.29029083,18.90901459,9.33565738,8.72967751,6.86146526,8.58627229000001,23.5860074,9.79831663,8.95922212,5.70001157,7.026344751,9.04497532
142,10.36842533,19.01931759,9.35253897999999,8.88211451,6.91492306,8.59919709000001,23.8963424,9.80945813,8.98083522,5.74723627,7.065154151,9.06381642
143,10.46536203,19.13707559,9.41817177999999,9.00670151,6.94763486,8.64973199000001,24.1238264,9.82521043000001,9.04879162,5.79575447,7.072390681,9.10233832
144,10.57620903,19.18779229,9.52650777999999,9.12480351,6.97837786,8.74583649000001,24.1390177,9.96263343000001,9.07343402,5.80072370000001,7.105302781,9.10974211
145,10.59356073,19.38085829,9.53460111999999,9.15356481,6.98116501,8.84799549000001,24.1390177,10.05483703,9.12776132,5.87734310000001,7.165322681,9.13729711
146,10.65732453,19.44477789,9.64266611999999,9.23185171,7.03793061,8.91593339000001,24.179972,10.19384703,9.29695532,5.96907350000001,7.190432181,9.18280441
147,10.73020623,19.69300289,9.66885611999999,9.25261331,7.08861071,8.92549992000001,24.290235,10.38597203,9.35073622,6.00796780000001,7.272531681,9.19730631
148,10.75838833,19.75379279,9.69244871999999,9.36113731,7.14014021,8.94543342000001,24.410569,10.40449493,9.42517822,6.06578960000001,7.371285581,9.23189471
149,10.88218533,19.83495299,9.70616762,9.41473431,7.18723161,9.00631842000001,24.658482,10.50043453,9.56498922,6.08895380000001,7.402874181,9.30482211
150,10.89463553,20.07315099,9.82075561999999,9.47882221,7.21974011,9.04674352000001,24.838782,10.57873573,9.77594321999999,6.13355290000001,7.411800941,9.36215291
151,11.06863453,20.22003899,9.82217138,9.59776421,7.26596181,9.05700332000001,24.962276,10.72047473,10.00591322,6.15376350000001,7.447368641,9.39215511
152,11.13801003,20.41662199,9.97680638,9.65164711,7.28715321,9.12253392000001,25.0195236,10.80813153,10.06497782,6.19283480000001,7.457180681,9.44677981
153,11.16947633,20.62050299,10.17309838,9.70230961,7.31380691,9.15564972000001,25.2125316,10.83997013,10.21339882,6.22274670000001,7.479862981,9.47856781
154,11.18687233,20.68090459,10.35231638,9.76088471,7.36293351,9.16527197000001,25.3290206,10.85248643,10.26837562,6.27965130000001,7.542244381,9.51414791
155,11.24716903,20.81304159,10.35990545,9.90022671,7.37103576,9.27615597000001,25.4223401,10.87147963,10.29855572,6.33102630000001,7.572573781,9.55519871
156,11.25489392,20.84750679,10.46237045,9.93696971,7.37899827,9.42259697000001,25.7677541,10.89739243,10.32904922,6.34141000000001,7.647850481,9.58579811
157,11.29945422,20.94389989,10.47918175,9.95919331,7.43934067,9.43124556000001,25.9353541,10.9069775,10.38716772,6.39119170000001,7.703764981,9.63369031
158,11.41214522,20.98818539,10.50018055,10.02797861,7.51060417,9.46456276000001,26.1029541,11.0043711,10.43940542,6.43505080000001,7.757946781,9.70434681
159,11.56713222,21.07266619,10.51301225,10.06867091,7.62217717,9.64182676000001,26.3251141,11.1103961,10.44523555,6.44059108000001,7.791759181,9.74938781
160,11.66363742,21.09379509,10.58728185,10.07532706,7.65935757,9.81883176000001,26.3527709,11.2339261,10.55130155,6.44347356000001,7.812750481,9.81700161
161,11.85866842,21.26211409,10.66743995,10.14992156,7.72064457,10.00258076,26.6333129,11.3338159,10.59212815,6.46451206000001,7.866514381,9.87377521
162,11.90275192,21.58687409,10.74817165,10.18092026,7.83026457,10.02024646,26.9999939,11.5291119,10.63203555,6.47728566000001,7.880439281,9.97684421
163,11.92767962,21.72415209,10.84654865,10.19982806,7.87643777,10.08278246,27.3923519,11.6822349,10.67510575,6.50514536000001,7.905113381,10.00908801
164,11.97863952,21.80987389,10.8534359,10.26682256,7.90908947,10.13021136,27.6990359,11.7427761,10.71209225,6.51411055000001,8.006928381,10.07166121
165,12.01730112,21.91778389,11.0143379,10.28785336,8.03523747,10.28667836,28.0057199,11.9047151,10.78294935,6.53141565000001,8.020543281,10.15625611
166,12.25034412,21.96844349,11.1241349,10.38149796,8.03672195,10.45928936,28.1860199,11.9807278,10.78294935,6.53230080600001,8.038169281,10.16735801
167,12.34497832,22.04200979,11.13348449,10.40091276,8.08491255,10.48788376,28.3095139,12.017579,10.80379595,6.60474130600001,8.079875981,10.17791321
168,12.40248282,22.16940679,11.16983359,10.42100916,8.09796805,10.56525256,28.5959669,12.1034147,10.91753895,6.63406510600001,8.178771481,10.21422331
169,12.42770992,22.17934796,11.21248789,10.44701706,8.11425075,10.59374986,28.9211049,12.1654506,10.95430875,6.67286340600001,8.192326981,10.25581031
170,12.47958422,22.20912426,11.23839079,10.50035366,8.14594015,10.71880086,28.9375419,12.2906296,11.05841675,6.73585100600001,8.228148281,10.26741801
171,12.49655322,22.29687056,11.24147238,10.50495605,8.15828055,10.77214466,28.9684155,12.4138346,11.13700945,6.77275520600001,8.278344781,10.30373781
172,12.53968112,22.41081256,11.37144738,10.50899092,8.17221365,10.86840986,29.2617595,12.4819695,11.18803675,6.80633960600001,8.353809381,10.43638481
173,12.62667222,22.48494346,11.56300038,10.56178892,8.27293365,10.91009866,29.4330225,12.4989955,11.26569935,6.88565420600001,8.436082081,10.47795061
174,12.77121822,22.49790156,11.68098838,10.58941702,8.35709205,10.95376846,29.6133225,12.5122179,11.51093735,6.96390750600001,8.486412981,10.50032541
175,12.84632522,22.61965356,11.72122758,10.73156302,8.40569145,11.03959526,29.7741365,12.5264724,11.54762405,6.99837470600001,8.515576281,10.54834281
176,12.86050342,22.84641956,11.73604408,10.95848702,8.44622215,11.09120576,29.8785335,12.6096617,11.61419575,7.02234030600001,8.56005448100001,10.58777041
177,12.86456774,23.03194056,11.79245238,11.00534772,8.47636475,11.09522942,30.0020275,12.6522823,11.66970275,7.03855110600001,8.60007588100001,10.63543121
178,12.87730644,23.09275186,11.93002938,11.13240772,8.49363985,11.10669112,30.1719105,12.6900264,11.67197869,7.08987010600001,8.645077181,10.66333231
179,12.88929654,23.23468386,12.14195638,11.26848672,8.52215735,11.10939493,30.3417935,12.8596564,11.78550769,7.10966840600001,8.696542081,10.71602931
180,12.99363354,23.47618486,12.38640638,11.32752822,8.53500845,11.11944163,30.4652875,13.0710314,11.93733869,7.17555030600001,8.729849981,10.73851831
181,13.13215054,23.48624286,12.55887438,11.35452902,8.53962427,11.17145253,30.8107015,13.1199605,12.17514969,7.18756400600001,8.745122481,10.75231511
182,13.22510394,23.49295016,12.60979008,11.40465292,8.61305137,11.30955253,31.0987815,13.2263365,12.34948669,7.237481006,8.785465181,10.78626601
183,13.27569754,23.64833116,12.68015088,11.52610092,8.65219997,11.39459373,31.195467,13.3114906,12.37582999,7.268641006,8.866586981,10.80906821
184,13.30710544,23.77140516,12.75085358,11.59501692,8.70397017,11.42227863,31.306706,13.3660277,12.39466809,7.291521406,8.88162788100001,10.81147389
185,13.37444854,23.89129116,12.84246358,11.60275067,8.78280367,11.45592363,31.358162,13.37373679,12.48343769,7.297337396,8.93319258100001,10.86763689
186,13.50536754,24.04202316,12.89973098,11.60575165,8.83434917,11.48299843,31.528045,13.43378939,12.67889769,7.303678846,8.94962868100001,10.90037479
