Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
TEMP,0.0,3.712855,1.5490679,0.0,1.2484129,3.8173196,2.8476515,9.332188,1.487087,5.434262,0.527737,3.46963
TEMP,0.0,3.340039,1.6148339,0.0,0.9238259,3.9887556,2.8369465,9.64446,1.3432567,4.382334,0.513375,4.528795
TEMP,0.0,3.014777,1.6808179,0.0,0.8916836,3.8188196,2.7520375,9.520453,1.3319207,3.657889,0.5588593,5.87277
TEMP,0.0,2.817902,2.1382606,0.0,0.9168346,4.0564929,3.237474,9.128839,1.3530775,2.659414,0.564123,6.584001
TEMP,0.0,2.065,2.0776685,0.0,1.1516806,4.0594529,3.179487,8.842436,1.5248709,2.343209,0.5985668,7.220024
TEMP,0.0,1.860991,2.366369,0.0,1.6067216,4.0976549,2.816474,8.750998,1.4778224,2.2842458,0.6324851,6.9438656
TEMP,0.0,1.548932,2.6793299,0.0,1.56734935,4.289107,2.3051547,8.6992613,1.5702548,2.1460437,0.6291407,7.0238436
TEMP,0.0,1.403786,2.5146206,0.0,1.74019285,4.176094,2.3469067,7.2340163,1.5283426,2.0564067,0.6533486,6.9571146
TEMP,0.0,0.575918,2.5100826,0.0,2.05947845,4.468237,2.5242347,5.4454202,1.1172585,1.9496517,0.6548921,6.7141862
TEMP,0.0,0.0,2.5644606,0.0,2.24437065,3.4624207,2.4048423,4.9003092,1.0752745,1.8004527,0.6546967,6.4384142
TEMP,0.0,0.0,2.4854556,0.0,3.21602255,2.9891197,2.2892563,5.3186922,1.0174831,1.6433005,0.6765317,5.8732522
TEMP,0.0,0.0,2.5959826,0.0,4.15192755,2.5156877,2.4199483,4.6378492,1.1080094,1.4231225,0.6434551,5.2569852
TEMP,0.0,0.0,2.4297126,0.0,5.24323765,2.4097847,2.6173243,4.4922562,1.2677424,1.5030705,0.6012825,3.7514532
TEMP,0.0,0.0,2.2057416,0.0,6.00770065,2.1872767,2.3740183,4.0743922,1.4495397,2.6712155,0.585844,3.0149242
TEMP,0.0,0.0,2.2804937,0.0,6.11789165,1.7925807,2.6580033,3.5000452,1.5416307,5.1908545,0.5897278,2.3156102
TEMP,0.0,0.0,2.1902817,0.0,5.67767465,1.8584367,3.0220703,3.1032792,1.6599333,6.1762907,0.5025303,2.4495816
TEMP,0.0,0.0,1.9181657,0.0,5.962492,1.691975,3.1096096,3.2535649,1.5631248,7.4801758,0.4687516,2.4831696
TEMP,0.0,0.0,1.9151328,0.0,6.329931,1.796177,2.9341806,3.1952879,1.5614544,7.6231998,0.4422246,2.6970566
TEMP,0.0,0.0,1.8073771,0.0,6.134188,1.527589,2.6500282,3.839959,1.9080475,7.7644528,0.4435236,2.6844093
TEMP,0.0,0.0,1.9200121,0.0,6.045933,1.5853963,3.4999196,3.955542,1.9097015,8.1205398,0.466904,2.4954433
TEMP,0.0,0.0,1.9869381,0.0,5.334492,1.7438233,3.5421516,3.3582159,1.9137595,8.38238,0.4265988,2.3624203
TEMP,0.0,0.0,1.747654,0.0,4.374642,1.7393624,3.4528286,3.9556089,1.8688395,8.629466,0.4463262,1.8589573
TEMP,0.0,0.0,2.03922,0.0,3.3245394,1.7568384,3.1221188,4.6997309,1.6124834,8.2566051,0.4187824,1.7576443
TEMP,0.0,0.0,2.192048,0.0,2.488925,1.9016914,2.9012314,4.1745194,1.4772124,7.0529731,0.4133472,1.8388453
TEMP,0.0,0.0,2.363377,0.0,2.271498,2.2255094,2.7036454,4.1725704,1.2172151,4.4870201,0.394943,1.8523243
TEMP,0.0,0.0,2.219094,0.0,2.2061624,2.2552744,2.2620814,4.0908861,1.1459923,3.7728671,0.5040945,2.0992983
TEMP,0.0,0.0,2.485813,0.0,1.976005,2.3894081,2.4644574,4.3331781,1.3322568,2.6886161,0.623473,2.4381453
TEMP,0.0,0.0,2.4240357,0.0,1.892503,2.2982011,2.7208624,4.5814441,1.3691644,2.7225591,0.6322301,2.9486583
TEMP,0.0,0.0,2.6139274,0.0,2.043351,2.1921542,3.5313738,4.0128651,1.1136424,3.2133551,0.6637974,3.644718
TEMP,0.0,0.0,2.3972377,0.0,1.9006832,2.4394922,3.5320338,3.6742671,1.1384574,3.0863611,0.6292431,3.982056
TEMP,0.0,0.0,2.4307067,0.0,2.2105462,2.2336662,3.7875418,4.3495542,1.2831518,3.1948391,0.7754844,3.8853738
TEMP,0.0,0.0,2.5202048,0.0,2.2848252,2.3056271,4.0621698,3.9215212,1.3529438,2.8937021,0.8538709,3.8447415
TEMP,0.0,0.0,2.3667098,0.0,2.5451028,2.2963841,4.5207126,3.4041092,1.6257509,2.849369,0.8901464,3.8094095
TEMP,0.0,0.0,2.2802138,0.0,2.5497724,4.4012071,4.5128333,3.5087847,1.5512923,2.769618,0.9619301,3.6524409
TEMP,0.0,0.0,2.076067,0.0,2.6656464,4.6823271,4.4789083,3.3339866,1.5360337,2.6936582,0.925781,3.7309739
TEMP,0.0,0.0,2.280575,0.0,2.6481991,5.2051271,4.9791813,3.3835379,1.528874,2.5630222,0.8217322,3.6113159
TEMP,0.0,0.0,2.194428,0.0,2.6455377,5.5116611,4.8940823,3.2036909,1.3826796,2.3958771,0.722981,3.0840719
TEMP,0.0,0.0,2.5289145,0.0,2.1629304,5.6989351,4.6504613,3.5771809,1.4026786,2.3193361,0.738077,2.2526877
TEMP,0.0,0.0,2.4003705,0.0,1.9509744,5.909718,4.0235613,4.2007809,1.4408136,1.9196931,0.7374073,1.5824056
TEMP,0.0,0.0,2.6215322,0.0,2.0193812,5.6546823,3.2294776,4.0417139,1.3668836,2.9802551,0.7769999,1.1261608
TEMP,0.0,0.0,2.4506632,0.0,1.5817872,5.7003863,2.7811464,3.4221569,1.3270656,2.9815221,0.6556703,1.0621218
TEMP,0.0,0.0,2.362488,0.0,1.7474462,5.6405756,2.7317044,3.3279049,1.3846496,3.9488791,0.5940501,1.3365401
TEMP,0.0,0.0,2.350314,0.0,1.6289752,5.5331166,2.9612384,3.3087799,1.126577,4.9948201,0.6159912,1.3931791
TEMP,0.0,0.0,2.358729,0.0,1.715865,3.1943767,3.2347321,3.3688719,1.1960506,5.5767491,0.49808305,1.3734127
TEMP,0.0,0.0,2.3396601,0.0,1.650063,2.524018,3.2682941,3.846268,1.4897215,6.3047269,0.53451715,1.1026686
TEMP,0.0,0.0,2.4768511,0.0,1.8574129,1.954145,2.7291767,4.223546,1.604077,6.1965706,0.56043895,0.76101952
TEMP,0.0,0.0,2.3663311,0.0,1.824871,1.783127,2.7610037,4.285072,1.6356884,6.1814257,0.51879365,0.85225852
TEMP,0.0,0.0,2.1302321,0.0,1.9476733,1.575553,2.7546257,3.682798,1.56594,5.9670222,0.54129415,0.84251892
TEMP,0.0,0.0,2.2294651,0.0,1.9033769,1.3527668,3.1862287,3.048089,1.4910587,5.9601012,0.54243375,0.83357312
TEMP,0.0,0.0,2.4702451,0.0,2.5263899,1.5768255,4.0990744,2.987856,1.4244392,4.6671772,0.48057365,0.91241072
TEMP,0.0,0.0,2.4948401,0.0,3.4889719,1.5069675,4.5327696,3.202279,1.3566042,4.3701762,0.47154475,0.99181122
TEMP,0.0,0.0,2.7880483,0.0,4.0455119,1.5698042,4.1352266,3.061382,1.160845,3.5024722,0.41874835,0.76780872
TEMP,0.0,0.0,2.8213143,0.0,4.5404359,1.536873,3.4130924,2.636672,1.1433341,2.6522452,0.42659255,0.65727592
TEMP,0.0,0.0,2.8238373,0.0,4.8188339,1.6392839,3.1575545,2.609828,1.0718461,2.1835962,0.5411197,0.65142632
TEMP,0.0,0.0,2.907274,0.0,4.8176559,2.0209576,3.1771875,2.1772981,0.9683701,1.5595112,0.5084257,0.81239642
TEMP,0.0,0.0,2.574795,0.0,4.7007059,2.4073516,3.4023819,1.8090055,0.8323931,1.5428485,0.4667694,0.9669595
TEMP,0.0,0.0,2.530374,0.0,4.7234616,2.2078686,3.5922859,1.6443225,0.7699187,1.9704985,0.4833043,0.9304715
TEMP,0.0,0.0,2.521086,0.0,4.7772916,2.1585376,3.9337269,1.9552865,0.8016077,2.198221,0.4441858,0.9896977
TEMP,0.0,0.0,2.5574,0.0,4.808145,2.7554938,3.4716919,1.9142115,0.8013016,1.9465049,0.4377998,1.0823196
TEMP,0.0,0.0,2.173732,0.0,4.279597,2.5275685,2.9467999,3.5616375,0.8816261,1.9188172,0.5184534,1.1679618
TEMP,0.0,0.0,2.059713,0.0,3.1796291,2.6763455,2.7422229,4.2407155,0.8606252,2.0188612,0.5574257,1.6041845
TEMP,0.0,0.0,1.879453,0.0,2.343883,2.6907505,2.8095959,4.2348375,1.0090564,1.824874,0.5693321,2.174562
TEMP,0.0,0.0,1.707266,0.0,1.6773257,2.8588187,3.1232411,4.3446225,1.2239369,1.77661,0.5241627,4.7420028
TEMP,0.0,0.0,1.4527059,0.0,3.0313027,2.7810158,3.385027,4.3531995,1.4324129,3.149603,0.4341965,7.1809914
TEMP,0.0,0.0,1.4384119,0.0,3.6755927,2.5129408,3.700833,4.5136524,1.4906359,4.565953,0.4213272,8.1352234
TEMP,0.0,0.0,1.3546683,0.0,3.7371037,2.5206668,3.843392,4.735176,1.5100263,6.165091,0.4875973,8.7263904
TEMP,0.0,0.0,1.2390774,0.0,3.8595747,2.4956448,3.701993,5.232462,1.5007431,6.657195,0.5791779,8.9442344
TEMP,0.0,0.0,1.216291,0.0,5.0713017,2.3635798,3.537894,5.66436,1.4619418,7.508097,0.622269,9.508128
TEMP,0.0,0.0,1.148535,0.0,6.0594687,1.8702708,3.3626663,5.765689,1.5372762,7.9180201,0.6296573,9.547124
TEMP,0.0,0.0,1.0475211,0.0,7.2820277,2.1245151,2.9753861,4.156498,1.5209552,8.1223218,0.6186326,9.737307
TEMP,0.0,0.0,1.2659291,0.0,8.0024326,1.9915461,2.9216281,3.333104,1.4734649,7.9744924,0.6069338,9.411131
TEMP,0.0,0.0,1.3657691,0.0,8.5167637,1.9416011,3.1371881,3.42119,1.3815149,8.1339346,0.6273243,8.8296895
TEMP,0.0,0.0,1.2741839,0.0,9.167413,3.2236971,3.4645251,3.347601,1.4576669,8.0275833,0.629208,6.3761715
TEMP,0.0,0.0,1.337704,0.0,8.15456,3.421121,3.1579249,3.257193,1.3693529,6.4186297,0.60244794,4.1910735
TEMP,0.0,0.0,1.303986,0.0,7.643824,3.408892,2.7507239,3.179306,1.2021139,4.8790848,0.61970334,3.0613668
TEMP,0.0,0.0,1.3446576,0.0,7.99209,3.084841,2.7465989,3.09381,1.3151985,3.303087,0.62033934,2.4181308
TEMP,0.0,0.0,1.4561895,0.0,8.465444,3.132005,2.6738099,2.644173,1.3387496,2.574803,0.57984844,2.117555
TEMP,0.0,0.0,1.5754759,0.0,7.267562,3.352246,2.8077629,1.925337,1.5090933,1.5172681,0.54274104,1.704533
TEMP,0.0,0.0,1.5237029,0.0,6.344708,3.516547,3.4344196,1.7572604,1.4366245,1.3497471,0.51572504,1.824365
TEMP,0.0,0.0,1.6193778,0.0,4.9320366,3.663404,4.1785008,2.1607904,1.3670088,1.2588971,0.51763734,1.5549336
TEMP,0.0,0.0,1.4455588,0.0,4.6932226,4.102878,4.3315888,2.3955354,1.3925358,1.3045495,0.50365674,1.432877
TEMP,0.0,0.0,1.3212488,0.0,4.1190566,4.820868,3.9622601,3.5880914,1.3993898,1.1994692,0.46049351,1.5474655
TEMP,0.0,0.0,1.564216,0.0,3.6723856,3.501526,3.6167971,4.5949724,1.1602696,1.1400039,0.46370781,1.6219805
TEMP,0.0,0.0,1.567939,0.0,3.0691776,3.3111096,3.8982103,4.7926904,1.1419046,1.3219605,0.49008107,1.6594875
TEMP,0.0,0.0,1.618332,0.0,2.8483526,3.8956926,3.8030263,4.6790224,1.3410476,1.3874881,0.48156247,1.6740799
TEMP,0.0,0.0,1.722822,0.0,2.4134206,3.8011536,3.5827553,4.6820114,1.2087013,1.3342698,0.42616077,1.7268509
TEMP,0.0,0.0,1.6695006,0.0,2.0343416,3.9128796,3.4387043,4.8058814,1.1741112,1.1829386,0.40070197,1.8756687
TEMP,0.0,0.0,1.7180656,0.0,1.8865052,4.0166996,3.5404503,5.0330784,1.0329599,1.4434275,0.42196747,1.7153203
TEMP,0.0,0.0,1.7769146,0.0,1.7800926,3.9200676,3.3214673,5.0459243,0.9713223,2.7769545,0.40771407,1.4136368
TEMP,0.0,0.0,1.7548774,0.0,1.8356447,3.4954636,2.5013408,4.6426293,1.048081,4.3876845,0.35238877,1.4847502
TEMP,0.0,0.0,1.7006084,0.0,1.4960697,3.2559026,2.2250818,4.4931673,1.1021752,5.8975545,0.32578487,1.5908758
TEMP,0.0,0.0,2.0104614,0.0,1.9195887,2.6517876,2.3465005,3.5828813,1.0932472,7.4224938,0.3959131,2.3991978
TEMP,0.0,0.0,1.8810264,0.0,2.1927757,2.7836246,2.5913565,3.4825513,1.1884354,8.4362814,0.4234249,3.7070608
TEMP,0.0,0.0,1.8276772,0.0,2.4093207,2.99585,2.9108605,4.1524933,1.0871421,8.5251154,0.4549293,3.9156558
TEMP,0.0,0.0,1.7147773,0.0,2.3922417,2.385183,2.9055775,4.4257183,0.9694471,8.459249,0.437386,3.9435492
TEMP,0.0,0.0,1.6678973,0.0,2.4679817,2.515183,2.8034887,4.7212643,1.2424954,8.6057861,0.4322731,4.1875922
TEMP,0.0,0.0,1.7278967,0.0,2.8216057,2.559961,2.8152187,5.5840383,1.2741801,8.6149933,0.3981664,4.0735782
TEMP,0.0,0.0,1.5823347,0.0,3.1943341,2.550955,2.5966187,5.4511003,1.3228744,8.386292,0.451717,4.0344915
TEMP,0.0,0.0,1.5153497,0.0,3.2006166,3.049855,2.4089337,5.981444,1.346744,6.8764153,0.5497209,4.342252
TEMP,0.0,0.0,1.8029489,0.0,3.1660358,3.221287,2.6407982,6.39778,1.487545,5.0958849,0.5705818,4.417968
TEMP,0.0,0.0,2.0479569,0.0,3.0349678,3.189113,2.589946,7.057856,1.478816,3.5044201,0.55958813,4.527407
TEMP,0.0,0.0,1.7578069,0.0,3.9342818,3.239968,2.771391,7.524489,1.45753,2.0439361,0.52005703,3.723287
TEMP,0.0,0.0,1.8095319,0.0,4.9681458,3.229251,2.514985,6.775526,1.3424439,1.0502809,0.47723223,2.397236
TEMP,0.0,0.0,1.8815871,0.0,6.2907718,3.233128,1.9746062,5.992892,1.4048042,0.8883309,0.46188363,1.9046348
TEMP,0.0,0.0,2.010214,0.0,8.4750208,3.372918,2.1797782,6.266914,1.3084316,1.0000926,0.53202183,1.8636187
TEMP,0.0,0.0,1.9321306,0.0,9.7670858,3.490513,2.540594,6.242687,1.0954186,0.8628558,0.67878763,1.4822561
TEMP,0.0,0.0,1.845075,0.0,10.7463558,3.2258213,2.872864,5.504738,1.2752185,0.8887588,0.95825503,1.5279791
TEMP,0.0,0.0,2.058492,0.0,11.2889858,3.0094553,2.5999858,6.000891,1.3937195,0.8606363,1.23819803,1.6916782
TEMP,0.0,0.0,2.014417,0.0,11.5425129,2.4855533,2.3738495,5.402387,1.3625683,0.8452102,1.27931203,1.6154092
TEMP,0.0,0.0,1.6532828,0.0,11.776863,2.4888223,2.188936,4.841697,1.2063873,0.9692396,1.39462893,1.6577292
TEMP,0.0,0.0,1.4307978,0.0,11.873482,3.6104633,2.5000332,3.918222,1.2970053,1.2353964,1.4449393,1.7080102
TEMP,0.0,0.0,1.4772908,0.0,10.603092,5.1278723,2.2116356,3.0352955,1.2545103,2.4334804,1.4314146,2.0634292
TEMP,0.0,0.0,1.5302398,0.0,9.313955,6.2144443,2.2148566,3.2531505,1.4753344,3.8328856,1.4273051,3.5068702
TEMP,0.0,0.0,1.6411438,0.0,7.6558727,6.7020803,2.6505564,3.1613513,1.7036644,5.2155886,1.4494182,5.1198374
TEMP,0.0,0.0,1.6459288,0.0,5.3134614,6.7398383,3.1327864,2.9048273,1.6474026,6.1261506,1.4181145,6.7602944
TEMP,0.0,0.0,1.6262179,0.0,4.0574194,6.5004663,2.7171947,2.5530093,1.6304065,7.2839164,1.3042405,7.268222
TEMP,0.0,0.0,1.6242556,0.0,2.5202466,6.614565,2.5113467,2.0660683,1.3986242,7.2057303,1.1144975,7.380762
TEMP,0.0,0.0,1.6158466,0.0,1.5613063,6.624217,2.6988309,1.2442603,1.3378162,7.3166291,0.7624528,7.532662
TEMP,0.0,0.0,1.6904266,0.0,1.259894,6.554967,2.9960822,1.7511503,1.4249922,7.6309629,0.6735455,7.462302
TEMP,0.0,0.0,1.7361803,0.0,1.096856,6.3907489,3.0952637,2.3579243,1.3694712,7.5841409,0.6564375,7.636413
TEMP,0.0,0.0,1.8236433,0.0,1.050563,5.0861561,2.7741449,3.0500923,1.2470451,7.5277579,0.6731843,7.486216
TEMP,0.0,0.0,1.8078253,0.0,1.101203,3.352962,2.7857986,3.2206048,1.3162251,6.3511609,0.6852777,7.294949
TEMP,0.0,0.0,1.6798973,0.0,0.9151246,1.962481,2.6387836,2.9060118,1.2067361,4.9769305,0.7035045,5.925151
TEMP,0.0,0.0,1.4447558,0.0,0.8800554,1.322804,2.5954016,3.100658,1.1468681,3.6114135,0.7315991,4.853527
