Unnamed: 0,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ
TEMP,0.9959003,0.62017426,0.579102,0.2609145,1.1394393,1.2458234,1.2075043,0.9782288,0.9624393,1.5371221,1.1510171,0.8739634
TEMP,0.9662753,0.62450836,0.5874848,0.2968459,1.060408,1.2453528,1.3075303,0.8456291,1.0996508,1.5197691,1.0790782,0.811815
TEMP,0.9479233,0.7063114,0.5532469,0.2968459,1.043798,1.1083368,1.3927599,0.9169399,1.2261762,1.4637951,1.1512283,0.7755011
TEMP,0.7770638,0.6709563,0.5340859,0.3150341,1.0331397,1.3064216,1.4535224,0.828331,1.3187128,1.5869736,1.1328357,0.7002072
TEMP,0.6535278,0.6212553,0.5649464,0.3752026,0.9328382,1.3032146,1.442534,0.7772707,1.2403406,1.6014666,0.9585337,0.5905913
TEMP,0.6345876,0.5668875,0.5493093,0.3987085,0.7953644,1.3393137,1.41572795,0.8119983,1.4448773,1.4795616,1.4655547,0.6799142
TEMP,0.7614476,0.5126345,0.6221164,0.4418031,0.8929454,1.4171217,1.21430895,0.9467251,1.4566653,1.3350636,3.2536274,0.6605405
TEMP,0.7630956,0.5888379,0.6110304,0.470311,0.9438975,1.2124281,1.06342335,0.8618969,1.3512656,1.2895296,9.5453604,0.7179298
TEMP,0.7869069,0.6017163,0.481688,0.5578198,0.9764933,1.0614966,1.07821075,1.1121184,1.3114355,1.2030708,13.5691793,0.7460195
TEMP,1.058322,0.6815281,0.4306562,0.5571503,0.9679264,1.0560644,0.91695635,1.0313475,1.205649,1.1338438,16.9548963,0.7117283
TEMP,1.2425282,0.6566994,0.5024647,0.5220177,0.9316302,0.933233,0.65022895,0.9113527,1.1751784,1.1913882,22.3906995,0.6240376
TEMP,1.1174016,0.7113712,0.5185006,0.4787179,0.8884876,1.0909123,0.53825555,0.9779976,1.2269654,1.1306032,28.2373834,0.741147
TEMP,1.1124136,0.7818329,0.5351956,0.519986,0.71546454,1.1948203,0.47367425,0.8803413,1.2207744,0.9955978,31.6916844,0.729952
TEMP,1.2369311,0.7788024,0.5509526,0.5111355,0.76452534,0.9598616,0.42180525,0.8934188,1.1312878,0.8630989,37.401582,1.004153
TEMP,1.2747481,0.72554588,0.5490438,0.4862016,0.74507744,0.9653376,0.57193315,0.8114241,1.2438768,0.7757901,41.739325,1.2147459
TEMP,1.4200422,0.70580608,0.5878562,0.4826524,0.76915624,0.9083532,0.8564562,0.7117975,1.0579473,0.7198973,46.28321,1.1004219
TEMP,1.5017532,0.69616228,0.4821314,0.4605134,0.60623334,0.8559012,0.9137565,0.5227008,1.0372473,0.6132415,49.26234,1.1163168
TEMP,1.7286668,0.59947688,0.5147931,0.4386604,0.59093574,0.8570549,0.8893673,0.6122423,1.190649,0.6706775,47.16436,1.0601038
TEMP,1.8269214,0.61455478,0.5533531,0.3786366,0.57604224,0.9918104,0.8693943,0.3549982,1.2855288,0.6603497,48.03818,1.0512419
TEMP,1.5758752,0.61266448,0.5569402,0.3360255,0.84444594,1.1391926,0.8712585,0.3126798,1.3634999,0.7473697,50.5887,1.0456276
TEMP,1.4405385,0.68114998,0.496607,0.3498079,0.84444594,1.2060017,1.0911409,0.4484486,1.3690249,0.7838427,50.51186,1.0558093
TEMP,1.6831761,0.73248898,0.4881002,0.3292279,0.83221804,1.0243727,3.8775423,0.3706275,1.1272546,0.7708887,48.8829,1.0831153
TEMP,1.9156491,0.60541198,0.5431621,0.2879598,0.8611783,0.9073859,6.0042616,0.5334725,0.9743123,0.9597371,48.75444,1.1884952
TEMP,1.9224711,0.59169688,0.5857113,0.2558814,0.7617908,0.9197172,7.5579476,0.5492055,0.9721858,1.0155604,47.4085,0.9287408
TEMP,1.9731691,0.661078,0.5568656,0.3052523,0.8154392,0.901914,11.8405746,0.6057754,0.8595968,1.0016925,45.35445,0.8055608
TEMP,2.0433521,0.6751685,0.5345995,0.3246217,0.7777592,0.8844416,16.5853146,0.6291641,0.7989777,1.1634693,42.04395,0.9389678
TEMP,2.0246541,0.7000115,0.6396833,0.3288091,0.8540141,0.7977594,20.4774633,0.7286808,0.722606,1.1998563,39.68941,1.113999
TEMP,1.8442723,0.7420139,0.6954711,0.3532201,0.7803463,0.8109587,24.8142861,0.6685811,0.5475239,1.1128507,37.2751,1.1035696
TEMP,1.7821343,0.7428979,0.64242774,0.3284419,0.7550664,0.6903613,29.5511458,0.65840805,0.5716389,1.0908852,33.268245,1.1922774
TEMP,1.8045924,0.7763914,0.62368784,0.2844394,0.4771621,0.6998623,33.316362,0.74261735,0.5757793,1.1576122,28.928905,1.2920616
TEMP,1.8188161,0.7093402,0.63817714,0.3018924,0.4988094,0.6642268,35.36892,0.69760535,0.5298713,1.1849492,25.351285,1.3132833
TEMP,1.5616704,0.5729226,0.68613824,0.3439881,0.4872085,0.7862998,34.97137,0.70990445,0.6157526,1.1269242,21.853304,1.1082401
TEMP,1.2634199,0.6084119,0.60554352,0.3580576,0.6789713,0.7895351,35.88431,0.65366945,0.7626879,1.1367642,19.832704,0.9267751
TEMP,1.1471876,0.6551675,0.56499362,0.3847236,1.1882293,0.8058959,37.06136,0.63220795,0.875057,1.2202588,16.404994,0.9457675
TEMP,1.0979626,0.6039796,0.59543512,0.3382175,1.2556463,0.7541341,34.47418,0.65368505,0.9260886,1.2381483,15.377804,1.0021075
TEMP,0.9122626,0.6371801,0.59600162,0.3100355,1.2189079,0.8282989,30.91861,0.6255206,0.9955272,1.0629844,14.679324,0.9676802
TEMP,0.7483527,0.674777,0.56136462,0.2744264,1.1947799,1.0278661,28.94721,0.6241616,1.0547329,1.0381555,12.532051,0.8719612
TEMP,0.8977355,0.693243,1.43662162,0.2812638,1.2006669,1.7605967,25.184347,0.65039,1.1043001,0.9749636,11.39855,0.9493792
TEMP,0.9725555,0.7197074,3.78135838,0.2896783,1.2445807,3.2312971,21.212475,0.74269715,1.0408967,1.011821,10.739225,0.9982402
TEMP,0.9816043,0.6545485,6.30942398,0.3197518,1.286778,5.0232311,19.190415,0.82752015,0.9512727,0.891806,9.189635,1.1890002
TEMP,1.0768293,0.6451422,9.28269378,0.2597692,1.3420443,6.7463909,18.760205,0.85269615,1.0879333,0.7307072,7.913003,1.1880586
TEMP,1.204446,0.6491817,12.46997578,0.2422687,1.3468469,12.4621209,17.781335,0.87199115,1.0855473,0.7104582,7.792767,1.2024044
TEMP,1.2616615,0.6557031,13.3003485,0.2666754,1.2635089,17.9233044,15.866485,0.90095515,0.9519142,0.5480634,7.916147,1.3075534
TEMP,1.2249859,0.6620742,14.6656622,0.2838113,0.8571359,23.274707,14.039645,1.16620105,0.8334749,0.4821322,7.7572,1.328592
TEMP,1.1264554,0.7314995,15.9232248,0.282081,0.9295149,27.916205,12.404564,1.34688605,0.9066833,0.484876,7.59209,1.1747718
TEMP,1.1066113,0.6899054,16.737054,0.3187832,1.1958343,32.754823,13.461254,1.430637,1.0884723,0.6687639,7.41539,1.1871201
TEMP,1.2490332,0.6645645,18.366736,0.3878704,1.2419003,38.206415,12.957914,1.3143154,1.0798752,0.7168758,8.436573,1.3305251
TEMP,1.0686203,0.625893,20.907696,0.3508019,1.3269598,43.06329,13.873367,1.3439667,1.1853381,0.9031053,8.870454,1.3417941
TEMP,0.967204,0.6833327,22.123176,0.3580774,1.3745655,47.00923,14.449779,1.4625857,1.3414575,0.9160037,9.828984,1.1473854
TEMP,0.9959093,0.7850466,23.491166,0.3399891,1.2665627,50.68385,12.825088,1.3818617,1.3780332,0.8598467,11.180574,0.8548795
TEMP,0.9276503,0.9667631,23.396076,0.3852831,1.3538001,54.34495,11.37432,1.25195627,1.2154312,0.8768039,10.790096,0.8460921
TEMP,1.0244683,1.0336522,23.754936,0.4148246,1.4285972,52.47916,10.400789,1.20316564,1.209222,0.8578022,11.340193,0.8556346
TEMP,1.0066323,1.0695265,26.050368,0.4045338,1.3376143,51.80609,9.56867,1.09502214,1.3825861,0.8289699,12.215283,0.8086087
TEMP,0.97666291,1.1977597,28.826418,0.3847858,1.2607943,51.70136,8.792021,0.92023614,1.3208895,0.7695614,12.40403,0.7717571
TEMP,1.03547251,1.1699939,30.859668,0.3700269,1.0733826,51.14748,8.693838,0.80489514,1.3109185,0.8520308,12.79579,0.7330583
TEMP,1.04378491,1.1835865,32.77131,0.3333247,0.9007146,50.34133,6.692068,0.74180674,1.0605194,0.6754453,13.10597,0.7595393
TEMP,1.06387991,1.1475894,33.51268,0.26892675,0.9105266,46.79999,6.438228,0.78128374,0.9851794,0.6033931,13.19401,0.6172153
TEMP,1.27350081,1.1088475,32.00889,0.24808085,0.8306059,44.53699,5.192582,0.88579124,0.9802284,0.4901423,13.71482,0.6162973
TEMP,1.37045411,1.0234006,31.77914,0.23859995,0.7980973,40.99067,4.646529,0.75113204,0.8258358,0.4643795,13.284867,0.6219523
TEMP,1.37014811,0.9422741,30.92707,0.27067985,0.9250041,36.5228,5.56706,0.72574354,0.9385461,0.4352835,13.109667,0.6905112
TEMP,1.31630891,0.7808947,30.48058,0.23584425,0.7856002,33.44353,7.188368,0.77743817,1.1057411,0.4318773,13.469526,0.6772779
TEMP,1.17315811,0.700334,27.673739,0.19216595,0.7048041,31.09861,9.288069,0.7984402,1.1153603,0.542736,12.938958,0.6912383
TEMP,1.12532721,0.676405,24.996841,0.18559075,0.6722677,26.863225,10.106638,0.8727807,1.0446793,0.6981841,12.026278,0.7536342
TEMP,1.1754509,0.581928,21.521802,0.20114025,0.6901849,23.232225,11.098597,0.8357132,1.1876762,0.7428745,12.343718,0.9056822
TEMP,1.1338711,0.6175388,18.892084,0.20591495,0.6476954,19.78732,11.82531,0.7193412,1.1602336,0.7231791,11.683314,0.9202369
TEMP,1.1997368,0.620509,16.73569,0.19478825,0.5406641,17.347,12.130415,0.717726,1.2172113,0.9420146,11.08528,0.820558
TEMP,1.0733067,0.6980295,15.85149,0.2177314,0.3883727,16.46542,11.856578,0.7191389,1.2653786,1.2903696,10.105591,0.830544
TEMP,0.865006,0.7827289,15.02966,0.2552362,0.4469486,14.55413,12.50264,0.6081367,1.1761067,1.3136424,8.94139,0.852897
TEMP,0.7109077,0.8030942,12.76462,0.2753762,0.4575394,13.4513,12.486286,0.6274789,1.4012083,1.3137121,9.269363,0.9094564
TEMP,0.6315838,0.7668581,10.335878,0.23606669,0.3477546,14.46162,12.831316,0.6497184,1.6351803,1.3358659,8.314628,0.8625793
TEMP,0.6009583,0.7533121,8.420907,0.27308189,0.323484688,13.6861,11.390437,0.7321832,1.5237763,1.4007977,9.062789,0.9659539
TEMP,0.5490464,0.8233878,7.870356,0.29395139,0.332567588,13.3501,9.744565,0.7096826,1.4536499,1.3150208,8.593728,0.9737536
TEMP,0.5914774,0.8853568,7.780329,0.29318709,0.482009888,13.801165,9.049174,0.7435696,1.33480526,1.3234688,7.770431,0.895718
TEMP,0.683501,0.9917278,7.211724,0.33483729,0.794257688,13.374895,8.259853,0.7431139,1.46166926,1.4976411,7.046418,0.7475195
TEMP,0.6554624,1.0934728,6.735,0.37149669,1.040222888,13.065865,7.771411,0.8738089,1.43996796,1.5429605,7.255692,0.7647674
TEMP,0.7132604,1.1688244,6.374925,0.39612089,1.099179788,11.698988,7.25502,1.0832369,1.62044736,1.3461255,7.227524,0.7534002
TEMP,0.699878,1.1203131,4.94973,0.40359619,1.219674188,11.623208,7.037344,1.0578789,1.56879666,1.1264325,7.369661,0.6944909
TEMP,0.7414769,1.0331135,3.8177857,0.38790599,1.307632988,12.002988,7.089669,1.0385958,1.89717956,1.1691195,7.335031,0.5862328
TEMP,0.7516683,1.0003249,2.8589427,0.36733509,1.269543788,11.884901,6.509775,1.0391988,1.78925056,1.4296699,6.835713,0.5566159
TEMP,0.810017,1.0761535,2.3347507,0.4077853,1.392634588,10.100931,5.473362,1.0713958,1.57407156,1.4987245,6.717397,0.50380038
TEMP,0.8181514,1.1217125,1.8365155,0.4463778,1.4678207,9.00798,5.553658,1.0737948,1.53953536,1.4793475,6.021513,0.37781082
TEMP,0.8217753,1.0661472,1.7179905,0.4844055,1.5587869,9.30904,5.251632,1.2118518,1.67378976,1.4917819,6.579397,0.33760332
TEMP,0.8600942,0.9404956,1.9254675,0.4972049,1.489869,8.530701,5.777123,1.2118518,1.8294144,1.3364139,6.25082,0.29511992
TEMP,0.8992062,0.7990844,2.9220715,0.4763769,1.13993917,8.246669,5.644114,1.303019,1.8748944,1.1827329,6.466693,0.31437112
TEMP,1.1055725,0.6200036,4.0858435,0.4632502,0.99697617,8.409627,6.223909,1.28573,1.9837383,1.1426519,5.623569,0.29666112
TEMP,1.1510775,0.5727525,5.0252225,0.43763492,0.99498247,8.693509,6.649137,1.1294809,1.766264,1.3010639,5.126112,0.38401522
TEMP,1.261412,0.6275268,5.2708245,0.43224622,0.92366497,8.196852,6.321152,1.1489807,1.8088735,1.3487289,4.6442586,0.38148822
TEMP,1.3914688,0.6504376,5.5590298,0.46399232,0.82884477,6.976784,5.83618,1.165211,1.6547665,1.2735789,4.7110466,0.62716332
TEMP,1.4481689,0.6636968,5.6351508,0.47640502,0.91127977,6.402191,5.96619,1.1399738,1.7201505,1.0394169,4.2818786,0.76156052
TEMP,1.4997461,0.5865454,5.7710688,0.47931152,1.07522077,7.623041,6.120869,1.1416588,1.7227335,1.0582835,4.1242286,0.86090614
TEMP,1.529352,0.5471981,5.94958,0.42457332,1.13142147,7.574159,5.951256,1.1409448,1.8341437,0.9575435,4.5794456,1.0218357
TEMP,1.4994688,0.5714859,5.8428916,0.38486982,1.14250847,6.07655,5.514462,1.0612325,1.8729817,0.9271421,4.2778776,1.0156454
TEMP,1.4877708,0.5849388,5.5867986,0.36712662,1.26694537,6.212819,5.04824,0.9839192,1.8057883,0.9330712,4.0158735,1.1128197
TEMP,1.4253228,0.5540874,4.5437755,0.34480042,1.3608362,6.290701,5.023464,0.8708603,1.5588289,0.83778361,5.4518435,1.1102504
TEMP,1.3561108,0.5904445,3.2167435,0.33841242,1.2984904,5.8434823,5.063502,0.8660933,1.5085499,0.81049331,7.3126775,1.1028856
TEMP,1.2073295,0.6507836,2.1318255,0.3585721,1.4776045,5.3614893,6.73094,0.8212732,1.4668144,0.72542231,9.7608865,1.0295994
TEMP,1.0950135,0.6564686,1.8689815,0.3288531,1.615282,5.6694813,9.389438,0.7920015,1.41936129,0.68440731,10.9247919,1.0632683
TEMP,0.9437137,0.6346877,2.7280505,0.2752924,1.7438072,5.3616973,10.588149,0.7660394,1.27768529,0.67880931,12.3517749,0.9441433
TEMP,0.9485578,0.6102071,3.8583125,0.2667192,1.8273552,5.6378423,12.10168,0.7615947,1.10630329,0.67021161,13.6314309,0.7547693
TEMP,0.9530928,0.6080278,4.8195485,0.3025579,1.5644109,4.2343143,12.901124,0.7318537,0.98698819,0.60938981,15.2055119,0.6455233
TEMP,0.9362838,0.6077038,5.1881645,0.2946865,1.4880241,4.1073023,13.66739,0.7075737,0.86793909,0.67811191,15.6054789,0.6055273
TEMP,1.0195078,0.6611263,5.2830969,0.3233104,1.4639001,4.4135703,13.910227,0.7472341,0.80317609,0.76204681,17.2093619,0.7219379
TEMP,0.9685274,0.684386,5.1656099,0.3421912,1.3184366,4.5722493,15.029369,0.8924264,0.79232839,0.86246671,18.71843,0.8644586
TEMP,0.879422,0.6510511,5.756342,0.361583,1.3963356,4.3279523,15.808645,0.9678683,0.80811079,0.8685531,16.967095,0.860881
TEMP,0.858107,0.6512647,6.060844,0.3840582,1.3998213,4.575803,15.957375,0.9914873,0.78948379,1.1084934,16.388605,0.8684937
TEMP,0.8685847,0.5836983,6.053629,0.4204109,1.3702253,4.879667,14.253835,1.0055767,0.83056039,1.2312244,14.490099,0.8774818
TEMP,0.8943916,0.5539613,6.044423,0.4590165,1.4666533,4.385589,11.873472,1.0303878,0.8479981,1.1854425,14.508429,0.9062812
TEMP,1.0627124,0.622576,5.05072,0.4798631,1.3588103,5.403131,10.967469,1.0438846,0.7580061,1.12267161,12.648008,0.9546762
TEMP,1.0229355,0.6783284,3.931218,0.4798631,1.2429116,6.105716,10.600889,0.97771505,0.6850021,1.15807131,11.587505,1.0865612
TEMP,1.1128025,0.6600404,2.987759,0.4260127,1.3373309,6.682056,9.625805,1.32054605,0.6603671,1.21859411,10.369677,1.1366264
TEMP,1.1840669,0.6604954,2.664671,0.4327557,1.335607,6.638582,9.044775,3.04664305,0.648345,1.24648491,9.556883,1.2540814
TEMP,1.2181829,0.5643836,2.5596238,0.38298819,1.2420226,6.532035,9.152451,4.58057795,0.615145,1.26077591,8.171478,1.1967113
TEMP,1.1999195,0.5607691,2.4489628,0.41533129,1.1805131,6.56811,7.80772,7.25919095,0.6381681,1.15253801,7.078273,1.0516156
TEMP,1.2635469,0.5748249,2.1047408,0.42011249,1.0488134,6.792727,7.028794,9.96314395,0.5797852,1.34739421,6.796211,1.1889808
TEMP,1.2419289,0.5360831,2.1372038,0.39144139,1.049282,7.077763,6.50896,12.20020695,0.5295271,1.27209121,6.467001,1.2287962
TEMP,1.2767065,0.529196,2.2038478,0.40188589,0.8425846,7.248344,6.159081,16.64981975,0.4993311,1.03306501,6.833547,1.2016602
TEMP,1.2260425,0.597033,2.1409041,0.42928509,0.58445,6.7968611,5.939508,23.05075425,0.4728875,0.96205101,6.492739,1.1961492
TEMP,1.07714,0.639056,1.9697359,0.44256899,0.5724166,6.3163031,5.39611,27.93219555,0.7034745,1.1136079,6.88538,1.2301072
TEMP,1.3304186,0.6558984,1.9598149,0.44215289,0.6333923,5.4246201,4.129815,32.498433,0.9513315,1.1587519,6.545194,1.1387748
TEMP,1.2454276,0.650974,1.9115829,0.44440899,0.5414817,4.9864291,4.117061,35.14104,1.2469116,1.1405485,6.150839,1.2539116
TEMP,1.1668579,0.7086067,1.8134409,0.43602409,0.49681608,4.9166601,3.839648,37.94633,1.4653248,1.089602,6.009557,1.1159636
TEMP,1.1124062,0.7867215,1.8191829,0.4516534,0.59993448,5.3783441,3.5443,39.46932,1.36241993,1.189496,5.35482208,1.2711557
TEMP,1.189189,0.8003013,1.9418399,0.4118731,0.70330148,5.2665791,3.463813,39.66073,1.36814093,1.242978,4.97990108,1.1765564
TEMP,1.1810973,0.8342126,1.9963639,0.3796104,0.65691118,4.5674451,3.613909,39.15958,1.36407193,1.051985,5.03180308,1.01408339
TEMP,1.1883003,0.8618088,1.6555911,0.3602143,0.65381338,4.039184,3.295066,38.8656,1.37885433,1.010684,3.90701738,0.95379479
TEMP,1.3125293,0.8418341,1.6030401,0.3139645,0.73883978,4.172331,3.246579,35.54915,1.41576003,1.2654302,2.89414138,1.10952689
TEMP,1.3374657,0.755466,1.6466658,0.3028078,0.73940238,4.5490909,3.832055,29.444491,1.57546903,1.4972011,2.06701138,1.07151129
TEMP,1.3895972,0.7017909,1.6527481,0.3235254,0.93569078,4.3276089,3.843453,25.186328,1.57271003,1.4751631,1.50052718,0.90673469
TEMP,1.2504292,0.7165467,1.5309526,0.3193744,0.91232178,4.3002039,3.846423,21.979328,1.38888853,1.33638582,1.40657468,0.96740609
TEMP,1.3156962,0.7701753,1.3818591,0.3728833,1.00004238,4.0102374,3.907784,19.041423,1.10640463,1.27027302,1.36474168,0.90373509
TEMP,1.3379352,0.7318194,1.4325351,0.4369343,1.1633977,4.3057004,3.679095,15.916783,0.96987763,1.27953092,1.01456768,1.06575009
TEMP,1.341261,0.7045652,1.5428073,0.5347375,1.0809209,4.2856314,3.641851,13.438547,1.0305702,1.11380542,1.0322488,1.10503009
TEMP,1.2938883,0.6660437,1.7278233,0.6100678,0.9899775,4.0753754,3.560832,12.817257,1.1883362,1.05315472,0.9904533,1.12951569
TEMP,1.348671,0.7469111,1.4642993,0.6165597,1.0188201,4.3595334,4.177192,12.174387,1.4104971,1.05292492,0.7410511,1.1463203
TEMP,1.238018,0.8094628,1.6434831,0.6290658,1.0734574,4.4569935,3.942128,11.766977,1.4454598,0.87968282,0.6812705,1.355183
TEMP,1.0534148,0.8464295,1.7270221,0.6239771,1.0567283,4.0180275,3.765505,12.254097,1.4383582,0.69424612,0.6052796,1.2654186
TEMP,1.0682565,0.8240472,1.6710574,0.5995685,1.0581573,3.7273755,3.181289,12.919906,1.2786492,0.66961512,0.4938876,1.2101546
TEMP,1.1110345,0.772277,1.7650483,0.597014,0.7803443,3.3948005,3.598633,13.152426,1.0785294,0.66396812,0.6074558,1.2100356
TEMP,1.0424741,0.6930323,1.7797317,0.6055157,0.6682872,3.5478605,3.766445,13.000696,0.99024767,0.7146145,1.1943273,1.1500227
TEMP,0.9897341,0.6502525,1.9037492,0.5500896,0.5609275,4.150305,3.787733,15.493521,0.99157747,0.7445394,1.2597773,1.0640954
TEMP,0.9409046,0.6541486,1.8038282,0.5302288,0.5602665,3.775755,3.79122,14.898637,0.88790347,0.7907311,1.5999963,0.8289279
TEMP,0.9164097,0.6160407,1.7026893,0.4082878,0.5974026,3.515368,4.315886,17.781513,0.87175547,0.73037213,1.8623991,0.5929561
TEMP,1.0572394,0.6561326,1.3794591,0.3395671,0.6254415,3.32581,4.415474,16.825103,0.61622317,0.92943673,1.9572916,0.8394025
TEMP,0.9456637,0.5523817,1.4764711,0.3370208,0.6778868,3.108233,3.862176,16.689723,0.34299817,1.05557353,2.5544158,0.9195629
TEMP,1.0203831,0.4962053,1.4789031,0.4242371,0.6483072,3.851152,4.225273,17.993703,0.24258463,1.10852413,2.7709731,0.7203746
TEMP,1.1677913,0.5126028,1.9458341,0.4776143,0.6142524,3.732404,4.428901,17.673133,0.25265643,1.10858453,3.225909,0.63492206
TEMP,1.1375225,0.4973742,2.9276598,0.4776143,0.6310883,4.970202,4.348913,18.165993,0.25265643,0.99300953,3.507771,0.62054166
TEMP,1.0278794,0.6140235,3.4920758,0.4253207,0.7761193,6.394877,3.945179,17.854894,0.31020623,0.98291753,3.934391,0.56437446
TEMP,0.9690655,0.6388373,4.2243499,0.4281437,0.7866044,6.98382,3.885688,18.371084,0.31076394,0.96136363,3.447607,0.69910436
TEMP,0.8459466,0.632269,4.5264809,0.4078274,0.7626941,6.97034,3.599371,16.726044,0.25595904,0.94452493,3.248173,0.72141316
TEMP,0.9366468,0.5796182,4.8877929,0.3816173,0.6203268,7.77196,3.670431,16.957368,0.42201804,0.86463853,2.8940598,0.70967206
TEMP,1.1257086,0.5746505,4.9600398,0.421412,0.5483935,8.087852,3.078841,14.26548,0.49459934,0.9115562,2.654322,0.71151436
TEMP,1.1310266,0.6353098,5.095908,0.4178962,0.603543,8.88866,2.8933482,13.649073,0.58668864,0.7985442,2.546458,0.59063436
TEMP,1.2817683,0.7563057,5.023488,0.4499457,0.6470061,9.037618,2.7166872,13.583363,0.64482024,0.8075652,2.001228,0.72523636
TEMP,1.2175787,0.7298093,4.7834375,0.3627294,0.6861637,8.985351,2.7711352,11.951263,0.65652528,0.7680346,1.8345659,0.93083166
TEMP,1.1866637,0.7150552,4.1108511,0.3110465,0.6519214,9.382936,2.6504952,10.759378,0.73017758,0.7344742,1.364212,1.0869546
TEMP,1.2318205,0.7664096,3.1996481,0.3050268,0.6724018,8.699313,2.5339492,9.889286,0.92028558,0.6991467,1.286686,1.1928346
TEMP,1.1919111,0.7614316,2.6291671,0.3351274,0.6383308,7.922509,2.4094582,10.141411,0.86176148,0.6018618,0.7544443,1.4397344
TEMP,1.3881094,0.7854072,1.9424151,0.3377208,0.6293669,8.023094,2.5044232,9.402665,0.8875131,0.6561186,0.6555687,1.6288054
TEMP,1.5741763,0.8483139,1.6751071,0.3479806,0.6786867,7.972327,2.5957012,10.702105,1.0124841,0.6632509,0.6681705,1.6335326
TEMP,1.5449517,0.9483885,1.5454511,0.3580764,0.6617534,8.071242,2.5798692,12.344455,1.0967151,0.6988212,0.6529621,1.6468837
