"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",2.4490514,5.737492,2.2656576,1.8630586,2.0559898,1.9431525,4.906944,1.6285526,1.80824601,0.9838784,0.48351483,2.0707735
"TEMP",2.9507804,5.59077,2.5288696,1.9693526,1.8691723,1.7889201,4.204225,1.6224106,1.38640921,0.8952144,0.53222923,1.8601151
"TEMP",3.2395895,5.162811,2.7154236,2.0199826,1.7248563,1.6582021,4.206912,1.5912159,1.08643651,0.9251106,0.65001553,1.9613085
"TEMP",3.2458255,5.094195,2.7844206,1.9107736,1.6879382,1.2195017,5.71903,1.2956621,1.18328411,0.8565562,0.63421553,1.9909565
"TEMP",3.1580235,5.303703,2.6238376,2.0299246,1.8166202,1.2695157,7.934796,1.1747412,1.2513211,0.8667052,0.96474053,2.1089085
"TEMP",3.2500135,5.449413,2.363606,2.0350666,1.8976093,1.3237829,8.282022,1.0747353,1.1943772,0.9945092,1.07560173,2.2027155
"TEMP",3.4107665,5.485413,2.5749878,2.222401,2.1397135,1.3578944,8.462369,1.0918819,1.0872684,1.0193828,1.22002473,2.2303907
"TEMP",3.0207235,4.9868225,3.0135224,2.656303,2.3288358,1.3904865,7.910729,1.000209,1.0002863,0.9717927,1.12078463,2.0463577
"TEMP",2.8728615,3.6982675,2.8841334,2.736617,2.0040328,1.2550355,7.56265,0.8767183,0.4446515,0.950458,1.17131213,1.7191197
"TEMP",2.9074242,3.8204575,2.7184386,2.607561,1.5902318,1.010756,6.907939,1.0265027,0.4593406,0.8997407,1.2437811,1.8482668
"TEMP",3.0118868,3.2061975,2.5076301,2.570259,1.4460012,0.8492894,7.09125,1.3401127,0.9385922,1.1550238,1.2153663,1.8964237
"TEMP",2.9167218,3.7487675,2.5160451,2.85636,1.5563487,1.0514678,7.65156,1.4546367,1.0166296,0.9794534,1.2283821,2.1373181
"TEMP",3.0432508,4.0246405,2.4046181,2.881978,1.5095562,1.0181668,7.492073,1.6675658,1.0113125,1.2862702,1.1739306,2.1003451
"TEMP",2.8439398,4.6578635,2.2273181,2.7472177,1.6022849,1.1148512,5.530085,2.2782596,0.9423556,1.5774572,1.2798156,2.0700701
"TEMP",2.6850328,5.3060065,2.0298681,2.6079845,1.4623939,1.0311797,3.977587,2.5337625,1.0445877,1.4451079,1.2685676,1.7372436
"TEMP",2.6557388,5.5328375,2.0602459,2.6225065,1.5153439,0.9392529,3.936922,2.6884324,1.2973927,1.3798429,1.3811276,1.5189112
"TEMP",2.3495912,5.6995555,1.8911546,2.464386,1.4209329,0.884013,3.4162974,2.7885933,1.3785495,1.3732114,1.3594086,1.5690911
"TEMP",2.2374412,5.927069,1.452037,2.141042,1.4768129,0.7619972,3.4167524,3.0857293,1.6086136,1.4519887,1.3442325,1.8017561
"TEMP",2.1518634,6.250575,1.106383,1.994664,1.3232803,0.8285179,4.0616454,3.0358745,1.6534258,1.4919915,1.2707371,2.0187571
"TEMP",2.1616266,6.381473,1.063342,2.258071,1.2616674,1.0804824,4.0446338,3.1541495,1.7634263,1.4776929,1.2720971,1.8689508
"TEMP",2.1282886,6.268167,1.1475575,2.411273,1.317532,1.1137548,3.4535458,2.8527365,1.3775203,1.2262071,1.5065989,1.8458791
"TEMP",2.1091316,5.6340946,0.77153503,1.9105762,1.1960486,1.1738208,3.4992568,2.5773375,1.5133527,1.4351255,1.6218007,1.5819491
"TEMP",1.6807555,6.1361426,0.69971403,1.7347002,1.4278511,1.1306885,3.7222978,2.6312945,1.5059096,1.1927775,1.6631832,1.5950831
"TEMP",1.7235395,5.2461467,1.02917103,1.9872845,1.4195381,1.0523664,3.7363608,2.4262695,1.9314815,1.0056985,1.4903044,2.0103261
"TEMP",1.7156285,4.7281557,1.08148103,2.019381,1.4305511,1.0466185,3.2042628,2.11821607,1.7537555,1.2585408,1.3830344,1.94574513
"TEMP",2.0457855,4.059627,1.22699583,2.201583,1.4172001,1.0279063,3.4463248,2.05227607,1.7693755,1.4553458,1.4923514,2.38708553
"TEMP",2.3017771,4.029764,1.49200213,2.190028,1.4695311,1.1076105,3.5067244,1.95211517,1.8490675,1.6642551,1.4456344,2.43443353
"TEMP",2.4193991,3.7769264,1.82691073,2.138519,1.2286229,1.2143273,3.7145304,1.73575377,1.6153111,1.6201439,1.6264366,2.36141753
"TEMP",2.6543709,3.5699014,1.80484373,2.115991,1.3756125,1.2415996,3.1755814,1.78019787,1.6109514,1.5799201,1.938941,2.12066053
"TEMP",2.9255409,3.2032974,1.98260853,1.86334,1.4205073,1.3361866,4.993039,1.55672087,1.6436204,1.67541,2.1029622,2.52770683
"TEMP",3.0360969,3.6987234,2.00927153,1.878583,1.3231228,1.3503948,6.252817,1.48922887,1.5355228,1.7710788,1.9502042,2.49929323
"TEMP",2.7888669,4.3005658,2.147199,2.1872518,1.6171212,1.6284148,5.918157,1.91636487,1.7180598,1.7787538,1.8488456,2.76754623
"TEMP",3.234907,3.6694298,2.227088,2.3251988,1.4280502,1.6978591,5.839344,1.70710357,1.8574347,1.7919578,1.8316476,2.69890663
"TEMP",3.278322,3.9727737,1.935986,2.1205745,1.4249432,1.8150992,6.368366,1.37412157,1.6423537,1.7653898,2.0339994,2.46830363
"TEMP",3.336402,3.5559137,1.967651,2.2757322,1.4260672,1.817758,6.687119,1.508035,1.8368327,1.4747258,2.2495364,2.7606421
"TEMP",3.099904,3.9068884,1.950815,2.1638842,1.3576682,1.8445505,6.411769,1.820134,1.6418854,1.2130135,2.1625384,2.3675671
"TEMP",3.024219,4.2173094,2.061885,2.3420207,1.2881792,1.9742399,6.566811,2.3003309,1.5988164,1.0322549,2.1241809,2.4792681
"TEMP",2.844264,4.490873,1.802838,2.1336267,1.3661604,2.2216749,6.2197552,2.5745613,1.9089628,1.1388488,1.9947863,2.5714191
"TEMP",2.862849,4.377033,1.7536488,2.0603517,1.3573184,2.3916129,7.0855002,2.7518777,2.1967971,1.117426,1.8207053,2.5201063
"TEMP",2.591877,4.865657,1.8084838,2.0541267,1.3345354,2.2550669,5.7633052,3.2832197,2.0529811,1.0330895,1.7319153,2.4257673
"TEMP",2.578151,5.227344,1.7569588,1.8116717,1.2907407,2.6682109,4.7511152,3.5145797,1.9920911,0.9182921,1.8154033,2.4734266
"TEMP",2.596626,4.656684,1.6686308,1.5854537,0.995402,2.7024959,4.9141182,3.4910367,1.6926901,0.715764,1.7828531,2.3242436
"TEMP",2.228634,4.585058,1.6539428,1.3612407,1.088522,2.7593559,5.0739642,4.162711,1.8295851,0.57960591,1.756792,2.5086852
"TEMP",2.382444,4.551094,1.6985958,1.28990998,1.147024,2.7535559,4.4913644,4.0635861,1.8365621,0.64439291,1.5497092,2.2818712
"TEMP",2.794587,4.3859086,1.7363518,1.21255798,1.460628,3.1233185,3.8555118,4.1471451,2.2708491,0.69921951,1.1425211,2.2945492
"TEMP",2.59349,4.4839496,1.6845648,1.31048698,1.69651,3.269304,3.6912868,3.7725683,2.3418664,0.78591081,1.0926641,2.2477811
"TEMP",2.470591,4.5074686,1.4845138,1.37164098,1.659609,3.554421,3.4180138,3.4664553,2.2555034,0.87325741,1.2134756,2.0038412
"TEMP",2.601179,5.5325566,1.6347048,1.40976288,1.676303,3.757498,3.6727096,3.1114503,2.0002627,1.05889141,1.1564071,1.5445498
"TEMP",2.581741,5.6064406,1.6537303,1.78574888,1.827975,3.961519,3.1406066,2.9341339,1.8484977,1.10020661,1.0467363,1.6003186
"TEMP",2.780893,4.8581396,1.4773281,1.95183488,1.9506471,3.861978,2.7156986,2.2805989,1.8731922,1.15553111,0.97624,1.3403076
"TEMP",2.696925,4.8638996,1.6404671,1.84934128,2.0797113,3.676,2.9278516,2.0257529,1.9112943,1.30614051,0.7403318,1.7676556
"TEMP",2.548753,4.7923901,1.6392282,1.76385858,2.189283,3.1672968,2.2621626,1.684234,1.8238594,1.49167661,0.7241439,1.9920036
"TEMP",2.735043,4.9619371,1.513545,1.75164048,2.0390748,3.0894728,1.7705016,1.0007696,1.5295724,1.4935282,0.772981,2.0289326
"TEMP",2.714202,4.9336341,1.637882,2.0052845,1.873235,2.9801269,2.1268604,0.9757735,1.2685597,1.4076002,0.8766668,1.9471056
"TEMP",2.294295,5.7228845,1.5204636,2.0035415,1.562018,2.8561289,2.44396,0.7500165,0.7142174,1.4088939,0.9247929,1.6703298
"TEMP",2.354562,5.5260655,1.5350486,2.0621845,1.2975532,3.0755009,2.4121916,0.8527143,0.6050893,1.5498149,1.0674029,1.8727149
"TEMP",2.699342,4.9883985,1.3324716,1.9646275,1.3058242,2.6690379,2.6823766,0.659994,0.6226819,1.6440879,1.4411509,2.0385198
"TEMP",2.939018,3.9903945,1.1661196,2.1285656,1.2114707,2.4159379,2.5180296,0.922053,0.9865916,1.4397889,1.631112,2.0607633
"TEMP",2.836014,4.4469905,1.2981123,2.0111766,1.2044457,2.3306519,2.1517079,0.9341091,1.1019246,1.6967768,1.9012428,1.9794729
"TEMP",2.58042,4.9304505,1.3142894,1.8929576,1.0676546,2.4502409,2.1556039,1.0275041,1.3397391,1.626993,2.2231791,2.1426349
"TEMP",2.588378,3.9506019,1.1495644,1.8899705,1.0159291,2.2447489,1.7983969,1.1473181,1.3665729,1.895947,2.4037273,2.0743739
"TEMP",2.964185,3.9502821,1.4513333,2.1553702,1.1458301,2.3460701,1.8816241,1.049256,1.4125327,1.941619,2.467754,2.1360249
"TEMP",2.897359,3.7197341,2.0427885,2.2329263,1.2532853,2.3722451,2.9168541,0.9920804,1.5934607,2.1004115,2.502233,2.0084889
"TEMP",2.719526,3.5108936,1.7626416,2.0443553,1.3558421,2.3111934,3.5124981,1.2539464,1.6764019,2.0955514,2.463788,1.980402
"TEMP",2.6252041,3.0583906,2.042785,2.1491873,1.4224291,2.1716524,3.1654241,1.2845403,1.6975419,2.0705141,2.4376309,2.0588378
"TEMP",2.5096321,2.9703526,2.163665,1.9383343,1.4980289,1.8028392,3.9980245,1.1197993,1.765433,1.9561241,2.3050119,1.9163968
"TEMP",2.1550851,3.6796186,2.797517,2.0762663,1.4176181,1.7535045,4.6377195,1.5866476,1.8457494,1.9633921,1.9109719,1.8326068
"TEMP",1.7291751,4.0007786,3.200275,2.0270313,1.430229,1.498299,4.6264155,1.7287376,1.7087304,1.9546461,1.8702489,1.8556487
"TEMP",1.6988891,3.4121249,3.198144,1.7857969,1.1571073,1.261289,4.9194732,1.7327216,1.5547054,1.6746996,1.8739159,1.9850361
"TEMP",1.7994891,3.2121539,3.2191611,1.8436659,1.2485784,1.147189,5.2804352,1.64684938,1.4354304,1.7559874,1.5868719,1.8004362
"TEMP",1.7557455,3.3386905,3.143387,1.9814576,1.3878839,1.0991564,5.5602612,1.43356188,1.9132901,1.4767874,1.4525556,1.6368452
"TEMP",1.2781063,3.6444808,2.922013,1.9232916,1.2580339,1.1060134,5.833791,1.63304188,2.1323912,1.2128515,1.4271223,1.2675245
"TEMP",1.2248783,3.4497092,2.3292954,1.8276794,1.1605605,1.2593754,4.926978,1.65938508,2.0444225,1.2418075,1.3714703,1.2530745
"TEMP",1.2399913,3.7482217,2.4458183,1.8819944,1.0950511,1.2528547,4.070864,1.51842408,2.120821,1.4163196,1.4629563,1.2958414
"TEMP",1.2092689,3.7967637,2.2854203,2.1993264,0.9984194,1.1952127,4.950036,1.87358618,2.1871363,1.5120756,1.4360561,1.3376944
"TEMP",1.2183379,3.7749747,2.1239582,2.1296679,0.8470792,1.2100656,4.502807,2.23202818,2.5853563,1.5228526,1.2467933,1.2947191
"TEMP",1.2463109,3.0392597,1.8079782,1.8413915,0.929777,1.2970083,4.225739,1.89722718,2.7836523,1.4559646,1.4392113,1.2477651
"TEMP",1.2027996,2.9691497,1.4846352,1.7413213,1.0231826,1.3128375,5.230084,1.64417418,2.5241239,1.4186774,1.5846433,1.2493491
"TEMP",1.1687306,3.1170404,1.5588222,1.8087547,1.1282653,1.1689821,5.008217,1.89261548,2.3847557,1.3986943,1.25994135,1.3695311
"TEMP",1.0644765,3.3958394,1.6067372,1.6546917,1.1900343,1.0542054,5.512812,2.0222637,2.5465597,1.3137778,1.35575235,1.728451
"TEMP",1.1245751,3.8888114,1.8038243,1.7627387,1.0259534,1.172448,5.538841,2.2474122,2.7278147,1.3856688,1.30701905,1.59871
"TEMP",1.4699703,3.5708566,2.1520363,1.7432897,0.936681,1.139761,5.644968,2.3560632,2.5438237,1.6276407,1.49920735,1.6627957
"TEMP",1.5160233,4.0106662,2.3986409,1.9583589,0.9350559,0.927432,6.646801,2.541785,2.5790384,1.4405782,1.41274535,1.6199547
"TEMP",1.4295124,3.7062549,2.4204089,1.9901939,1.0846613,1.1276323,7.179452,3.198417,2.4679061,1.2793637,1.26121815,1.5262714
"TEMP",1.4028349,3.6021999,2.3903639,1.4131602,1.159528,1.4426813,6.624503,3.2274,2.4241681,1.2370787,1.31040865,1.6347484
"TEMP",1.6684299,3.8812189,2.669424,1.4138359,1.2179877,1.4476401,6.377756,2.9405054,2.1028451,1.1920167,1.44548445,1.5892066
"TEMP",1.8384979,3.6904663,2.889823,1.4026412,1.2296017,1.3916931,5.744944,3.0768994,1.9065381,1.0545534,1.15065485,1.6565346
"TEMP",1.9670822,3.9073913,2.879643,1.6855934,1.4300047,1.3970281,5.388358,3.1718704,2.3688845,1.0772206,0.91063275,1.6168397
"TEMP",2.1273172,4.3090913,2.6928468,1.6538493,1.6709777,1.8056515,6.082956,2.8688883,2.6172767,1.1428384,1.1293447,1.5058717
"TEMP",2.1739004,3.7309033,2.7111738,1.7235273,1.6612997,2.4175352,5.727078,2.9589053,2.5985327,1.1252516,1.1855337,1.1272714
"TEMP",2.1024787,3.1494063,2.8679998,1.4942719,1.60508747,2.4393352,5.221191,2.8073913,2.2223027,0.9196545,1.5854273,1.0375655
"TEMP",1.8312057,3.4870921,2.5445538,1.3517905,1.89637987,2.293449,5.838127,2.5578773,2.4157737,0.6827426,2.0203013,1.0016845
"TEMP",2.0445947,3.4803581,2.2823669,1.08883402,2.11228437,2.19268027,5.450887,2.4176325,2.5942567,0.7439238,2.1542523,1.1746555
"TEMP",2.0570398,3.8455744,2.5368849,1.04875102,2.05909737,2.09498627,4.8102395,1.6731777,2.802561,0.8043123,2.2130285,1.1782368
"TEMP",2.0950286,3.8748754,2.8828169,1.04393372,2.26049137,2.10973427,4.5979425,1.4602067,2.926745,0.7322029,2.1484133,0.9530786
"TEMP",1.7553413,3.5869274,2.6369839,1.03851892,2.37926287,2.27200877,4.6170515,1.9465473,2.975966,0.6665992,2.0967833,1.1561057
"TEMP",1.5589093,3.626567,2.0661628,1.19017402,2.35109887,2.21334527,5.3116925,2.1191023,3.343999,0.6334459,2.1210517,1.2695507
"TEMP",1.8544023,2.8443586,1.9575972,0.93509132,2.25206887,2.15762437,5.3068445,1.9887203,3.566152,0.6824979,2.2065648,1.3847336
"TEMP",1.9368233,2.3527136,1.9668627,0.93336312,1.87409576,1.86952537,5.2041275,1.9841458,3.3676528,0.7378957,2.0411731,1.2957416
"TEMP",1.9825442,2.6706086,1.9984677,0.89431912,1.85071276,1.30896547,4.6133657,1.7900043,3.5490228,0.7290984,1.843038,1.3755019
"TEMP",2.0992109,3.2368566,1.8601037,0.99201552,1.87988489,1.22302347,4.6762061,1.6892026,3.6598568,0.8720795,1.42948644,1.374894
"TEMP",1.9809762,2.9877556,2.0196007,0.94882272,1.70232989,1.32520367,4.0475751,1.7054225,3.4602588,0.9406253,1.03083144,1.283253
"TEMP",1.5967643,2.6209107,2.0260161,1.0084432,1.65641689,1.4341534,3.6482771,1.8508963,3.2436792,1.0019996,1.29437144,1.176714
"TEMP",1.5617233,2.2410411,1.7343201,1.0008652,1.57584319,1.4345084,4.6356676,2.1925801,3.1216802,1.2000286,1.29097844,1.282834
"TEMP",1.6592863,1.9126233,1.3670601,1.0816082,1.27377159,1.2706954,4.7365636,2.0234366,3.1571082,1.1987056,1.41911144,1.5219062
"TEMP",1.7549296,1.7426474,1.270708,1.1801218,1.10689029,1.1314747,5.1673776,1.7376586,3.0461862,1.3185193,1.44121344,1.383599
"TEMP",1.6834531,1.8252084,1.6699081,1.0537031,1.01867099,1.2763652,4.8203856,1.4207276,2.5943467,1.3249291,1.66825364,1.258304
"TEMP",1.2665656,2.1699348,1.7519457,1.4849088,0.94732999,1.5452724,4.1397296,1.3963999,2.1207917,1.1980948,1.73836764,1.217196
"TEMP",0.93378,2.2156258,1.7131725,1.6562651,0.9535818,1.5748294,3.4033936,1.4514227,2.0996852,1.1529148,1.72632484,1.2152479
"TEMP",1.051489,2.3438068,2.0369495,2.0039381,0.9681108,1.8083073,4.2868264,1.5892702,1.7427402,1.1676465,1.76867594,1.1769833
"TEMP",1.127128,2.2764778,2.2442675,2.1523611,0.9911328,2.0322643,4.309949,2.0188879,1.6291282,1.1418385,1.8346892,1.2793951
"TEMP",1.1845411,3.0554178,2.0936485,2.3248823,0.8696179,2.3655463,4.498889,2.447173,1.8226252,1.0867914,1.570453,1.4242951
"TEMP",1.288393,3.5231087,2.267629,2.4517893,0.7008986,2.3899953,4.964918,2.721786,2.1359688,0.9948722,1.181227,1.3473991
"TEMP",1.4899948,3.7649573,2.417647,2.4322068,0.7264146,2.5011473,4.563372,2.893814,2.1219218,0.7094332,1.24779,1.3523251
"TEMP",1.5877778,4.0792921,2.3582512,2.4423458,0.8075492,2.4845573,4.621117,2.9465507,1.8503647,0.7712686,1.421241,1.2352991
"TEMP",1.7508068,4.180286,2.7620793,2.27441619,0.9086045,2.551984,4.341141,2.8733297,1.7560935,0.59938415,1.538111,1.2156436
"TEMP",2.1240153,4.092605,2.4310858,2.53446689,1.0037258,2.519485,4.711966,2.7257912,1.6902342,0.66880385,1.3294629,1.3102676
"TEMP",2.1763228,3.7887955,2.4819158,2.04508489,1.1673328,2.69038,4.729398,3.0663959,1.6809912,0.69438345,1.3300269,1.5057106
"TEMP",2.3857774,3.9308205,2.4714469,2.24979689,1.3169651,2.5516455,5.659492,3.0070654,1.7025606,0.73410245,1.3979544,1.4865875
"TEMP",2.4226274,3.6924985,2.1427099,2.11686289,1.2331105,2.4080325,5.365314,2.883382,1.7637066,0.84794535,1.3089657,1.5133001
"TEMP",2.4856384,3.2314275,2.0042579,2.17413889,1.2644572,2.3384585,5.2903964,2.812696,1.4885694,0.71202645,1.3385546,1.3996857
"TEMP",2.4549461,2.9091705,1.8617061,2.04183149,1.22491138,2.1898675,4.6502674,2.585914,1.3574224,0.89783465,1.4888388,1.3077109
"TEMP",2.4533701,2.5448895,1.9701781,2.08041849,1.34041768,2.2567245,3.9632684,2.492204,1.4610874,1.12987585,1.5367895,1.3471889
"TEMP",2.4194021,2.9856955,1.7702602,2.05243069,1.39670538,2.055249,3.6367694,2.521221,1.4876174,1.18520785,1.6141755,1.25286
"TEMP",2.2553327,2.8179305,1.7880925,2.27553069,1.41126538,1.846557,3.7268494,2.4913741,1.7045285,1.25066385,1.6085635,1.193006
"TEMP",2.3137557,2.9365865,1.397136,2.4285303,1.42205838,1.864452,4.0840084,2.5549781,2.0993667,1.3129068,1.4386925,1.3349077
"TEMP",1.9314596,3.5517065,1.6486415,2.2817993,1.39871928,1.84335,3.9059054,2.7709266,2.7157155,1.3607039,1.3870487,1.2576777
"TEMP",2.3327456,3.929219,1.45811461,2.6017103,1.21230128,1.4108103,4.1247644,2.7637656,3.1370005,1.3599229,1.2618357,1.0405193
"TEMP",2.3064946,4.187807,1.87097041,2.3063373,1.11559738,1.5684728,3.3662454,2.9930869,3.2492448,1.3354869,1.174929,1.1477655
"TEMP",2.1102761,4.445923,2.26256341,2.0847803,1.09744088,1.516267,3.2629164,3.0412985,3.4904038,1.2797227,1.2212209,1.1275832
"TEMP",1.8301961,4.47495,2.47500141,1.9063743,1.15253818,1.2570745,3.56651,2.6669457,3.581318,1.4353766,1.3095423,1.2120296
"TEMP",1.958905,4.292344,2.47349011,2.2377917,1.1684678,1.2832215,3.846194,2.4475294,3.5089477,1.3597176,1.2205574,1.2524774
"TEMP",1.790953,4.204067,2.45670511,2.1132817,1.0222019,1.5184995,4.758682,2.1085707,3.0932527,1.1159161,1.3709117,1.2077978
"TEMP",1.706072,3.749017,2.42859641,2.1176635,1.0511599,1.5157484,4.930524,1.5614868,3.1062527,1.1485461,1.2924337,1.3078707
"TEMP",1.9593504,3.699552,2.42082271,1.9985645,1.1103039,1.55586,5.072184,1.7978675,3.0397057,1.1066981,1.1588477,1.4159697
"TEMP",2.0528284,3.709504,2.41816351,1.9598875,1.3035589,1.904656,4.995001,1.8280955,2.638158,1.0538782,1.1655127,1.3323927
"TEMP",2.3047465,3.0589338,2.29732651,1.7877614,1.317561,2.313997,4.5375191,1.9636495,2.3238,0.92885118,1.2016708,1.3632117
"TEMP",2.3677815,3.1231638,2.5333224,1.6548494,1.362713,2.8339557,5.0081991,1.8382245,1.756925,0.93133268,1.2562058,1.4434471
"TEMP",2.2919795,3.5073178,2.3118294,1.5862645,1.6277399,2.6905019,5.9355841,2.1608255,1.69951,0.85251708,1.2685323,1.5886361
"TEMP",2.2723828,3.3077048,2.0183724,1.4910933,1.686241,2.7786757,6.5330481,2.5243233,1.383765,0.84636658,1.274502,1.5900021
"TEMP",2.3729758,3.3835908,1.5018859,1.5163273,1.6368641,2.8919842,7.1030761,2.6682571,1.329847,0.70268888,1.392688,1.6709021
"TEMP",2.3081338,3.3109788,1.961376,1.161741,1.9906542,3.0285992,7.7425431,3.0966764,1.4517583,0.60057928,1.3425935,1.8014061
"TEMP",2.9834268,3.3595148,1.983352,1.332279,1.97123917,3.1070332,7.2476841,3.2468291,1.3603673,0.57211165,1.1698107,1.7429708
"TEMP",3.1335018,3.2911018,1.9609889,1.3238607,1.93481917,3.1668121,7.1154981,3.328547,1.2486608,0.64002165,1.1272297,1.6310694
"TEMP",2.9681048,3.5401928,2.0069951,1.177937,1.76036647,3.2988375,7.4717081,3.293907,1.4329968,0.59645895,1.2612397,1.5281314
"TEMP",2.5792072,3.3167931,2.0963758,1.1339274,1.47477557,2.8529738,7.7803391,3.162068,1.5257245,0.69613535,1.2005284,1.5177794
"TEMP",2.4454462,3.3427098,1.9514173,1.2738315,1.45831887,2.6972618,7.7467128,3.16701,1.5198555,0.87627437,1.2449752,1.3499254
"TEMP",1.9117822,3.1012288,1.72041403,1.0640611,1.31162277,2.3064288,6.998442,3.236887,1.6330425,0.92382457,1.2342832,1.2886244
"TEMP",1.9089182,2.4693948,1.86800103,0.9832487,1.02484207,2.5419966,6.778654,2.855777,1.6663695,0.98619617,1.4187214,1.3772714
"TEMP",2.0949264,2.2801398,2.14725503,1.0848199,1.18832207,2.4795166,6.116019,2.447885,1.7700455,1.14040987,1.5913475,1.4052097
"TEMP",2.3754104,2.0620619,2.48023053,0.9668362,1.34269097,2.4682506,5.737239,2.3060673,2.3941875,1.34807057,1.4370455,1.2847324
"TEMP",2.4846404,2.1035479,2.11859553,1.3298275,1.11027397,2.2565386,5.300059,1.8634458,2.2917765,1.39950617,1.4836451,1.1751074
"TEMP",1.8286883,2.6313509,1.83393243,1.7292745,1.2272979,1.8938926,5.072572,1.8849538,2.4912965,1.4686798,1.5641229,1.2600013
"TEMP",1.5572443,2.9668859,1.97497013,1.8115323,1.1732072,1.8202525,5.072572,1.9022458,2.595176,1.3001555,1.5590719,1.3712087
"TEMP",1.423078,2.7673239,2.27835513,2.13211,1.1858535,1.622725,4.723205,1.7581118,2.26110113,1.3660762,1.3975479,1.3460061
"TEMP",1.3834056,3.1629076,2.78567413,2.4620016,1.2225221,1.54542017,4.257897,2.0805768,2.49115313,1.3091321,1.5111652,1.3793031
"TEMP",1.5406386,3.7974591,3.44067363,2.4790996,1.1660622,1.20074577,4.5787552,2.3389118,2.63418413,1.3178061,1.5036319,1.4119152
"TEMP",1.9049266,3.5646227,3.9483359,2.5462291,1.1429112,1.19675077,5.521455,2.1163028,3.11137213,1.2432078,1.3989626,1.3444121
"TEMP",2.0542566,3.2432329,3.7113889,2.6843614,1.3212189,1.32213377,5.505676,2.2309158,3.48094013,1.2921568,1.2937006,1.0486151
"TEMP",1.9451706,3.4867439,3.3481689,2.8901094,1.1366859,1.45206377,5.282163,2.4350998,3.32713253,1.1478343,1.2902516,0.9923799
"TEMP",1.6060881,3.8167678,3.2064529,3.0138521,1.0396169,1.40415617,5.075181,2.5589225,2.64859843,0.9818784,1.1844851,0.93253118
"TEMP",1.5828191,3.8111768,3.3604139,2.6110086,1.1302299,1.24776417,4.747427,2.5393056,2.80469443,0.8960093,1.2516239,0.95694418
"TEMP",1.9326972,3.5832988,3.487642,1.93989672,1.1632419,1.17422897,4.943693,2.4699636,3.19097943,0.8431885,1.1675798,0.93689488
"TEMP",2.2225072,4.0746708,3.4046988,2.02041172,1.3559426,1.35333077,5.633792,2.3631836,3.05446483,0.8180299,1.0947658,1.01456688
"TEMP",2.7384705,5.1392258,3.4159368,1.89111672,1.641774,1.57035327,5.753714,2.2881078,3.1552457,0.6823706,0.9598938,1.19998648
"TEMP",2.9795775,4.7466126,2.9435158,1.67852672,1.5816206,1.8211038,5.862383,1.7963174,2.8855568,0.7746087,0.8794376,1.37773948
"TEMP",2.7073401,4.3994176,2.2505489,1.56498842,1.6929302,2.0404182,5.492262,1.5183894,2.4963519,0.9383207,0.8943959,1.78373038
"TEMP",2.4032331,4.491586,1.8917569,1.72861932,1.7352167,1.974054,4.628607,1.4138046,1.9038369,1.110991,1.1637692,1.93204548
