"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",1.2427391,1.3571595,1.074477,2.0635156,1.6152837,2.4204917,2.4043438,1.428855,1.153177,1.9543594,1.2217229,1.5812823
"TEMP",1.6201935,0.9801859,1.168555,2.0535279,1.4997847,2.429376,2.4572688,1.578727,1.6145879,2.0811084,1.163632,1.3543103
"TEMP",1.8537155,0.8730659,1.2192819,2.1387169,1.2043424,2.399551,2.4204788,1.6090895,1.3694566,2.1295414,1.107093,1.0205775
"TEMP",1.7299541,0.8508393,1.1801264,2.5097806,1.1781844,2.200694,2.7526058,1.5258105,1.6668626,2.1692424,1.4921868,0.9713344
"TEMP",1.7349901,0.7921917,1.2561467,2.3624776,1.1751014,2.018023,2.9239878,1.5611915,1.5957995,2.3027124,1.5428255,1.1947151
"TEMP",1.6317663,0.8474697,1.1030693,2.2725316,1.5032113,1.7039827,2.7431695,1.6768545,1.630607,2.5250364,1.6455237,1.4043061
"TEMP",1.6938417,0.9219617,1.1724686,2.2489106,1.5763873,2.1614927,2.4219716,1.7921479,1.612396,2.636572,1.725029,1.3745908
"TEMP",1.7927177,1.2185621,1.1719106,2.263049,1.6251542,2.7160848,2.1041186,1.8412279,1.5387863,2.536815,1.785961,1.7579112
"TEMP",1.6377069,1.3613943,1.1749176,2.320405,1.5721732,2.8650408,2.2110396,1.918918,1.6493552,2.550337,1.651044,2.0703152
"TEMP",1.5759649,1.3430343,1.2171246,2.206648,1.7130502,3.1528849,1.9983822,1.7705178,1.6646883,2.695294,1.6077774,2.0743432
"TEMP",1.4614234,1.3046014,1.3204624,2.545122,1.7390589,3.0126079,1.9233262,1.4134138,1.6328465,2.571278,1.6580174,2.0819182
"TEMP",1.3879554,1.35555,1.3028404,3.2682676,1.8390819,3.0451307,1.7913572,1.2131455,1.1408998,2.223092,1.785371,2.2286682
"TEMP",1.2057444,1.3052047,1.6498741,3.4189506,1.805734,2.9564227,1.7792558,1.2368425,1.1668955,2.1335952,1.54655,2.365695
"TEMP",1.7123828,1.5649455,1.6836803,3.2255426,1.7302825,2.8429607,1.3760628,1.3266125,0.7752885,2.1333672,1.280277,2.6768421
"TEMP",2.0203448,1.9347041,1.6148453,2.9224041,1.8497085,3.0289187,1.1247802,1.3731365,0.8532126,1.9575792,1.5927201,2.6868301
"TEMP",2.1991506,1.9580091,1.6279423,3.0388671,1.5976095,3.363307,1.1302577,1.1438256,0.910278,1.7363842,1.7801601,2.3892871
"TEMP",2.5853387,1.9418231,1.7100553,3.4147315,1.6536645,3.025879,1.4322656,0.9451147,0.940632,1.7623112,1.7936481,2.601665
"TEMP",2.4568117,1.7794081,1.7527883,3.380768,1.5838605,2.696399,1.6459656,1.0790657,1.2901767,1.8896062,1.6113009,2.396738
"TEMP",2.7673475,1.7158717,1.7685203,3.231247,1.4358782,2.624046,1.5098405,1.0122291,1.5539897,1.8003412,1.5116331,2.081235
"TEMP",3.1488195,1.9175816,1.8271743,3.113275,1.2544125,2.57342,1.5196348,1.0728194,1.6224239,1.8741642,1.504893,2.208418
"TEMP",3.333315,2.1041783,1.8806983,2.857553,1.4047015,2.312474,1.5645468,1.0403597,1.8092587,1.7986086,1.453131,2.217865
"TEMP",3.374844,2.3788093,1.7355074,2.449618,1.3475055,2.528588,1.5401539,1.145886,1.8843247,1.6692128,1.3777121,2.046498
"TEMP",3.510455,2.6064786,1.3666535,2.0596244,1.6814097,2.404073,1.8367795,1.204399,2.0672213,1.6948126,1.3633128,1.9470963
"TEMP",3.217245,2.4407366,1.3276064,1.9864934,2.0462422,2.528254,1.7777695,1.0593426,2.0584525,1.4951747,1.3241768,1.5866072
"TEMP",2.925763,2.0681297,1.5114734,1.9896416,2.0384592,2.308178,1.9107871,1.0522536,2.0710925,1.5350037,1.1690558,1.6342772
"TEMP",3.018861,2.1202597,1.5467278,1.8193419,2.2302382,2.222512,2.0327189,1.1847425,2.1861085,1.5022833,0.9547503,1.6536112
"TEMP",2.654019,2.2371757,1.3846559,1.5153739,2.0206292,2.206757,1.7707279,1.2127455,2.3603565,1.3329588,0.8767181,1.4335267
"TEMP",2.946149,2.1940137,1.3510919,1.6088704,2.274632,1.951198,1.3732844,1.0344795,1.9469817,1.1676297,0.9600034,1.3071653
"TEMP",2.771625,2.2664701,1.8841879,1.9006854,2.3423953,1.990465,1.3533082,1.3736771,1.7386217,1.0764532,1.0836782,1.4402973
"TEMP",2.388914,2.3401211,1.8867689,2.0549864,2.602111,1.7620403,1.3653437,1.50177,1.7011161,0.7237436,1.0712983,1.2336019
"TEMP",2.416804,2.2040141,1.7721699,1.6778937,2.3881252,1.6114161,1.3809257,1.5127715,1.4586338,1.0952792,1.0117914,1.4604049
"TEMP",2.1098838,1.9315797,1.8611898,1.4712387,2.4679672,1.4330831,1.5045936,1.5244665,1.4019885,1.318578,1.1892493,1.5595999
"TEMP",1.8766825,1.8132877,2.1320067,1.9984153,2.1505964,1.4260321,1.2710496,1.3861366,1.1397851,1.446357,1.3419386,1.7947606
"TEMP",1.8788955,1.8347117,2.2094401,2.4878673,1.9775724,1.2636601,1.2097486,1.422857,1.2070339,1.5188914,1.3943686,1.9546227
"TEMP",1.7707048,2.0322386,2.3002061,2.6021206,1.9191814,1.4312871,1.3079136,1.2853556,1.1687863,1.6291424,1.5883876,1.8063777
"TEMP",1.6226868,2.0173016,2.4423411,2.9380453,1.7188834,1.5848871,1.3110116,1.2340526,1.0379553,1.6071547,1.7407161,2.0783687
"TEMP",1.7972108,1.9849706,2.4736197,2.8947388,1.6489676,1.9017631,1.4661336,1.4587905,0.8081498,1.6490839,1.6918168,2.2367262
"TEMP",1.5523088,1.9917086,2.3789279,2.8443898,1.4950976,1.9838714,1.6241561,1.6325305,0.9022846,1.754569,1.8169017,2.2377897
"TEMP",1.5161068,2.1304926,1.81949,2.9113938,1.4375548,1.9160924,1.6709234,1.3108449,1.2089506,1.7401683,1.8106607,2.0182188
"TEMP",1.7481698,2.3276206,1.87435,3.0867768,1.3852838,1.9377026,1.831349,1.2681399,1.4860282,1.791995,1.9079176,2.0890982
"TEMP",2.2567038,2.3796946,1.8854731,3.0494804,1.5848616,1.9307406,1.820272,1.3471771,1.8041665,1.919387,2.0658305,2.0286262
"TEMP",2.512103,2.423379,2.2060471,2.9936624,1.3723903,1.8664505,1.6125832,1.3389511,1.9537965,2.015001,1.8870484,1.9306182
"TEMP",2.8236763,2.466041,2.1617431,2.6475604,1.5046911,2.1292165,1.5528868,1.336024,2.2219129,1.8204441,1.8004394,1.6954633
"TEMP",2.7946213,2.368899,2.0896472,2.4386794,1.4485231,2.2761175,1.6549858,1.458742,2.6515839,1.8182319,1.8417744,1.6611213
"TEMP",2.943168,2.267978,1.8677832,2.6349024,1.3973268,2.1207455,1.4351918,1.5111241,2.9317425,1.6075545,1.4330791,1.7920303
"TEMP",2.9066156,2.141767,1.8256792,2.3803584,1.3358627,1.7995325,1.3004424,1.4556401,2.8489857,1.8138066,1.3160011,1.9124683
"TEMP",2.8003696,2.234762,1.7997829,3.1830999,1.2770443,1.3821935,1.1326424,1.19135585,2.7991249,1.9068729,1.4025986,1.8824793
"TEMP",2.7702586,2.1828842,1.8325497,3.8347809,1.3910973,1.3843453,1.0679804,1.00822115,2.7435687,1.8308809,1.2960046,2.0206262
"TEMP",3.0421236,1.9853152,1.9507186,3.9826529,1.3984211,1.4180933,0.9872624,1.16509975,2.6338677,1.8884211,1.3223766,2.3827221
"TEMP",3.3164366,1.6236052,1.8541816,3.7390239,1.3071431,1.6303878,0.9899434,1.17122875,2.6731447,1.8990792,1.4216796,2.3904781
"TEMP",3.2013116,1.5661052,2.1809975,3.773454,1.141965,1.723623,1.2120164,1.29258075,2.3717987,1.4611092,1.3094886,2.1493828
"TEMP",3.2600766,1.4554005,2.1429935,3.869709,1.1513856,1.8501161,1.6135642,1.37614475,2.253786,1.1258764,1.5137677,2.1771588
"TEMP",2.9512717,1.4624855,1.8942201,4.938535,1.0327462,1.6799531,1.7395626,1.36556175,2.0593512,1.1215853,1.4298439,2.1205418
"TEMP",3.2452857,1.4911474,2.018103,5.056133,0.9420639,1.4561059,1.6615974,1.26729075,1.5378469,1.1127439,1.2660457,2.0938328
"TEMP",3.8112497,1.6768094,1.9633653,4.928837,1.0878252,1.3646934,1.7653424,1.23608745,1.3942289,1.1576213,1.800819,2.1598038
"TEMP",4.0329411,1.6660374,1.8459723,5.31452,1.1794443,1.296895,1.8363398,1.40914145,1.5253887,0.88873069,2.073907,1.8706438
"TEMP",4.6951901,1.3909707,1.8467386,4.732648,1.2275028,1.2243242,2.0803058,1.7187517,1.737605,0.77137079,2.082471,1.8676578
"TEMP",4.8650861,1.4235445,1.9140996,4.661578,1.2005738,1.1649388,2.5467798,1.7205169,1.7776872,0.73352649,2.078741,1.651563
"TEMP",4.7454001,1.6466895,1.9590736,4.412693,1.2393698,1.0005107,2.6462558,1.5758346,1.5406772,0.72027849,1.9722644,1.430633
"TEMP",4.3329821,1.6846205,1.84328,4.787288,1.1522993,0.9436017,2.5417784,1.5626446,1.5303972,0.81063829,2.0568534,1.441826
"TEMP",4.0446551,1.7912785,1.628425,5.645598,1.0949586,1.1669747,2.2231065,1.4857256,1.7568272,0.72052209,2.0588224,1.4663013
"TEMP",4.3140111,1.9117252,1.464093,6.120599,1.0851265,1.2087097,1.8585856,1.3544586,1.8507969,0.85359689,2.0520174,1.4926503
"TEMP",4.689283,1.9028212,1.8574324,4.940645,1.1851889,1.1201807,1.9705756,1.3884618,1.8409937,0.85398829,2.1606732,1.7594682
"TEMP",4.2662926,1.8574315,1.7654841,4.464782,1.1701103,1.1483418,2.1526688,1.4551348,1.932294,0.81676279,2.2979474,1.8912412
"TEMP",3.5859211,1.7450095,1.9223128,4.2983397,1.3349773,1.1503824,2.0174719,1.7272924,1.7927997,0.69838479,2.2688694,1.6220016
"TEMP",3.3250624,1.6462557,1.9112559,4.0371537,1.8749033,1.2347458,2.0806329,1.7458154,1.675292,0.8930084,2.1275404,1.5372616
"TEMP",2.9659804,1.6524605,2.0488502,4.0485807,1.919367,1.2225083,2.0861719,1.6043114,1.4750314,1.0494633,2.0331087,1.6368096
"TEMP",2.9347354,1.7675905,1.9588156,3.6484897,2.075248,1.3874436,1.6921559,1.9425799,1.5130344,1.5730666,2.0385897,1.6766765
"TEMP",2.9458444,1.8044345,1.7302157,3.5052227,2.251484,1.4781657,1.8025899,2.1105262,1.4573124,1.5992456,2.2072683,1.5868779
"TEMP",3.1215434,1.9320935,1.8769133,3.3501837,2.3036235,1.4972037,2.1561193,2.0245368,1.1498756,1.7221956,2.0852623,1.4701013
"TEMP",3.0739514,1.7705335,2.1242593,3.1471767,2.3422163,1.4080127,2.4845122,1.9117117,0.9812476,2.0309878,2.0325014,1.5257853
"TEMP",3.0823994,1.7358095,2.1217183,2.6610447,2.4647621,1.3283937,2.6491851,1.9298657,0.8543454,1.85321073,1.9194274,1.5874853
"TEMP",3.2025464,1.5929199,1.7787903,3.1117447,2.5587931,1.2792591,2.4150027,2.0706665,0.8362487,1.85035163,1.9247434,1.3606431
"TEMP",3.4183148,1.6236163,1.7196297,3.1579782,2.781413,1.3866482,2.4100387,1.8947567,0.7914463,2.05449723,1.8535494,1.4037021
"TEMP",3.456439,1.6200653,1.5659567,3.5908775,2.760703,1.5551031,2.4511124,1.597296,0.7802284,2.05249067,1.8031784,1.8827507
"TEMP",3.5904037,1.7844821,1.564231,4.0066885,2.397596,1.5691861,2.4319124,1.596365,0.9728391,2.10807067,1.6458901,2.2296157
"TEMP",3.2525577,1.81735,1.521808,3.9894225,2.398316,1.5560087,2.3380864,1.542673,1.0467217,2.06815567,2.0430038,2.2201797
"TEMP",3.1521407,1.6427653,1.7826466,3.7935681,2.1110728,1.5468987,2.3640954,1.289186,1.0409027,1.53312927,2.7560388,2.254176
"TEMP",3.1067877,1.4261813,1.8508865,3.9156521,1.9041748,1.5467487,2.4033264,1.172397,1.1056527,1.61766827,3.3074258,2.2168643
"TEMP",3.0637967,1.08672342,1.6392015,3.7694381,1.8609098,1.4505737,2.2271314,1.1401574,1.1786835,1.58086427,3.3066418,2.5695869
"TEMP",2.9530207,1.19225242,1.2847705,3.8562621,1.8319539,1.3526737,1.9026057,1.1047642,1.3017815,1.52920827,3.3380122,2.7153119
"TEMP",2.3381201,1.15912062,1.3175865,4.1238551,1.7294772,1.6933917,1.8310817,1.1176562,1.2954773,1.70634434,3.2419212,2.6778579
"TEMP",1.9341911,1.16753522,1.252956,4.4617051,1.7086142,1.7311413,1.8742337,1.0522742,1.481166,1.71732914,3.2433022,2.7816221
"TEMP",1.7841301,1.43261062,1.2735236,4.6918936,1.8490962,1.7692243,1.7544637,1.270448,1.6273454,1.53743584,3.1815044,2.7362691
"TEMP",1.8421274,1.25153722,1.3199946,4.6702436,1.8236432,1.7200083,1.8644859,1.2891085,1.6047585,1.6907844,3.1683234,2.3740481
"TEMP",1.8436064,1.13250932,1.5858052,4.1813066,1.7357602,1.6875643,1.7620704,1.1242585,1.4965195,1.7407604,3.1494172,1.978724
"TEMP",1.70885945,1.07729742,1.7241472,4.1097466,1.8430622,1.7129293,1.5160006,1.0570283,1.5402995,1.8132314,3.1223022,1.975375
"TEMP",1.79007545,1.16601512,1.8859812,4.0959567,2.1025554,1.7347173,1.3674409,0.9448332,1.8043625,1.8514378,2.4084742,2.0327876
"TEMP",1.75706045,1.24672612,1.8617505,4.4513037,2.3712384,1.7423003,1.2996959,0.8878221,1.9786525,1.7138251,1.6821874,2.2117729
"TEMP",1.44548875,1.277251,2.0320935,5.1996267,2.3931904,1.9683203,1.0890473,0.9425691,1.9047055,1.5392571,1.8150134,1.8730881
"TEMP",1.24270685,1.2013525,2.0483865,4.4811987,2.5397783,2.1102243,1.0345697,1.0160047,1.7903435,1.3659186,1.9432069,1.583353
"TEMP",1.25439415,1.2531173,1.8406068,4.1825657,2.830967,1.6156689,1.0161797,0.9679377,2.0371149,1.2343701,2.0041189,1.4599894
"TEMP",1.33447015,1.2554953,2.1579503,3.5290537,2.829591,1.5337061,1.0504431,0.8643642,2.0081729,1.2416956,1.9156056,1.5868104
"TEMP",1.22451185,1.1607713,2.4931786,3.3411577,2.684624,1.3788886,1.1695781,0.7378762,1.8283165,1.2426018,2.2793344,1.3792882
"TEMP",1.13207275,1.2766827,2.4980856,2.9611315,2.420034,1.4448086,1.0829711,0.7517968,2.2615086,1.1372783,1.8628372,1.4532722
"TEMP",1.23608075,1.2207426,2.3862946,3.0052105,2.30156,1.3808752,1.0597746,0.6964006,2.2675696,1.1419373,1.8368221,1.7331303
"TEMP",1.3183152,1.17539065,2.3004086,2.87139,2.299882,1.4510619,1.1408284,0.6818672,2.3075316,1.1257433,1.7114111,1.8930003
"TEMP",1.4636202,1.10739375,2.0129826,2.9878253,2.096304,1.4366149,1.1453813,0.6949177,1.9915553,1.1482353,1.8152631,2.3139803
"TEMP",1.4321982,1.14287175,2.0910993,2.4925063,2.055813,1.4372139,1.0659613,0.7246318,1.8838093,1.1494991,2.3016699,2.3453783
"TEMP",1.4363848,1.75562275,1.9213684,1.6172543,2.127871,1.2667189,1.0701467,0.6429608,1.9163293,1.2007551,2.4114789,2.5336271
"TEMP",1.7596277,2.26500325,1.8302205,1.8704913,2.333315,1.1530369,1.244399,0.6281033,1.9713293,1.2628656,2.7686639,2.8036672
"TEMP",1.92543,2.26985025,1.7692844,1.8645133,2.160944,1.4221303,1.252172,0.5448424,1.7964963,1.5019611,2.7863089,2.8477868
"TEMP",2.352754,2.39214925,1.5233174,1.7463723,2.070344,1.7179831,1.226247,0.49627045,1.6209923,1.9122495,2.7152381,2.7162978
"TEMP",2.7602173,2.27015225,1.2284125,1.6616102,1.915729,1.9878456,1.0235212,0.41084755,1.8789447,1.940144,2.5739361,3.143174
"TEMP",2.7070441,2.19635615,1.2025375,1.8563714,2.021981,1.8553513,1.0506622,0.43881445,1.7805767,1.9814096,2.8588443,3.002288
"TEMP",2.442129,2.32098715,1.1717945,1.8079714,2.290447,1.9939737,1.0549296,0.53516165,1.9477367,1.7733416,2.9302489,2.924024
"TEMP",2.5213965,2.3361497,1.3385205,1.8033273,2.309745,2.2461937,1.1589536,0.65887225,1.7736604,1.7234786,2.9435849,2.658954
"TEMP",2.3541165,2.25464571,1.3296375,2.2298493,2.2737533,2.1227166,1.4610014,0.68308195,1.8260427,1.7804996,3.1001849,2.273049
"TEMP",2.4157665,2.32018471,1.3028965,2.7086493,2.1227843,2.1013716,1.5945544,0.71248095,1.7349867,1.7945219,2.7011109,2.254344
"TEMP",2.4294645,1.90811871,1.3622066,2.7508773,1.969803,2.1837446,1.5936171,0.95297995,1.7300087,1.7544265,2.28040811,2.138003
"TEMP",2.0929451,1.44047171,1.3489445,3.2024403,1.6228552,2.1085109,1.6424071,1.14841015,1.6238282,1.7057745,1.95639611,2.147624
"TEMP",1.9961781,1.36646921,1.5647883,3.8649653,1.539375,1.8409632,1.7852381,1.22954005,1.7171182,1.4719169,2.07133411,2.224931
"TEMP",1.3703302,1.31763621,1.4982219,4.1079903,1.4735403,1.5873197,1.9741151,1.3580515,1.8886382,1.1509499,2.15330421,2.1123625
"TEMP",1.0567242,1.58698021,1.6522038,4.2109774,1.411673,1.310148,2.0007194,1.4362698,1.6635765,1.0942931,1.90888641,1.9027715
"TEMP",1.1746815,1.61049951,1.6078527,4.1330004,1.411963,1.3210698,2.1632254,1.4156404,1.3110773,1.193183,1.63582341,2.2680245
"TEMP",1.2853606,1.54206951,1.4679993,4.4292024,1.202801,1.3453748,2.246585,1.4796674,1.1522823,1.311656,1.54370011,2.0812165
"TEMP",1.5425356,1.66383881,1.2130643,5.197295,1.23244,0.9987085,2.260296,1.3765921,1.2072829,1.252586,1.27452781,2.2297285
"TEMP",1.7399436,1.695352,1.3510773,5.565519,1.2095858,1.0334441,1.9588212,1.3690019,1.2194269,1.1535029,0.93596381,2.1470302
"TEMP",1.5295868,1.505022,1.4249463,5.088108,1.2377308,1.0598051,1.9483102,1.3878929,1.1156938,1.3448115,0.89639481,2.1895242
"TEMP",1.6676089,1.371878,1.3982038,5.338081,1.2929757,0.814541,2.1105117,1.2163994,1.4089058,1.5425719,0.9608843,2.4161192
"TEMP",1.6521609,1.425416,1.4821252,5.058614,1.7061005,0.8694027,1.9510241,1.1245714,1.6162883,1.5416289,0.8817143,2.3873502
"TEMP",1.6616809,1.4808155,1.2899735,5.008872,1.8124547,0.9133531,1.7963621,1.1595314,1.5673443,1.5381521,0.7805883,2.2942312
"TEMP",1.7697248,1.7857795,1.4142639,5.074153,1.8211477,1.0815416,1.5895765,1.1067571,1.5319363,1.450946,1.0171183,2.3146804
"TEMP",1.8833008,1.9801655,1.3825019,5.628178,1.865821,1.4135513,1.5614779,1.0674819,1.707862,1.5607394,1.1640251,2.2319844
"TEMP",2.2362468,1.9493734,1.3516618,6.194378,1.795546,1.4358478,1.3826999,1.0473333,1.9195552,1.4305433,1.188021,1.7916504
"TEMP",2.3741478,1.9669504,1.5232672,6.310062,1.6659609,1.2589879,1.4400809,1.0055583,1.9338472,1.3820573,1.3814933,2.0022284
"TEMP",2.0594518,2.0072474,1.8472362,5.805926,1.4852271,1.5177032,1.7830219,1.0169774,1.9343257,1.3440337,1.4803516,1.8095924
"TEMP",1.7744168,2.1927101,1.9969862,5.736277,1.543442,1.5767997,2.1006017,0.9634948,1.9284427,1.3436055,1.6271056,1.8616787
"TEMP",1.7930319,2.1389881,2.0198492,6.270362,1.3837354,1.6771887,1.9322354,1.0490648,2.3102088,1.2507845,1.6715196,1.7654487
"TEMP",1.9289689,2.1274917,2.1224935,5.9330402,1.5530968,1.6801503,1.9990674,1.0309961,2.4497388,1.2554355,1.6445279,1.5202369
"TEMP",2.1668003,2.0031526,2.1129389,6.1677552,1.2305938,1.7831103,2.174358,0.8599683,2.2502468,1.3861615,1.5727925,1.3124262
"TEMP",2.1059085,1.9116082,2.3542166,5.9763352,1.6773478,2.0365546,2.297039,0.818104,2.1913591,1.3993101,1.4894738,1.4317012
"TEMP",1.9777175,1.4995585,2.3057116,5.6386034,1.7773435,1.9689666,2.5218136,0.8358373,2.2879281,1.3981708,1.3048858,1.3972623
"TEMP",1.9356505,0.9772842,2.3071296,5.1682214,1.8363235,1.9179406,2.6294447,0.8680081,2.1894511,1.4524588,1.2883068,1.6671413
"TEMP",1.9333935,1.0375081,2.2936168,5.3453714,1.8594735,1.8982483,2.6776547,1.0581758,1.9825299,1.6849949,1.6232299,1.7468853
"TEMP",2.1837385,1.0804121,2.3774088,5.4780114,1.9131287,1.954712,2.7652777,1.2418818,2.0301259,1.9113229,1.4780468,1.7163473
"TEMP",2.1593399,1.0645301,2.2526118,5.5014124,1.9474575,1.7546926,2.2386479,1.2050211,2.002395,1.8883441,1.6298428,1.6214522
"TEMP",2.1587399,1.0128751,2.0553588,4.6487419,1.9883515,1.6153915,1.898454,1.1871623,2.237896,2.0313834,1.7225968,1.7032782
"TEMP",2.5416486,1.0509521,1.8778291,4.0706989,1.9823256,1.3958106,1.9877313,1.0959663,1.9134711,1.8871137,1.8811988,1.8120872
"TEMP",2.6900756,0.976249,1.7648191,4.1258207,1.7633235,1.3861009,2.0535083,1.1155083,1.5204311,1.59657569,2.1508798,2.092128
"TEMP",2.6744676,1.0015191,1.7265762,3.8440897,1.9863275,1.3993079,1.8630585,1.1483778,1.4816086,1.59346569,2.2695722,2.5436067
"TEMP",3.0907144,1.0030858,1.5438772,3.4867087,1.4199675,1.4742799,1.6626215,1.1674581,1.459387,1.72069649,2.3862369,2.6258457
"TEMP",3.1579987,1.0394345,1.5657152,3.5291695,1.4304255,1.3528409,1.4196594,1.2234171,1.328263,1.77566789,2.4107909,2.7849209
"TEMP",3.2459987,1.0153941,1.3919586,3.9001795,1.4209775,1.0599758,1.4548024,1.2667541,1.331338,1.64242139,2.5367949,2.5611229
"TEMP",3.0015617,0.9432889,1.4333924,2.9875094,1.6217325,1.1961491,1.4393824,1.1946241,1.3909322,1.67921139,2.1841221,2.6454329
"TEMP",2.6464667,0.9609639,1.2266254,2.9981374,1.5784157,1.2863453,1.3666804,1.1746071,1.6738432,1.35391399,2.2466832,2.3887901
"TEMP",3.0429383,1.0681129,1.2623314,3.6159434,1.5176071,1.4393547,1.3828432,1.478959,2.1081033,1.83815939,2.0122267,2.4238414
"TEMP",2.9680126,1.0177329,1.1819014,4.5875899,1.5193081,1.6255428,1.6963831,1.5888665,1.9359493,1.98032539,1.8369207,2.3358264
"TEMP",2.7095706,1.0781999,1.1845692,5.0962869,1.6126546,1.6203511,1.6766011,1.5727215,2.0657462,1.97592909,1.7294437,2.5021994
"TEMP",2.5584216,1.0710011,1.2582792,5.4717429,1.6940687,1.6765378,1.3850166,1.5905894,2.0628932,2.058964,1.6013247,2.5254424
"TEMP",2.7308316,1.0704962,1.4994823,5.9781599,1.33395483,1.6327798,1.6100444,1.5820478,2.3043707,1.949974,1.9627157,2.041461
"TEMP",2.328658,1.1463859,1.6630443,6.6595789,1.32954993,1.3147935,2.0896844,1.5541791,2.580153,1.940595,1.8807517,2.214813
"TEMP",2.7364577,1.1453769,1.9109413,6.8441359,1.22938053,1.4585995,2.1422425,1.4927045,2.5386575,1.8820366,2.0479237,2.328224
"TEMP",2.7945457,1.1583288,1.9070779,6.6699509,1.13115043,1.6756106,2.1124455,1.4756815,2.6340535,2.2833531,2.0773807,2.208096
