"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"1224",40.7179674349999,117.580378386,183.09500829,96.7802328239999,160.999576048,170.793698543,143.18725367,154.429631623,115.540430593,141.976878723,211.42637628,49.49647731
"1225",40.7179674349999,117.609014186,183.24930729,97.0411738239999,161.365359048,171.670057543,143.47713367,154.764719623,115.625888293,142.047341523,212.36328028,49.497659
"1226",40.7283334349999,117.615821986,183.35811029,97.7614098239999,161.992799048,172.379285543,143.80280967,155.092066623,115.810085293,142.163541523,212.90340528,49.50379941
"1227",40.7389784349999,117.622629786,183.60266129,98.0667598239999,162.536748048,172.966221543,144.09809967,155.192427623,115.885569093,142.243515523,213.44943428,49.53044221
"1228",40.7599303349999,117.701041186,184.40592229,98.6217088239999,162.828111048,173.814619543,144.68443067,155.404986623,116.011027093,142.288140923,214.25905428,49.53968272
"1229",40.7819417349999,117.815044186,184.84024729,98.9592708239999,163.397072048,175.159599543,145.66937767,155.542020623,116.020186113,142.314362123,214.89218228,49.54892323
"1230",40.7874042749999,118.009738186,185.09604229,99.2305838239999,163.900675048,176.454989543,146.37732767,155.638583423,116.034789613,142.331897923,215.41619528,49.55816374
"1231",40.8470813749999,118.080591086,185.24961229,99.4103368239999,164.508205048,177.541449543,146.83985967,155.722582723,116.101881013,142.348434423,215.91131128,49.55816374
"1232",40.9003047749999,118.273694086,185.35246329,99.6375908239999,164.917650048,178.529834543,147.54580467,155.729826683,116.141485513,142.368773023,216.41394428,49.57780144
"1233",40.9207313749999,118.339997286,185.49447629,99.8994918239999,165.170574048,179.670014543,147.93591667,155.810620683,116.142350649,142.397786323,216.83888128,49.60004614
"1234",40.9631329749999,118.421074486,185.54472549,100.238252824,165.461523048,180.539014543,148.84592967,155.844365983,116.166972749,142.400132763,217.39280228,49.65891704
"1235",41.0288536749999,118.479872686,185.63070539,100.511591824,165.753060048,181.305869543,149.29883267,155.932315083,116.180391649,142.428276663,217.77364228,49.72095094
"1236",41.0495835749999,118.604199686,185.77648439,100.679993824,166.061194048,181.762456543,149.59524267,156.124846083,116.208642349,142.464944063,218.16537528,49.72815049
"1237",41.0703134749999,118.721284686,185.83680119,101.053775824,166.329660048,182.309840543,149.98692767,156.300045083,116.298398949,142.485720363,218.55056928,49.78130289
"1238",41.0774147749999,118.757859286,186.06234419,101.500008824,166.723939048,182.686850543,150.23996967,156.434550083,116.302510109,142.521384463,218.96518028,49.80330199
"1239",41.1200708749999,118.791548386,186.44431319,101.981518824,167.096794048,183.036174543,150.56173967,156.503565483,116.362644509,142.546761363,219.46365828,49.83311369
"1240",41.1200708749999,118.871240086,186.71762019,102.184063824,167.466630048,183.309617543,150.67053567,156.696512483,116.389505709,142.650008363,219.72450328,49.86259339
"1241",41.1200708749999,118.881929386,186.93857319,102.421241824,167.557166148,183.555391543,151.04698067,156.881238483,116.441209809,142.675893763,220.16104428,49.86259339
"1242",41.1782205749999,118.983306386,187.05702719,103.195519824,167.815833148,183.844845543,151.27058967,156.906936083,116.457265909,142.688272363,220.44554128,49.86699816
"1243",41.1910954749999,119.000742686,187.14421299,103.295702824,168.019691148,184.138717543,151.54749567,156.916260223,116.469001809,142.754822863,220.82654528,49.87140293
"1244",41.2374600749999,119.036285086,187.35698699,103.694274824,168.059511248,184.450411543,151.87389867,156.925379733,116.541963609,142.833992063,221.35350528,49.87140293
"1245",41.2808907749999,119.068485586,187.48090099,104.020331824,168.359579248,184.897097543,152.21367267,156.938543633,116.652337609,142.863631263,221.59795128,49.88068404
"1246",41.3068063749999,119.110382986,187.62068999,104.752691824,168.815992248,184.995746843,152.43876767,157.002977033,116.715368409,142.877542763,221.67183008,49.88996515
"1247",41.3499268749999,119.219636986,187.77364899,105.379674824,168.998568248,185.368565843,152.70359467,157.074051233,116.746670509,142.896073363,222.01776308,49.90485845
"1248",41.3890395749999,119.428886986,188.16141499,105.617297824,169.209077248,185.419207443,152.95893267,157.147952433,116.752481849,142.909230163,222.38670508,49.90485845
"1249",41.4135646749999,119.693749986,189.02026299,105.977341824,169.360340248,185.827479443,153.21687467,157.225579133,116.779415949,142.938099563,222.71207008,49.908236
"1250",41.4304421749999,119.936084986,190.25515299,106.282986824,169.430123548,186.226679443,153.48727967,157.242676533,116.825511949,143.002397163,222.96606108,49.90975264
"1251",41.4622429749999,120.173102986,191.12280299,106.435075824,169.528672948,186.854347443,153.56225887,157.286384733,116.902992649,143.054564863,223.03071998,49.96203544
"1252",41.4887823749999,120.424427986,191.66665899,106.615029824,169.735333948,187.321371443,153.73606887,157.326100233,116.910061289,143.059135603,223.14837898,49.99843834
"1253",41.5099612749999,120.730511986,192.11209999,106.807232824,169.856144948,187.763218443,153.87205887,157.360109433,117.007080389,143.072403003,223.18215118,50.04247244
"1254",41.5335045749999,121.074025986,192.28931999,106.965412824,170.062287948,188.187236443,154.21788387,157.379356933,117.017266989,143.084790803,223.21516838,50.10110464
"1255",41.5785455749999,121.213130986,192.66412999,107.143752824,170.281123948,188.452079443,154.55981087,157.513572933,117.027453589,143.100675603,223.24523978,50.15973684
"1256",41.5977937749999,121.379916986,192.73934039,107.389135824,170.708163948,188.784592443,155.40411387,158.002337933,117.081945489,143.120480903,223.24523978,50.18922044
"1257",41.6205129749999,121.423204486,192.96984739,107.430214324,170.892260948,189.293962443,155.95296587,159.034647933,117.113855889,143.135591503,223.24523978,50.18922044
"1258",41.6559088749999,121.496867586,193.14609739,107.519374024,171.068518948,190.171704443,156.22701287,160.334477933,117.122845319,143.147626003,223.27733098,50.18995804
"1259",41.7193196749999,121.554850786,193.26856339,107.695024024,171.286479948,190.366122443,156.51452887,161.488287933,117.159872219,143.157649003,223.30665998,50.22008674
"1260",41.7301542749999,121.607038886,193.33817589,107.698610294,171.455795948,190.738115443,156.70878187,162.211173933,117.200189019,143.174942303,223.32548838,50.22008674
"1261",41.7870331749999,121.717597886,193.55354289,107.873833294,171.614355948,190.882857443,156.89485887,162.769783933,117.257322319,143.192305903,223.34051818,50.22008674
"1262",41.8394038749999,121.746464486,193.61906839,108.043475294,171.921047948,191.184132443,157.00759087,163.422042933,117.306681719,143.206645303,223.36180998,50.22008674
"1263",41.8837166749999,121.853034486,193.70001199,108.080423894,171.976410648,191.408971443,157.10557887,163.945046933,117.332365019,143.207954313,223.44396498,50.25021544
"1264",41.9222131749999,121.891573786,193.72668449,108.108108294,172.034863848,191.660940443,157.22954987,164.389513933,117.371091419,143.223247913,223.46501148,50.28766454
"1265",41.9367550749999,122.080396786,193.74296889,108.237907294,172.133197348,191.799375443,157.33923787,164.552647933,117.378993129,143.245347513,223.48676678,50.32026574
"1266",41.9620901749999,122.291667786,193.89293089,108.296150194,172.434798348,192.116159443,157.52512387,164.802225933,117.404573129,143.285595813,223.52177778,50.33375584
"1267",41.9874252749999,122.340362486,193.90345239,108.346044594,172.776238348,192.286331443,157.77134287,165.174562933,117.423371829,143.327987213,223.52177778,50.34586034
"1268",41.9914474349999,122.719239486,193.96794269,108.562600594,172.813989548,192.562610443,157.85565217,165.181399803,117.440512329,143.342074813,223.56428128,50.37598904
"1269",42.0200973349999,122.740229086,194.01435629,108.650401394,172.906594748,193.085547443,157.95177897,165.201805003,117.476331729,143.354574713,223.56428128,50.40611774
"1270",42.0661953349999,122.761392686,194.06810319,108.808380394,172.987230248,193.305768443,158.07316997,165.317862003,117.505170329,143.369219113,223.60223558,50.42122624
"1271",42.0862760349999,122.766855226,194.09467829,108.816243224,173.002935948,193.777143443,158.13842177,165.441177003,117.538762329,143.395510413,223.65637048,50.43633474
"1272",42.0989000349999,122.766855226,194.13620099,108.897810824,173.054415948,194.424148443,158.19948887,165.588123003,117.562811129,143.419095713,223.65637048,50.46646344
"1273",42.1340939349999,122.774149916,194.16156909,108.936867724,173.339997948,194.886518443,158.30278087,165.675064403,117.582834129,143.422838853,223.73980238,50.50526404
"1274",42.1828923349999,122.863417516,194.19446159,108.971146224,173.569764948,195.353889443,158.50402287,165.840868403,117.594776829,143.440249653,223.75067708,50.52716964
"1275",42.2315869349999,122.938473416,194.23729659,109.070548624,173.696918948,195.581674443,158.65795887,165.949877403,117.616555429,143.445863693,223.84510448,50.53346965
"1276",42.2770478349999,123.143743416,194.25059519,109.121800824,173.815908948,195.688815443,158.71782637,166.041226703,117.634726129,143.489025093,223.85609738,50.53753492
"1277",42.3190541349999,123.293144416,194.28511949,109.186196824,174.314425948,195.980050443,158.76250977,166.168416703,117.672926229,143.519116893,223.86483021,50.55347532
"1278",42.3731012349999,123.385770916,194.35585799,109.200955224,174.503798948,196.289454443,158.78967867,166.389203703,117.697580829,143.550993193,223.88666231,50.56681522
"1279",42.3805151249999,123.532741916,194.39164229,109.207625404,174.807577948,196.424259443,158.80738227,166.503926703,117.711911129,143.592410393,223.89102872,50.61118282
"1280",42.3883768449999,123.724775916,194.42991879,109.217428454,174.961943948,196.505627943,158.82575347,166.700910703,117.750444329,143.620285693,223.89102872,50.64222352
"1281",42.3927995449999,123.811881116,194.45463199,109.223109114,175.271597948,196.949535943,158.86577987,166.744787803,117.792837629,143.649167293,223.91762972,50.64222352
"1282",42.4127253449999,123.879245716,194.48807889,109.256542114,175.337325348,197.058851943,158.89416677,166.774760603,117.806309229,143.732318493,223.92711829,50.67678832
"1283",42.4602044449999,123.971932716,194.49487391,109.293071914,175.437814348,197.188102943,158.97731617,166.796423603,117.828554429,143.930510493,223.94833539,50.71135312
"1284",42.5149472449999,123.991479716,194.51805551,109.332729014,175.493685648,197.312189943,159.02283247,166.836086003,117.843143129,144.379407493,223.97123049,50.71135312
"1285",42.5414113449999,124.021031616,194.61833351,109.353661314,175.547463748,197.410743343,159.06690417,166.945517003,117.880169829,145.008728493,224.00736899,50.73752742
"1286",42.5541286449999,124.041198516,194.71779041,109.413806214,175.558679348,197.605782343,159.09283647,166.957811403,117.926983429,145.677134493,224.02854419,50.77027812
"1287",42.5791817449999,124.074406516,194.72299317,109.479228514,175.687024348,197.922258343,159.40704847,166.970618103,117.926983429,146.632927493,224.08985639,50.80611702
"1288",42.6019009449999,124.149795416,194.73037074,109.522315114,175.801342348,198.087588343,159.52427947,167.008831703,117.939841529,149.046007493,224.16269759,50.83762832
"1289",42.6194359449999,124.200643616,194.75030434,109.672912114,175.816646648,198.114677643,159.57421797,167.075743603,117.976676129,151.261797493,224.17750989,50.86893362
"1290",42.6355024449999,124.235665216,194.78268444,109.703874214,175.909702348,198.144434343,159.66343397,167.153192803,117.997729929,153.037067493,224.18372681,50.90396802
"1291",42.6441286049999,124.264407116,194.79572224,109.824228214,175.937257448,198.196556043,159.78418597,167.192912803,118.008564729,155.578717493,224.18963372,50.93900242
"1292",42.6733620049999,124.452701116,194.82487174,109.826207624,176.005252748,198.256281243,160.07492097,167.209898503,118.049955529,157.702247493,224.19554063,50.9440955
"1293",42.7061216049999,124.606011116,194.87837464,109.958223624,176.034380248,198.505849243,160.66284197,167.233218503,118.108772829,159.231557493,224.23627643,50.94918858
"1294",42.7386098049999,124.753442116,194.94836794,110.052557224,176.059729748,198.529849643,161.23360797,167.246242603,118.198923129,160.752067493,224.26897683,50.96762548
"1295",42.7590037049999,124.999872116,195.28528894,110.158367224,176.075130048,198.728199643,161.61317897,167.257672303,118.262006929,161.924987493,224.30167723,50.98947298
"1296",42.8281840049999,125.088314216,195.56419694,110.158367224,176.083083178,198.850219643,161.84154897,167.273567703,118.290330129,163.024027493,224.33460183,51.05162858
"1297",42.8451617049999,125.163330716,195.92006494,110.214558724,176.106283078,198.915125643,162.12475897,167.306716503,118.320029529,163.805318493,224.35946993,51.09604548
"1298",42.8682751049999,125.249389316,196.33061894,110.347219724,176.140485978,198.935098043,162.47124497,167.422490503,118.338256729,164.630597493,224.43603133,51.12069588
"1299",42.8856257049999,125.310562416,196.73607794,110.371458824,176.205478978,199.087525043,162.63942197,167.562881503,118.344063169,165.675247493,224.49396873,51.14534628
"1300",42.9364681049999,125.343836016,196.99293094,110.386805024,176.246318278,199.114852743,162.95566097,167.633676803,118.356857169,166.208273493,224.51960543,51.17339068
"1301",42.9461700149999,125.452302016,197.16905594,110.397847424,176.273393378,199.178917943,163.20022797,167.802230803,118.380209969,166.636131493,224.52384885,51.21029698
"1302",42.9719645149999,125.490672916,197.28207694,110.420651924,176.281824698,199.394478943,163.24615597,168.038313803,118.419073669,166.818118493,224.55631865,51.25727898
"1303",43.0398807149999,125.507946316,197.28207694,110.463817024,176.341244398,199.472943243,163.26908467,168.169120803,118.448268669,166.983680493,224.58260795,51.28003458
"1304",43.0809834149999,125.532910516,197.31974064,110.489454024,176.341244398,199.537057643,163.82096267,168.361137803,118.458236639,167.113042493,224.60889725,51.28637542
"1305",43.1491521149999,125.574833716,197.35500984,110.561083124,176.441447398,199.711756643,164.18535067,168.596085803,118.491132339,167.463614493,224.61326366,51.29092288
"1306",43.2211242149999,125.590802216,197.37019154,110.730399124,176.468530398,199.776867543,164.30680367,168.728233803,118.521166439,167.791862493,224.61763007,51.29801189
"1307",43.2637657149999,125.606811716,197.42824604,110.772666824,176.515807298,199.811203043,164.58458167,168.835926803,118.526011079,168.262735493,224.66047787,51.30594309
"1308",43.2897327149999,125.616324476,197.47842384,110.812982324,176.574414198,199.858803343,164.72834367,168.916079403,118.544098779,168.871689493,224.71426947,51.31831149
"1309",43.3300845149999,125.642692676,197.49212944,110.834973124,176.631583398,200.022272343,164.74387267,169.069485403,118.565279379,169.300101493,224.83258047,51.34882589
"1310",43.3697316149999,125.707727576,197.55750934,110.851181724,176.672307298,200.114593143,164.81229947,169.180636403,118.587200379,169.805871493,224.85438977,51.38952069
"1311",43.409378715,125.740191976,197.56492185,110.963317724,176.787488298,200.141332443,164.94682147,169.329010403,118.611808479,170.229939493,224.90064387,51.43053059
"1312",43.432272815,125.751830676,197.57580655,111.419257724,177.073878298,200.191645143,165.02730057,169.378480103,118.621993979,170.444922493,224.94689797,51.45987709
"1313",43.447885115,125.775731076,197.58542788,111.652454724,177.482920298,200.235083243,165.08511507,169.417224303,118.638448779,170.694664493,224.96691457,51.49377889
"1314",43.490911815,125.808520976,197.60593808,111.840535724,177.923922298,200.292704243,165.24275007,169.475768603,118.678215879,171.031101493,225.02490377,51.50302355
"1315",43.542814615,125.849943176,197.67976348,111.921403724,178.077660298,200.346902543,165.44455007,169.565355103,118.714360679,171.290985493,225.07250727,51.54513615
"1316",43.542814615,125.852437356,197.69599418,112.304516724,178.480478298,200.395455343,165.53794377,169.597260303,118.726016779,171.614700493,225.13842237,51.54513615
"1317",43.553706415,125.870978556,197.74139248,112.460230724,178.858865298,200.452786843,165.59916957,169.650922303,118.736988479,171.960300493,225.17790297,51.55308474
"1318",43.587050715,125.882890256,197.75484238,112.909980724,179.294065298,200.493781943,165.70612657,169.667313603,118.763480079,172.186226493,225.19101847,51.60257634
"1319",43.631369515,125.923664356,197.7642987,113.150601724,179.642369298,200.505757143,165.91909457,169.685025703,118.794945579,172.505165493,225.21317487,51.63264744
"1320",43.664179015,125.956786256,197.77220271,113.281733724,179.996674298,200.535849443,166.17965857,169.750285903,118.828149379,172.921183493,225.22376157,51.63264744
"1321",43.682462515,125.987186256,197.83641441,113.333753224,180.572039298,200.643582443,166.26892107,169.857318903,118.885594479,173.242361493,225.29113787,51.64552564
"1322",43.696555315,126.021764656,198.12405241,113.372733524,180.872894298,200.769447443,166.49265207,169.888212503,118.922575179,174.241406493,225.29768174,51.66753864
"1323",43.708329015,126.030928696,198.41618841,113.403508824,181.093952298,200.827814143,166.72090607,169.907231003,118.944094379,174.889158493,225.33337494,51.69944734
"1324",43.719226315,126.050392596,198.71663341,113.411895464,181.431569298,200.844581143,166.96636907,170.047868003,118.950578259,175.490269493,225.33558035,51.75357884
"1325",43.752011015,126.075976196,198.95161341,113.444267264,181.552766298,200.875909943,167.00064417,170.136827003,118.964199359,176.077498493,225.37457925,51.85421184
"1326",43.814408615,126.109044596,199.25522341,113.512885664,181.651494398,200.926772443,167.13691117,170.476993003,118.96504453,176.193175493,225.42891375,51.87731914
"1327",43.889097315,126.127212796,199.44506341,113.528730864,181.723333398,200.955144143,167.17989877,170.670583003,118.97503808,176.603224493,225.45712195,51.89421464
"1328",43.970765615,126.140789296,199.55207841,113.541524664,181.806167198,201.011189443,167.57511577,170.762755703,118.97741975,176.808733493,225.4629514,51.90024464
"1329",44.010096015,126.159427496,199.57850701,113.575796864,181.912185198,201.116250443,167.81083577,170.989568703,118.99495655,176.994321493,225.515711,51.91712084
"1330",44.023904815,126.179814196,199.59027011,113.612891064,182.068490198,201.233945443,167.94103877,171.133215703,119.01264745,177.144342493,225.52482903,51.97125964
"1331",44.081514715,126.192348496,199.60472601,113.622227364,182.267362198,201.315101243,168.05163677,171.249206703,119.05914285,177.393076493,225.56908053,51.99784984
"1332",44.097545915,126.222990196,199.63015891,113.668316164,182.297451198,201.344134243,168.12069377,171.283655003,119.11865865,177.433605793,225.57390416,52.01965974
"1333",44.124547015,126.240290596,199.63525932,113.838215164,182.349533398,201.382642943,168.12899508,171.336075103,119.17381245,177.615574793,225.62380666,52.03653814
"1334",44.208815915,126.254890796,199.65342012,113.944386164,182.357209548,201.392148583,168.16735128,171.365885003,119.20623795,177.746815793,225.64219056,52.07120054
"1335",44.288129015,126.279127496,199.68263042,114.043462764,182.406170048,201.490916383,168.21206828,171.399676003,119.25081275,178.078412793,225.65772746,52.08726404
"1336",44.300618715,126.307044796,199.70776222,114.125048164,182.456177748,201.598719383,168.37437828,171.424282303,119.29102825,178.407128793,225.68944406,52.09091754
"1337",44.308761225,126.315327006,199.73455762,114.198995364,182.506589548,201.810168383,168.42369928,171.437343003,119.32114285,178.757160793,225.75469306,52.10265534
"1338",44.309858305,126.372821606,199.73989402,114.332439364,182.545503148,201.906967983,168.44129158,171.482971703,119.32971922,178.875529793,225.82637596,52.15965764
"1339",44.358056405,126.419084706,199.74927027,114.447534364,182.563332448,202.000054483,168.56071758,171.659399703,119.34232962,179.178243793,225.90782106,52.21665994
"1340",44.389711405,126.440926606,199.76984807,114.650886364,182.662591448,202.058922583,168.70362458,171.728369303,119.34232962,179.269002993,225.97009626,52.24658354
"1341",44.482625305,126.479486406,199.77917393,114.849616364,182.664884918,202.111521583,169.28465558,171.775274503,119.37682972,179.506657993,226.01720436,52.27139054
"1342",44.527745005,126.505960906,199.79462183,114.854907364,182.772906918,202.237412583,169.48634558,171.814141003,119.38771152,179.645946993,226.07107766,52.32252434
"1343",44.561134105,126.519137306,199.81006973,115.014783364,182.847321918,202.273703083,169.60597858,171.863181003,119.41375932,180.667946993,226.08390836,52.33075197
"1344",44.577921505,126.546989306,199.84357073,115.061726264,182.914854918,202.290653783,169.69241678,171.878772503,119.42937042,181.072876993,226.11847266,52.34369057
"1345",44.652825205,126.572312706,199.94252253,115.080844464,182.942373018,202.345641283,169.81148278,171.879519025,119.45526222,181.970887993,226.14683466,52.38609877
"1346",44.709747905,126.593088406,200.04096143,115.092911164,183.004445018,202.469400283,169.83797308,171.898360325,119.46716462,182.920659993,226.19373086,52.46191097
"1347",44.721846205,126.607780406,200.19115243,115.107614264,183.033378318,202.574213283,169.86809598,171.908389625,119.51152162,183.302651993,226.21760266,52.48973137
"1348",44.729713365,126.644962106,200.40033743,115.144104864,183.181080318,202.612966383,169.88746898,171.932711525,119.53958972,183.842285993,226.24075116,52.52896337
"1349",44.749406665,126.665186006,200.45714243,115.181138364,183.353085318,202.713586383,169.98755498,171.952931425,119.54933558,184.505227993,226.25852086,52.58623967
"1350",44.774633665,126.680965506,200.56921443,115.225217364,183.375159618,202.809603583,170.06519768,171.964664525,119.58834878,185.229869993,226.29075556,52.65111687
"1351",44.788227165,126.688842916,200.68469943,115.259638964,183.407963018,203.109292583,170.13364438,171.980930825,119.62958158,185.688573993,226.35274906,52.67735497
"1352",44.810455365,126.736979816,200.71439913,115.289761664,183.541839018,203.316691583,170.29491438,171.994976525,119.65262508,186.046227993,226.40261776,52.68443188
"1353",44.872855565,126.752831816,200.74788753,115.309963064,183.763917018,203.651179583,170.37585848,172.003848685,119.66999568,186.528984993,226.44706866,52.69502058
"1354",44.928786465,126.757682226,200.82777333,115.332647364,183.933469018,203.917528583,170.49291848,172.036040885,119.67799703,186.762612993,226.47317106,52.71103778
"1355",44.948934865,126.790884526,200.84068293,115.360308564,183.959851818,204.208527583,170.90134048,172.070890285,119.70796453,187.170983993,226.58309906,52.72836448
"1356",44.961755365,126.804491826,200.85692283,115.411241164,184.113975818,204.523180583,171.42366148,172.113933285,119.72090623,187.605382993,226.66599316,52.74618228
"1357",44.985735265,126.831124226,200.86517318,115.437777764,184.178465218,204.757605583,172.13626248,172.123239805,119.78563823,188.191863993,226.70213166,52.77214208
"1358",45.025699865,126.853794026,200.88316098,115.450042064,184.274456318,205.080855583,172.59111648,172.155828505,119.79254838,188.599746993,226.75387786,52.80746238
"1359",45.082590065,126.890533826,200.90114878,115.468934164,184.356960318,205.282944583,172.92196148,172.213278605,119.86894108,189.124176993,226.82331736,52.85832748
"1360",45.107032665,126.904292426,200.95496828,115.494965164,184.485313318,205.695770583,173.15602948,172.254760105,119.88796238,189.463811993,226.90596546,52.90919258
"1361",45.131782065,126.923999726,200.97181048,115.515549364,184.545233418,205.923064583,173.41122148,172.309186805,119.93846858,189.898137993,226.94462016,52.93533568
"1362",45.179754165,126.945744126,201.02357378,115.545056264,184.581728018,206.008918483,173.69116748,172.323063605,120.00393418,190.383716993,226.98075866,52.94638158
"1363",45.205035365,126.968263726,201.08793318,115.595394564,184.622580418,206.084742883,173.83856948,172.395379205,120.02635958,190.791109993,226.99348886,52.95143355
"1364",45.236513865,126.999759926,201.09758967,115.608965764,184.759493418,206.107008683,173.92670288,172.435921005,120.03044378,191.065271993,227.01429866,52.99139505
"1365",45.273829265,127.003536866,201.17076527,115.703969564,184.771329318,206.109030383,174.07111388,172.440402245,120.040335,191.233794993,227.04346836,52.99139505
"1366",45.304717665,127.024122566,201.47169327,115.775466864,184.806209718,206.134955083,174.20670788,172.475251945,120.1014215,191.369882993,227.12339576,53.0003134
"1367",45.366381165,127.068871466,201.59822727,115.818616164,184.834021518,206.172739083,174.28342538,172.487390045,120.1507218,191.661089993,227.20841056,53.0292691
"1368",45.385573865,127.093650666,201.74235627,115.908949964,184.863878918,206.203873983,174.42294438,172.516041645,120.2049983,191.898737993,227.23262636,53.0452052
"1369",45.419954965,127.128514466,201.96089627,115.915101754,184.881747218,206.262820983,174.52585638,172.581609645,120.2412584,192.324424993,227.26245876,53.0599254
"1370",45.442812865,127.180813066,202.10434927,115.937820754,184.932631718,206.295941783,174.60188868,172.601818845,120.2772289,192.636851993,227.31110276,53.0789551
"1371",45.452188225,127.189778336,202.24901427,115.963802254,184.971343918,206.494756783,174.68434678,172.647270945,120.3312193,192.991543993,227.34833146,53.08356188
"1372",45.4673825249999,127.200077436,202.42107627,115.990848454,185.000368918,206.741741783,174.71408408,172.676037045,120.3852005,193.364926993,227.37481016,53.0900752
"1373",45.4767644249999,127.220336736,202.46525107,116.010520554,185.088700918,206.928360783,174.72900028,172.686917345,120.445149,193.737019993,227.39600866,53.1114557
"1374",45.506334025,127.234731036,202.47540767,116.024255954,185.261910918,206.949696983,174.74078358,172.714069345,120.4667102,194.086566993,227.43045076,53.1276432
"1375",45.548022025,127.261494736,202.49219227,116.035328354,185.317518618,207.029844683,174.75267318,172.714069345,120.5384732,194.406756993,227.48362066,53.1446104
"1376",45.589710025,127.307135836,202.52170707,116.048074054,185.373907618,207.036757743,174.75267318,172.718204855,120.569329,194.974630993,227.49703956,53.15035115
"1377",45.630081625,127.342114436,202.56629717,116.061249754,185.414479318,207.046430413,174.88102418,172.764493455,120.5989027,195.394043993,227.54746886,53.17759855
"1378",45.669798325,127.371969436,202.60197987,116.097208454,185.468264618,207.090850413,175.32329818,172.780929355,120.6681176,196.161611993,227.63016946,53.21045805
"1379",45.673820485,127.398745936,202.72966087,116.106126264,185.626334618,207.109351413,175.64307318,172.805699755,120.7223762,196.624092993,227.65448866,53.22317145
"1380",45.709014385,127.416109336,202.83196287,116.124612764,185.714037718,207.172304013,175.94994918,172.808362565,120.8106599,196.900166993,227.68978866,53.24622835
"1381",45.719275785,127.443931736,202.85115287,116.135958464,185.726954218,207.238530913,176.26396718,172.826691965,120.826827,197.244535993,227.73107236,53.25328295
"1382",45.756936785,127.462866536,202.92761437,116.157730564,185.752105218,207.268373213,176.45470718,172.843516265,120.8444438,197.522973993,227.73714725,53.26478635
"1383",45.7660119849999,127.482364236,202.94678107,116.166831524,185.761115028,207.302643813,176.53017648,172.851622535,120.8898904,197.736717993,227.75058015,53.28238285
"1384",45.8010353849999,127.491622926,202.94678107,116.182922224,185.774206128,207.372756213,176.61373178,172.863543735,120.9700772,197.850503993,227.75058015,53.28562245
"1385",45.8500686849999,127.509070426,203.01858827,116.203917024,185.802166828,207.441612213,176.65255048,172.871498045,121.0260366,197.902502093,227.75058015,53.28562245
"1386",45.9117368849999,127.516589446,203.04567167,116.253777624,185.807689108,207.566992213,176.69186858,172.879267575,121.02816013,197.928018493,227.75058015,53.30909255
"1387",45.9744086849999,127.522091316,203.07006147,116.277731124,185.857870408,207.642331013,176.70982508,172.953184775,121.04636093,198.041515493,227.78425815,53.31606071
"1388",45.9920313849999,127.546276816,203.10781447,116.330341424,185.964487408,207.707218713,176.78882668,172.972356675,121.06051423,198.457379493,227.79358502,53.35251711
"1389",46.0134730849999,127.557401916,203.19275117,116.350114424,185.985781308,207.855902713,176.81937708,172.975460725,121.10034193,198.714021493,227.79993492,53.35827807
"1390",46.0217789949999,127.567528816,203.27505947,116.370767124,186.018258108,207.987144713,176.83108248,172.985586525,121.16924603,198.745471893,227.85634552,53.38266627
"1391",46.0355869949999,127.581152116,203.39662047,116.387145024,186.031242708,208.251246713,176.89524588,172.990930975,121.17484041,198.985142893,227.90288202,53.42839217
"1392",46.0526940949999,127.595189216,203.44643687,116.424688424,186.072144408,208.432301713,176.95913368,173.038400075,121.19200651,199.208514893,227.94216532,53.43881877
"1393",46.0809997949999,127.606476316,203.47992757,116.480776324,186.083344608,208.670806713,176.96650778,173.079796475,121.20239031,199.622000893,227.97352612,53.44860239
"1394",46.1120366949999,127.620225616,203.51412897,116.499189824,186.133187508,208.836567713,176.98550348,173.112238475,121.21707911,199.794971893,227.97761072,53.46625719
"1395",46.1294823949999,127.620225616,203.59490107,116.518674824,186.172180508,208.891092613,177.03910848,173.141243675,121.23119371,200.008082893,227.98189596,53.49444069
"1396",46.1785585949999,127.633974916,203.66067067,116.524693494,186.245376908,208.954962113,177.05084708,173.178439375,121.27840441,200.034308393,227.99336466,53.49994357
"1397",46.1987015949999,127.658174316,203.69726507,116.541257094,186.310346008,208.958180593,177.31657808,173.180771615,121.29969731,200.312467393,228.00910796,53.50399648
"1398",46.2233819949999,127.682373716,203.85895907,116.562003994,186.356062808,208.983414293,177.64100108,173.183103855,121.30470647,200.770115393,228.02667106,53.50715519
"1399",46.2419333949999,127.682373716,203.98198107,116.574280894,186.376160008,209.092459293,177.97647208,173.187539745,121.34085257,201.254236393,228.07812476,53.50715519
"1400",46.3082887949999,127.696050616,203.99700577,116.594061894,186.455549908,209.119329493,178.31985108,173.207010945,121.34757763,201.719217393,228.07812476,53.5164554
"1401",46.3982275949999,127.728031116,204.11643777,116.632570294,186.475673508,209.127027933,178.41235428,173.226645945,121.39267173,202.039984393,228.07812476,53.52575561
"1402",46.4233882949999,127.751691816,204.15762487,116.670734694,186.483422918,209.218455133,178.63164928,173.233974965,121.40265146,202.187514393,228.09539676,53.52575561
"1403",46.4400781949999,127.769263616,204.18095237,116.702704194,186.545924518,209.266477333,178.99128028,173.244553365,121.45499146,202.399022393,228.12306046,53.53126738
