"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",1.2026001,3.0635317,1.0467864,1.1374897,1.6115403,4.072577,11.990446,1.2511746,1.6045468,1.9813968,8.7080838,0.9083587
"TEMP",1.3799581,3.9329407,0.9992177,1.1238163,1.5157648,3.196728,11.215806,1.3608991,1.7669078,1.7901622,5.7031818,0.9862867
"TEMP",1.3805001,5.2521073,1.0510647,1.1990742,1.5711477,2.936381,9.868007,1.3862001,1.5513024,1.7749002,5.1775398,0.9422387
"TEMP",1.4393401,6.3094378,0.9983213,1.2000349,1.7541768,2.92761,8.667056,1.2691156,1.5433589,2.1481466,4.6677938,0.9141094
"TEMP",1.6676943,6.9695726,0.8937285,1.3269099,1.7042087,2.989129,8.054913,1.1478146,1.6671556,2.1230352,2.9719208,1.0377505
"TEMP",1.8971972,8.101272,0.9520259,1.6805043,1.2992617,2.98888,7.759006,1.1234436,1.5698816,2.1680182,2.6306018,1.0763475
"TEMP",1.8447234,8.807604,0.9086232,1.9172492,1.0582176,3.000253,7.830402,1.0366742,1.4070611,2.3003294,2.4588728,1.1410245
"TEMP",1.9241564,8.855066,0.9440709,1.7637632,1.0848246,3.009938,7.8554,1.0045292,1.5359955,2.2583554,1.9479348,1.0845282
"TEMP",2.1632252,8.766929,0.9424149,1.7316862,1.1502447,3.182781,8.635882,0.9153522,1.4954765,1.8519669,1.9668838,1.3981606
"TEMP",2.3320362,8.040676,1.0445267,1.9285347,1.0029696,3.265867,8.126937,0.9705672,1.4019685,1.8706239,1.89655749,1.3680347
"TEMP",2.3024072,7.386191,0.981069,2.0040489,0.8798399,3.309475,7.351579,1.018364,1.4084734,1.8524049,2.03788649,1.5701532
"TEMP",1.9951582,6.50936,1.2939613,2.0527963,0.90737,3.797265,6.211072,0.971456,1.1662358,2.0708665,1.89420479,1.5907762
"TEMP",1.8924522,5.270356,1.2206588,1.9699059,1.021238,3.950218,5.483986,0.961782,1.4380212,2.1020925,1.96219579,1.5470392
"TEMP",1.9516942,4.343525,1.3077402,1.9156422,0.955313,4.156488,4.730308,1.0167635,1.5092117,1.6802498,1.66376379,1.4984993
"TEMP",1.9357862,3.778046,1.3173753,1.7974552,1.0427757,4.150522,4.395684,1.0578775,1.5221567,1.6936267,1.48081179,1.4169323
"TEMP",1.8722772,2.6384012,1.2296194,1.5584082,1.2416077,4.250987,3.9763364,1.1532556,1.370275,1.607919,1.37989899,1.441318
"TEMP",1.985956,1.9016082,1.2847506,1.3833932,1.3920748,4.0952849,3.8043959,1.267927,1.4495195,1.527146,1.40326099,1.2919969
"TEMP",1.999987,1.6800425,1.1830256,1.3133783,1.2851014,3.8113939,3.6439669,1.2894541,1.4111245,1.476491,1.19345329,1.3027379
"TEMP",1.8230736,1.4684495,1.2416976,1.1619973,1.2368365,3.5162673,3.2259969,1.4110541,1.3943615,1.4648944,1.06214249,1.0049099
"TEMP",1.7497656,1.2580897,1.3399786,0.9765281,1.2490517,3.3605813,3.8584019,1.3855511,1.4559935,1.1853306,1.0697111,1.0381926
"TEMP",1.8258366,1.2086525,1.4045053,0.8702935,1.2203013,2.7351712,4.5701499,1.4520861,1.4751807,1.1182457,0.8861852,0.892975
"TEMP",1.8280286,1.3525045,1.2066693,0.9603406,1.3353267,2.2582502,4.5026059,1.4885711,1.5198923,0.8973684,0.9269549,1.080207
"TEMP",1.8534306,1.6666335,1.3097908,1.226269,1.1971347,2.3194922,5.3307609,1.3199745,1.3933023,0.8201674,0.7023584,1.04621
"TEMP",1.7072137,1.9975525,1.1926037,1.3906183,1.2051727,1.9555792,6.1987799,1.3220075,1.2767501,0.8503979,0.6854712,1.1204732
"TEMP",1.4902248,2.1848115,1.1792881,1.4968883,1.1632518,1.709604,6.5696429,1.3594225,1.110488,0.8537128,0.7370002,1.0568504
"TEMP",1.2694352,2.2486333,1.1953589,1.8921963,1.0743688,1.673583,6.9628165,1.4769405,1.1733817,0.8641032,1.030862,1.3369214
"TEMP",1.1186124,2.07797467,1.2048855,2.0198243,1.1854748,2.4024121,7.414716,1.4113225,1.4558317,0.8627632,0.967125,1.8878485
"TEMP",1.0400874,2.08185717,1.2755135,2.0902702,1.1762372,2.6959981,7.78773,1.3414197,1.4568847,0.8364052,1.0435554,1.9518718
"TEMP",1.1018488,1.99315517,1.2359755,2.1023362,1.4638171,2.8045827,7.200812,1.2973757,1.4377407,0.8452264,1.1339282,2.0104574
"TEMP",1.1493728,2.22970297,1.2243505,2.1312924,1.734987,3.4677707,6.1308675,1.1915883,1.2776352,0.8647963,1.1638887,2.1940252
"TEMP",1.0460094,2.49204017,1.2243125,2.465278,1.6907145,3.5597718,5.8480965,1.2974683,1.3115092,1.0050272,1.1309915,2.4623168
"TEMP",0.9529691,2.32530617,1.1781293,2.691839,1.6642325,3.8370578,5.7091085,1.2713273,1.2565789,1.1361385,1.0852746,2.3478868
"TEMP",0.9069031,2.09199617,1.0190224,3.120666,2.0191405,4.1580298,5.2014365,1.3235097,1.2141039,1.1041355,1.0550696,2.5501368
"TEMP",1.143868,1.80055717,1.0010789,4.612421,1.9172255,4.2763098,5.0746395,1.3509247,1.2582588,1.2689077,1.1079538,2.8919628
"TEMP",1.4602839,1.54507547,0.9764559,5.509335,1.9094469,5.20702,5.3079755,1.3304017,1.3309059,1.4701879,1.3089938,3.0931846
"TEMP",1.5525445,1.48327737,0.9510641,6.091244,1.8220135,5.273242,5.0866615,1.2988587,1.27766,1.5346162,1.1686748,2.7721266
"TEMP",1.6136404,1.624345,1.0662971,7.268465,1.6187165,4.902733,5.2309535,1.2589853,0.9295711,1.41487134,1.0540037,2.3117536
"TEMP",1.7114254,1.6094181,1.0315885,8.523934,1.6292763,4.697312,5.9662395,1.3246035,0.853297,1.29732084,1.0287705,2.4554276
"TEMP",1.7010084,1.6075281,1.0320105,10.07815,1.4118323,4.668449,5.6415975,1.293916,0.8157792,1.27957684,1.0741705,2.65243
"TEMP",1.9033104,1.5489861,0.8278144,10.813687,1.2361673,3.983503,6.005569,1.2939371,1.2270837,1.30598594,1.1381929,2.4812774
"TEMP",1.8667414,1.4674131,0.8216434,12.275346,1.294573,3.947407,5.713726,1.0352995,1.6114567,1.28060994,1.1636578,2.1947126
"TEMP",2.0087977,1.446671,0.7629248,13.482187,1.2195062,3.5869748,6.306468,1.0550525,1.775413,1.22250294,1.1497885,2.1270766
"TEMP",2.1740187,1.463518,0.8600677,13.59118,0.9071622,2.9313903,6.363399,1.1416627,1.7049479,1.10099584,1.292818,1.9841206
"TEMP",2.1251837,1.2433365,0.8297938,12.723817,0.9939772,2.6902456,6.183952,1.2918387,1.6201143,1.24884284,1.2216959,1.6553206
"TEMP",1.8188332,1.2713225,0.8103631,11.929402,0.94629009,1.8380876,6.111697,1.2726507,1.6048343,1.49884184,0.9518335,1.4276823
"TEMP",1.7405716,1.2818931,0.8265683,11.749481,0.98161849,1.7841576,6.570022,1.3442597,1.7118542,1.50114384,0.8851965,1.4774163
"TEMP",1.7833825,1.2387891,0.6746573,12.063171,1.00755749,1.5731586,6.5465,1.4736391,1.7591286,1.5484145,0.8985043,1.5847723
"TEMP",1.7736905,1.3954782,0.6382395,11.58833,1.11713969,1.7421486,6.0954,1.4837995,1.7724156,1.53519497,0.9033444,1.40849
"TEMP",2.0561315,1.2986226,0.5624274,11.38375,1.13765869,1.7631016,6.404098,1.571498,1.7375192,1.53984147,0.7992675,1.2239472
"TEMP",2.0393145,1.1965386,0.7177975,12.284239,1.08292929,1.7897296,6.259378,1.6268493,1.3068834,1.61347127,0.7227759,1.2817228
"TEMP",2.1076629,1.1378816,0.7087115,11.120875,1.10392649,1.8944536,6.196,1.8193569,0.8671867,1.91853527,0.7018686,1.2209402
"TEMP",2.3192669,1.3107927,0.8266403,10.742295,1.09705279,1.9320027,5.59841,1.9675739,0.6868022,1.84362907,0.6902799,1.092753
"TEMP",2.8113469,1.3242237,0.7602905,10.534202,1.12364679,2.0401272,6.144641,2.0402289,0.7681303,1.98211917,0.6545239,0.9685538
"TEMP",4.8078089,1.4539892,0.873518,9.922698,1.07080099,1.9707298,6.279797,1.8594859,0.8142112,1.70248317,0.5999494,1.0017268
"TEMP",7.6561794,1.5510219,0.8958385,10.361058,1.2493646,1.9421403,5.916784,1.8221997,0.7289793,1.32173017,0.7417848,1.1847691
"TEMP",9.49547,1.6109804,0.9047284,10.20602,1.4109766,1.7510563,6.131888,1.6167098,0.6317939,1.50554117,0.6650707,1.3701051
"TEMP",11.559723,1.5414583,0.9417954,8.893019,1.3729466,1.6345623,5.771957,1.5296008,0.8062134,1.70805137,0.804953,1.3410531
"TEMP",13.526672,1.3872591,0.9650343,8.686927,1.2670211,1.5268013,5.459199,1.514181,0.8865075,1.7524096,0.9786764,1.7477744
"TEMP",14.755267,1.4248576,1.0314214,7.859666,1.3439101,1.5345833,5.376031,1.3965711,1.2621227,1.825494,1.0274876,1.8662492
"TEMP",15.686517,1.3549965,0.8707227,6.930518,1.3046579,1.3740723,5.787765,1.3678134,1.4439535,1.7325208,1.0919876,1.7561856
"TEMP",17.889677,1.2517165,0.8038857,7.092272,1.5642606,1.1907696,5.913672,1.2190713,1.4383055,1.5192768,1.0556965,1.918861
"TEMP",17.907594,1.043571,0.7281705,6.172535,2.0484461,1.195181,5.7531475,0.9804634,1.4323684,1.934653,1.2582484,2.1794902
"TEMP",18.085767,0.988519,0.7408985,6.302139,1.9958021,1.150977,4.6718207,0.9117744,1.4771994,2.027007,1.1934554,2.2220454
"TEMP",17.275757,0.997425,0.7195135,7.329786,2.0191073,1.2307601,4.1226147,0.8791644,1.5654524,1.9487978,1.2618547,2.5275964
"TEMP",15.615347,1.131094,0.69014089,7.008503,2.0048653,1.2657776,3.8665707,0.9705066,1.5945462,1.8698316,1.1310509,2.6104774
"TEMP",14.882907,1.157448,0.81691969,6.74065,1.8545343,1.1586766,3.1186117,0.9747636,1.5803853,1.6958036,1.1902067,2.4948814
"TEMP",13.522225,1.2654551,0.85737369,6.865938,1.7877224,1.2223526,2.9360607,0.8967768,1.3960445,1.5944076,1.1059321,2.4987734
"TEMP",13.098835,1.3035173,0.82107059,7.361491,1.7756246,1.0632956,2.4836807,0.881769,1.4453055,1.6850824,0.9579855,2.1262344
"TEMP",13.336815,1.4445404,0.85304559,6.853254,1.6146126,0.9735326,2.0204602,0.9208989,1.0521757,1.635062,0.9300634,2.0320144
"TEMP",12.477977,1.6244695,1.00014129,6.25579,1.6528256,1.3080846,1.6911292,1.0962836,0.8633439,1.6164681,0.9276342,2.178845
"TEMP",11.057256,1.6187189,1.20950929,6.217249,1.4085856,1.4766923,1.4068882,1.2953827,0.9135006,1.4624261,0.9479397,2.0581272
"TEMP",11.614913,1.8935974,1.16492409,6.950376,1.1421516,1.4616346,1.4824477,1.3709466,1.0740962,1.1578031,0.7711883,1.9341552
"TEMP",11.333743,1.8338114,1.11253509,7.073955,1.0796645,1.4430119,1.4965205,1.2317561,1.0203442,1.2261191,0.9025403,1.8881558
"TEMP",11.286503,1.8144954,1.11020209,6.358735,1.1965691,1.3890644,1.4254085,1.2466399,1.0784852,1.4528263,1.0659596,1.5192343
"TEMP",10.658559,1.6382034,1.2518122,7.185823,1.1488441,1.339416,1.9434815,1.2781919,1.4057413,1.4390619,1.1594584,1.6790993
"TEMP",10.500251,1.5528728,1.2907302,7.006027,1.2123681,1.2782994,2.0853655,1.3042278,1.5937196,1.3863931,1.1012842,2.0923103
"TEMP",10.145199,1.5883648,1.2474322,7.384688,1.321276,1.2075824,2.0525187,1.2921653,1.5665676,1.2553761,1.0878136,1.9540357
"TEMP",8.856565,1.7085878,1.3452308,6.933116,1.4438913,1.2243504,2.2466587,1.342707,1.368872,1.1648238,1.041042,2.2582007
"TEMP",7.283256,1.6417388,1.2987268,7.482405,1.3750484,1.4399564,2.2550819,1.391325,1.3783976,1.2883152,0.9827166,2.6028427
"TEMP",7.936814,1.4886898,1.3848248,8.116277,1.527358,1.1752324,1.9445367,1.236197,1.5394764,1.3715643,0.9707335,2.6582477
"TEMP",8.301265,1.513139,1.3390318,7.670208,1.529884,1.1979364,1.9311953,1.0671405,1.5705254,1.3815903,0.9858671,2.7736805
"TEMP",7.578297,1.30669,1.4059597,7.869968,1.596049,1.2162785,1.8927438,0.9698609,1.4049376,1.4948153,0.9476433,2.7061125
"TEMP",8.182635,1.359977,1.4902265,7.79061,1.8694951,1.4229222,1.79559526,1.0078513,1.3361505,1.3357523,0.7595542,2.8065779
"TEMP",7.346121,1.3050856,1.4829013,8.262633,1.7135969,1.5673407,1.70256126,0.92726485,1.1511845,1.2432793,0.7071892,2.7528028
"TEMP",7.819035,1.3318896,1.5919483,7.893976,1.6544489,1.6287711,1.06730726,0.73443145,0.8739375,1.3955319,0.5820312,2.3507222
"TEMP",7.470574,1.4670252,1.4404305,8.571204,1.5657209,1.5959384,0.82822006,0.64342315,0.6918185,1.3846029,0.5652787,1.9685672
"TEMP",7.71851,1.5525952,1.376396,8.164189,1.6310039,1.6290664,0.77385646,0.68772985,0.704156,1.7567129,0.5187894,2.2221798
"TEMP",7.940598,1.5795562,1.464954,7.536429,1.5099561,1.5324785,0.76265246,0.63800075,0.9535616,2.1925002,0.511386,1.9854128
"TEMP",8.134084,1.7044892,1.465894,7.159004,1.5624443,1.5693615,0.73382416,0.53239345,0.9493027,2.0808394,0.5654035,2.0637608
"TEMP",8.593124,1.6823439,1.2221177,6.683186,1.6077743,1.7928075,0.76015936,0.50139865,1.0278977,2.1040394,0.6109184,1.847158
"TEMP",7.86398,1.6420905,1.0924408,6.813728,1.6481193,1.8062215,0.90892176,0.59400315,1.0278707,2.0824114,0.7310149,2.150169
"TEMP",8.031626,1.7566625,1.1607403,6.098253,1.3574415,1.8214138,0.83038416,0.78267275,1.4356005,2.0010464,0.7769688,2.454589
"TEMP",7.099859,1.6141578,1.1737903,5.478161,1.1200987,1.5786133,0.8933097,0.91064585,1.8844856,2.1795214,0.9782339,2.600263
"TEMP",6.92958,1.7204032,1.2112655,5.086322,1.3376839,1.4785937,0.8252791,1.0398105,1.9984266,2.2168494,0.8817009,2.6940716
"TEMP",5.939641,1.8665532,1.0924565,4.824999,1.4184249,1.4309906,0.9534691,1.0578646,1.943928,2.0780908,1.0257129,2.8496002
"TEMP",6.272461,2.0236592,1.0969806,4.473206,1.3866425,1.5433779,1.0566123,1.2179649,2.116779,2.2309806,1.0241212,2.8878342
"TEMP",5.907696,1.9549172,1.2467331,4.794322,1.2947105,1.6924009,1.1031996,1.2294393,2.0908778,2.2315766,1.0171961,3.2211682
"TEMP",5.516818,1.7151789,1.2053611,5.15348,1.3397983,1.7098301,0.9870497,1.2552378,1.8568706,1.7758008,1.2215957,3.1287357
"TEMP",5.544169,1.5196077,1.1380659,5.082862,1.371329,1.5876601,0.9912488,1.7459111,2.1221287,1.7780446,1.4117254,2.8515547
"TEMP",4.0687062,1.5070892,1.2742342,5.185617,1.208082,1.4708041,1.0365898,4.5172169,1.9710655,1.8259396,1.3550264,2.9489255
"TEMP",3.9460742,1.5035495,1.2007186,5.269095,1.1104859,1.3883351,0.8630885,6.3359099,1.8923299,1.7703283,1.1986485,2.9473325
"TEMP",3.8375622,1.4224225,1.1209148,6.12177,1.1719887,1.327263,0.9582466,7.9360179,1.6962979,1.6772695,1.1506974,2.9165275
"TEMP",4.6201592,1.442471,1.1278938,6.046464,1.08870862,1.4210865,1.0981846,9.2356649,1.3870079,1.4336495,1.0040952,2.7030726
"TEMP",5.3467322,1.3000178,1.1127418,6.84255,1.05123762,1.4800221,1.0954498,10.2330079,1.5168109,1.4884685,1.0445392,2.8180436
"TEMP",5.8001382,1.2251468,1.1557168,6.85046,0.98722132,1.4410618,1.0753298,12.1199662,1.6250405,1.5846971,1.0313362,2.6304338
"TEMP",6.1844372,1.0661828,1.1204207,6.773837,1.06961372,1.6058408,0.9996756,13.3184242,1.5441995,1.3702591,1.2108669,2.4008688
"TEMP",7.3020402,1.1249908,1.0333247,6.552648,1.11793772,1.7879218,0.9803784,14.6322764,1.627103,1.0138466,1.2050499,1.8115952
"TEMP",9.2009342,1.11726047,1.0425677,7.013401,1.18058172,2.0914035,1.0869513,15.871624,1.6928212,1.0734454,1.1049289,1.9193067
"TEMP",8.8059232,1.20900967,1.1604969,7.277833,1.32733872,2.0906975,1.4857978,16.48917,2.2216712,1.0220472,1.0993639,2.1660617
"TEMP",9.736751,1.46203347,1.3101649,8.170476,1.40214372,1.9982735,1.5278228,14.70303,3.3752254,0.9575262,1.0622773,2.0646058
"TEMP",10.073739,1.70860597,1.3992384,8.789506,1.49729682,2.1306395,1.6515511,13.670499,4.309165,1.1158035,1.2784992,2.6847338
"TEMP",10.531628,1.63439207,1.4338362,8.186517,1.38839178,2.3959806,2.2184641,12.432504,7.264535,1.1508933,1.4532366,2.7757028
"TEMP",10.045374,1.67302287,1.4435102,9.273074,1.67927166,2.5175436,2.5816931,11.18351,9.59897,1.1206588,1.7093378,2.8127987
"TEMP",9.062625,1.99624207,1.350029,8.955684,1.46467956,2.3930928,2.9764155,10.713281,11.971628,1.0393868,1.7412688,2.8809407
"TEMP",8.833775,2.03882307,1.270207,8.835175,1.46122716,2.5170702,3.1300835,10.110731,13.276961,1.0069308,1.7936408,2.95487
"TEMP",7.650743,1.88237997,1.3125078,10.072301,1.55994116,2.4839582,3.5683737,9.687723,15.268859,1.0278691,1.6545826,3.271215
"TEMP",6.30968,1.68287367,1.4234738,9.5172296,1.61188716,2.0498274,4.198638,9.122429,17.142832,1.1279616,1.8377332,3.3234866
"TEMP",4.238145,1.8535113,1.4030238,8.8351186,1.53984866,1.9175054,4.453031,8.720475,18.727407,1.2615576,1.8450982,3.2389896
"TEMP",4.253696,1.7906697,1.2572236,8.9437626,1.55295866,2.2385974,4.426992,8.06993,21.30963,1.3975098,1.6212401,3.1084236
"TEMP",3.3505388,1.5091378,1.1122036,7.6353699,1.46481906,2.4157874,4.775958,8.42411,24.59754,1.4186998,1.6821343,3.3229435
"TEMP",2.8304578,1.4074488,1.0720632,6.8512489,1.63065806,2.4970604,5.23561,8.132157,30.16749,1.6399988,1.6174213,2.5708705
"TEMP",2.5434128,1.4142606,1.0346764,6.7438709,1.8885051,2.3834674,4.980241,8.545612,30.87371,1.6705248,1.4560475,2.5898975
"TEMP",2.5755758,1.510669,0.9595324,6.1523089,1.6311057,2.4826594,4.893749,9.105785,31.65944,1.7109443,1.1545306,2.7295375
"TEMP",3.2838878,1.44093,1.0073918,6.0809619,1.7570618,2.8374472,5.427505,9.721184,33.89904,1.5639772,1.0524873,2.5842425
"TEMP",4.0223408,1.611772,1.0922438,6.2649689,1.8323985,2.7944052,5.938319,9.279158,37.95729,1.4975045,0.8832955,2.636617
"TEMP",4.3649888,1.8416481,1.2607488,5.3706059,1.7088875,2.6672612,5.78445,9.188713,42.18436,1.4902747,0.9254407,2.677013
"TEMP",5.2341218,2.0353864,1.1234847,6.1344963,1.6652235,2.766833,5.276581,9.845327,46.35759,1.408726,0.9009517,3.009792
"TEMP",5.8082388,1.9643784,1.0380097,6.5639243,1.759114,2.56502799,4.991184,10.350361,48.69334,1.2187376,0.8874867,3.420187
"TEMP",6.4001818,1.9647747,1.1508019,6.0011306,1.5556078,2.11817999,4.830722,11.782856,52.18506,1.0954242,0.9069131,3.204964
"TEMP",6.895159,2.0014621,1.1594959,6.3636173,1.6327394,1.85604549,4.3694513,11.778516,53.407,0.9764226,0.9802515,3.331185
"TEMP",6.825809,1.8733537,1.2311563,6.2862413,1.4996894,1.74701349,3.7509374,12.64351,49.55376,0.6356538,0.867826,3.22905
"TEMP",7.28989,1.8864932,1.3009941,5.6951977,1.271772,1.74524449,3.5365554,12.238205,47.89828,0.5959358,0.9797128,2.7404007
"TEMP",6.8996,1.7648262,1.4256061,5.2211927,1.2617734,1.49822249,3.0915106,13.324076,47.48224,0.6896218,1.1357557,2.7111657
"TEMP",6.18956,1.5080329,1.4656189,4.3175601,1.198162,1.21148349,2.1649716,12.810022,42.876732,0.7743839,1.24143,2.6342814
"TEMP",5.785506,1.1303672,1.3623073,3.8256181,1.157327,1.15595399,1.3774143,13.239098,38.245405,0.8367916,1.3450848,2.5740599
"TEMP",6.29917,0.9614972,1.132763,3.0918101,1.266069,1.11520229,1.0411385,12.751862,32.415323,0.9486971,1.3950008,2.5791149
"TEMP",6.66468,0.8707652,1.1027923,2.6163871,1.498074,1.21649929,0.962753,11.7687,27.716063,1.5504418,1.2403543,2.8306949
"TEMP",6.948559,1.1375712,1.061572,2.2192021,1.61843,1.2805614,0.932373,11.191188,24.813403,1.8823932,1.194747,2.9587799
"TEMP",7.834058,1.1366843,1.05267,2.3101338,1.6613582,1.3919344,0.6952549,9.987973,19.682053,1.9225537,1.2031086,3.3087709
"TEMP",8.542213,1.4758218,0.9673215,1.9952848,1.5754348,1.5001809,0.6857476,9.034948,15.479373,1.8852315,1.097624,3.1473539
"TEMP",8.948695,1.8037862,0.8976661,1.7209462,1.4344847,2.0565939,0.72239,7.940307,15.028143,1.8163661,1.0718738,3.2051899
"TEMP",8.683731,1.8631718,0.8757961,1.7015112,1.5054411,2.2366009,0.761115,7.7295,15.380533,1.7651604,0.9415529,3.1936663
"TEMP",8.95869,2.2294258,0.8853101,1.5946658,1.5327364,2.1956156,0.9393718,6.399348,13.06345,1.7348234,0.8460244,3.0067542
"TEMP",9.487036,2.2659433,0.9039671,1.5777397,1.5886258,2.3944476,0.9626396,5.6631823,13.133443,1.7656264,0.7028773,3.1248335
"TEMP",9.107065,2.2720127,0.847038,1.5264817,1.8059728,2.6210271,1.0378799,4.4638323,12.877574,1.8605974,0.5723846,3.379088
"TEMP",8.409245,2.2261612,0.9178173,1.5975017,1.6836588,2.7160498,1.3373087,4.1876273,12.671762,1.9932454,0.5293786,3.212099
"TEMP",7.179111,2.3749892,0.9404392,1.2997232,1.3186176,2.5208393,1.5738142,3.8890993,11.630884,1.4457624,0.7279881,2.693215
"TEMP",6.318325,2.5614362,0.9385538,1.0656082,1.2098676,2.6725512,1.5279332,3.0855676,11.438735,1.1080948,0.6549519,2.282677
"TEMP",4.783609,2.6604014,0.8411777,1.0081412,1.2741146,2.5526466,1.5466291,2.4185557,10.268812,1.1806407,0.6120395,1.7861252
"TEMP",3.860487,2.4450434,0.8328961,1.0304972,1.313969,2.7080866,1.5349182,2.1711747,8.985168,1.5473595,0.6569971,1.6436896
"TEMP",3.344994,2.2875174,0.9345025,1.1221038,1.4582891,2.0305786,1.5665467,1.9131957,7.162217,1.7779967,0.6299203,1.3792984
"TEMP",2.823693,2.4838904,0.9070341,1.1623244,1.5681351,1.8229186,1.4915927,1.6632897,5.14373,1.8112602,0.632056,1.6046203
"TEMP",2.3042471,2.3697584,0.9182111,1.2084846,1.6641058,2.0129999,1.329145,1.2807987,4.79713,1.7164658,0.6339474,1.9265564
"TEMP",1.8837031,2.3702474,0.9774821,1.2709143,1.6767698,2.0640939,1.3501229,1.3203107,6.343685,1.6002032,0.9247715,2.2185894
"TEMP",1.8573331,2.3553938,1.0372838,1.1221274,1.5193788,1.9828799,1.296105,1.2185319,5.955877,1.5115152,1.2591722,2.5723024
"TEMP",1.5730647,2.3231794,1.0230555,0.9571637,1.5314018,1.9008679,0.9886212,1.1338077,6.245484,1.4771582,1.3840382,2.5594024
"TEMP",1.5155591,2.1243524,1.0187201,1.0102832,1.5884835,2.1719104,0.7045343,0.9755321,6.150217,3.0733512,1.2123072,3.0465054
"TEMP",1.6126221,1.5853686,1.0726483,1.03105,1.6387675,2.1544164,0.7554033,0.9902074,6.002799,7.1589748,1.2469912,3.0134774
"TEMP",1.6701201,1.4892046,1.1536034,1.106559,1.5689855,2.22381,0.8332995,0.9826719,5.71465,10.6265428,1.3685377,3.0443744
"TEMP",1.3548321,1.5474336,1.2076315,1.128648,1.5972755,2.145421,1.1979394,0.8047507,5.72197,12.9205388,1.3433305,3.098234
"TEMP",1.4845031,1.5347196,1.0542222,1.083448,1.4934245,2.064171,1.4997424,0.6741914,5.791456,14.7731198,1.3505471,3.3456562
"TEMP",1.3898278,1.277189,1.0329851,1.0470647,1.3228774,2.328139,1.6334264,0.5939273,5.798326,17.698819,1.4543693,3.3757642
"TEMP",1.3977069,1.155911,0.8666648,1.1473729,1.2368891,2.305948,1.660146,0.5929713,6.053183,21.5194834,1.3879028,3.4757802
"TEMP",1.3022229,1.1915498,0.7774788,1.1089483,1.3053241,2.118979,1.6793223,0.66774,4.494046,25.487716,1.1307857,3.5496162
"TEMP",1.3724719,1.2163319,0.7350085,1.1457277,1.3016891,2.338732,1.6775142,0.8790188,4.541255,29.047496,0.8135601,3.0024342
"TEMP",1.4352353,1.2540045,0.7300836,1.2188444,1.2159935,2.365773,1.778143,0.925997,4.340137,32.77623,0.6395732,3.2194542
"TEMP",1.3936932,1.2791135,0.735434,1.2016334,1.250954,2.210702,1.7924676,0.9993116,4.127439,34.56916,0.6494557,2.5585225
"TEMP",1.2312378,1.3495404,0.7004754,1.1554313,1.292587,2.183742,1.9925346,0.9650821,3.736909,32.73843,0.692751,2.4613975
"TEMP",1.1340328,1.2784701,0.7392494,1.0301723,1.32172,2.337049,2.0296976,0.9601903,3.4350608,31.02359,0.5998197,2.5093873
"TEMP",1.1696293,1.2684841,0.9425074,0.8721304,1.2442335,2.1761661,1.7852006,1.1839005,3.4277638,29.89533,0.6889269,2.6465053
"TEMP",1.0532184,1.0851062,1.3139317,0.7833505,1.2720795,2.2163931,1.4063123,1.3126158,3.2383708,28.734984,0.6926018,2.4439293
"TEMP",1.1999557,1.1563698,1.7787462,0.8220877,1.3444076,1.880774,1.1937708,1.2831517,3.0043678,26.832634,0.7219268,2.8548923
"TEMP",1.2848755,1.0324447,2.5186655,0.6569354,1.4809329,1.6537607,1.2318769,1.2173767,3.2671218,24.102734,0.7774519,2.6690533
"TEMP",4.3752145,0.943967,3.0384255,0.704164,1.4660699,1.5523953,1.12293351,1.0996968,3.1910438,20.548477,0.7499916,2.5274933
"TEMP",10.7896205,1.0433048,3.6011988,0.6901544,1.3435283,1.2031926,1.19620651,1.0324278,3.2361308,17.781504,0.8049569,2.4964563
"TEMP",13.4660055,1.1282801,3.794087,0.53989661,1.4253209,1.1946746,1.18136921,1.0125159,2.9427398,14.868264,0.9038728,2.1859793
"TEMP",16.1700072,1.2751011,3.9093219,0.51093481,1.3380072,1.1470846,1.13379622,1.0041499,3.0660208,11.999447,0.9828173,2.2258221
"TEMP",18.3411046,1.2369457,3.993305,0.50354249,1.1766182,1.018197,1.00160322,1.1980208,3.1138788,10.880477,1.0369485,2.2714251
"TEMP",20.0314776,1.339599,4.416245,0.48798149,1.1199968,0.7905888,0.86443102,1.380523,3.809746,9.868696,1.0933773,2.2021747
"TEMP",21.9841211,1.1544175,4.527492,0.53639699,1.0899664,0.8456757,0.76022872,1.2039576,4.004267,8.714621,1.0808613,2.1683307
"TEMP",24.074011,1.2226994,5.320188,0.77759189,1.1119144,0.7881695,0.83769302,1.0782511,4.030616,8.360951,1.0896797,2.104834
"TEMP",24.769045,1.3332504,6.083213,0.84079899,1.0527017,0.7438958,1.02851752,1.2154383,6.698196,8.677471,0.9969275,1.4894174
"TEMP",26.622054,1.3847555,5.811314,1.24887829,1.0913017,0.8335571,1.07922952,1.1669225,9.626318,8.629051,1.071899,1.3682384
"TEMP",24.301611,1.5977052,5.467118,1.49976529,0.9365172,0.9531295,1.12871071,1.3343644,13.070203,10.521428,1.2262544,1.1963054
"TEMP",17.6031993,1.6522582,4.987794,1.50648909,1.0299378,1.0184302,1.09091801,1.3829154,14.891631,11.236081,1.2017729,1.1880724
